area,population,death,rate
南投縣南投市,102311,20,19.548
南投縣埔里鎮,83176,22,26.45
南投縣草屯鎮,99257,15,15.112
南投縣竹山鎮,56778,9,15.851
南投縣集集鎮,11431,7,61.237
南投縣名間鄉,40033,6,14.988
南投縣鹿谷鄉,18542,0,0
南投縣中寮鄉,15601,2,12.82
南投縣魚池鄉,16536,0,0
南投縣國姓鄉,19774,1,5.057
南投縣水里鄉,18756,6,31.99
南投縣信義鄉,16839,2,11.877
南投縣仁愛鄉,15860,2,12.61
嘉義市東區,123430,9,7.292
嘉義市西區,147349,8,5.429
嘉義縣太保市,37037,14,37.8
嘉義縣中埔鄉,46198,5,10.823
嘉義縣番路鄉,12139,1,8.238
嘉義縣水上鄉,50815,10,19.679
嘉義縣東石鄉,26337,6,22.782
嘉義縣朴子市,43233,2,4.626
嘉義縣大林鎮,32237,5,15.51
嘉義縣民雄鄉,71927,15,20.854
嘉義縣溪口鄉,15484,2,12.917
嘉義縣新港鄉,33278,8,24.04
嘉義縣六腳鄉,24695,5,20.247
嘉義縣義竹鄉,19644,7,35.634
嘉義縣鹿草鄉,16453,4,24.312
嘉義縣竹崎鄉,37022,2,5.402
嘉義縣梅山鄉,20352,1,4.914
嘉義縣大埔鄉,4658,0,0
嘉義縣阿里山鄉,5770,1,17.331
嘉義縣布袋鎮,28496,6,21.056
基隆市暖暖區,38222,4,10.465
基隆市七堵區,53966,3,5.559
基隆市仁愛區,46412,4,8.618
基隆市信義區,51276,2,3.9
基隆市中正區,53193,3,5.64
基隆市中山區,48743,4,8.206
基隆市安樂區,81651,6,7.348
宜蘭縣蘇澳鎮,41095,11,26.767
宜蘭縣五結鄉,39356,3,7.623
宜蘭縣宜蘭市,95775,12,12.529
宜蘭縣壯圍鄉,24475,4,16.343
宜蘭縣羅東鎮,72486,6,8.277
宜蘭縣員山鄉,32395,5,15.434
宜蘭縣冬山鄉,53547,8,14.94
宜蘭縣三星鄉,21431,6,27.997
宜蘭縣大同鄉,6147,0,0
宜蘭縣頭城鎮,29913,4,13.372
宜蘭縣南澳鄉,6165,1,16.221
宜蘭縣礁溪鄉,36014,8,22.214
屏東縣佳冬鄉,20304,5,24.626
屏東縣竹田鄉,17741,12,67.64
屏東縣萬丹鄉,52158,15,28.759
屏東縣屏東市,204012,24,11.764
屏東縣潮州鎮,54781,6,10.953
屏東縣長治鄉,30467,10,32.822
屏東縣麟洛鄉,11331,1,8.825
屏東縣九如鄉,22219,6,27.004
屏東縣里港鄉,26760,5,18.685
屏東縣鹽埔鄉,26674,9,33.741
屏東縣高樹鄉,25623,7,27.319
屏東縣萬巒鄉,20956,5,23.86
屏東縣內埔鄉,56252,7,12.444
屏東縣新埤鄉,10290,5,48.591
屏東縣崁頂鄉,16332,3,18.369
屏東縣南州鄉,11054,2,18.093
屏東縣琉球鄉,12689,1,7.881
屏東縣三地門鄉,7820,0,0
屏東縣霧臺鄉,3464,0,0
屏東縣瑪家鄉,6720,3,44.643
屏東縣泰武鄉,5306,0,0
屏東縣來義鄉,7641,1,13.087
屏東縣春日鄉,4871,1,20.53
屏東縣獅子鄉,4899,0,0
