area,population,death,rate
南投縣南投市,99781,8,8.018
南投縣埔里鎮,80688,11,13.633
南投縣草屯鎮,97477,6,6.155
南投縣竹山鎮,54880,2,3.644
南投縣集集鎮,10910,2,18.332
南投縣名間鄉,38484,6,15.591
南投縣鹿谷鄉,17761,0,0
南投縣中寮鄉,14792,2,13.521
南投縣魚池鄉,15868,0,0
南投縣國姓鄉,18745,1,5.335
南投縣水里鄉,17663,3,16.985
南投縣信義鄉,16254,0,0
南投縣仁愛鄉,15891,0,0
嘉義市東區,121689,4,3.287
嘉義市西區,147262,3,2.037
嘉義縣太保市,37963,10,26.341
嘉義縣中埔鄉,44721,4,8.944
嘉義縣番路鄉,11523,4,34.713
嘉義縣水上鄉,49520,7,14.136
嘉義縣東石鄉,24793,1,4.033
嘉義縣朴子市,42252,4,9.467
嘉義縣大林鎮,31001,1,3.226
嘉義縣民雄鄉,71463,8,11.195
嘉義縣溪口鄉,14707,2,13.599
嘉義縣新港鄉,31842,5,15.703
嘉義縣六腳鄉,23169,4,17.264
嘉義縣義竹鄉,18377,0,0
嘉義縣鹿草鄉,15515,2,12.891
嘉義縣竹崎鄉,35781,1,2.795
嘉義縣梅山鄉,19383,2,10.318
嘉義縣大埔鄉,4571,1,21.877
嘉義縣阿里山鄉,5598,2,35.727
嘉義縣布袋鎮,26982,0,0
基隆市暖暖區,38631,4,10.354
基隆市七堵區,53909,1,1.855
基隆市仁愛區,44194,5,11.314
基隆市信義區,52205,2,3.831
基隆市中正區,51834,2,3.858
基隆市中山區,47628,0,0
基隆市安樂區,82394,3,3.641
宜蘭縣蘇澳鎮,39944,3,7.511
宜蘭縣五結鄉,39591,3,7.577
宜蘭縣宜蘭市,95938,5,5.212
宜蘭縣壯圍鄉,24283,1,4.118
宜蘭縣羅東鎮,72490,2,2.759
宜蘭縣員山鄉,32297,5,15.481
宜蘭縣冬山鄉,52943,6,11.333
宜蘭縣三星鄉,21437,3,13.994
宜蘭縣大同鄉,6224,1,16.067
宜蘭縣頭城鎮,29207,4,13.695
宜蘭縣南澳鄉,6022,3,49.817
宜蘭縣礁溪鄉,35630,5,14.033
