area,population,death,rate
南投縣南投市,99306,5,5.035
南投縣埔里鎮,80159,14,17.465
南投縣草屯鎮,97379,7,7.188
南投縣竹山鎮,54122,3,5.543
南投縣集集鎮,10667,0,0
南投縣名間鄉,38084,3,7.877
南投縣鹿谷鄉,17571,4,22.765
南投縣中寮鄉,14584,1,6.857
南投縣魚池鄉,15669,1,6.382
南投縣國姓鄉,18384,1,5.44
南投縣水里鄉,17318,1,5.774
南投縣信義鄉,16041,0,0
南投縣仁愛鄉,15800,2,12.658
嘉義市東區,121098,6,4.955
嘉義市西區,147133,8,5.437
嘉義縣太保市,38225,11,28.777
嘉義縣中埔鄉,44347,5,11.275
嘉義縣番路鄉,11308,3,26.53
嘉義縣水上鄉,49238,2,4.062
嘉義縣東石鄉,24280,5,20.593
嘉義縣朴子市,42026,7,16.656
嘉義縣大林鎮,30834,3,9.73
嘉義縣民雄鄉,71364,8,11.21
嘉義縣溪口鄉,14374,2,13.914
嘉義縣新港鄉,31568,2,6.336
嘉義縣六腳鄉,22671,4,17.644
嘉義縣義竹鄉,18012,4,22.207
嘉義縣鹿草鄉,15199,1,6.579
嘉義縣竹崎鄉,35331,3,8.491
嘉義縣梅山鄉,19057,1,5.247
嘉義縣大埔鄉,4597,0,0
嘉義縣阿里山鄉,5552,0,0
嘉義縣布袋鎮,26470,1,3.778
基隆市暖暖區,38568,1,2.593
基隆市七堵區,53789,3,5.577
基隆市仁愛區,43403,3,6.912
基隆市信義區,52628,2,3.8
基隆市中正區,51528,5,9.703
基隆市中山區,47101,0,0
基隆市安樂區,82343,6,7.287
宜蘭縣蘇澳鎮,39336,4,10.169
宜蘭縣五結鄉,39741,4,10.065
宜蘭縣宜蘭市,95707,12,12.538
宜蘭縣壯圍鄉,24346,2,8.215
宜蘭縣羅東鎮,72203,3,4.155
宜蘭縣員山鄉,32301,0,0
宜蘭縣冬山鄉,53042,7,13.197
宜蘭縣三星鄉,21363,2,9.362
宜蘭縣大同鄉,6149,4,65.051
宜蘭縣頭城鎮,29028,4,13.78
宜蘭縣南澳鄉,5989,3,50.092
宜蘭縣礁溪鄉,35431,4,11.29
屏東縣佳冬鄉,18921,3,15.855
屏東縣竹田鄉,16951,4,23.597
屏東縣萬丹鄉,50490,6,11.884
屏東縣屏東市,199282,18,9.032
屏東縣潮州鎮,53931,2,3.708
屏東縣長治鄉,29553,6,20.303
屏東縣麟洛鄉,10966,1,9.119
屏東縣九如鄉,21984,4,18.195
屏東縣里港鄉,25886,6,23.179
屏東縣鹽埔鄉,25453,2,7.858
屏東縣高樹鄉,24111,2,8.295
屏東縣萬巒鄉,20505,1,4.877
屏東縣內埔鄉,53819,8,14.865
屏東縣新埤鄉,9778,5,51.135
屏東縣崁頂鄉,15380,2,13.004
屏東縣南州鄉,10547,1,9.481
屏東縣琉球鄉,12225,0,0
屏東縣三地門鄉,7674,0,0
屏東縣霧臺鄉,3302,0,0
屏東縣瑪家鄉,6765,1,14.782
屏東縣泰武鄉,5381,0,0
屏東縣來義鄉,7425,0,0
屏東縣春日鄉,4946,0,0
屏東縣獅子鄉,4914,0,0
屏東縣東港鎮,47357,2,4.223
屏東縣恆春鎮,30675,3,9.78
屏東縣枋寮鄉,24134,6,24.861
屏東縣新園鄉,34657,7,20.198
屏東縣林邊鄉,17675,1,5.658
屏東縣車城鄉,8450,1,11.834
屏東縣滿州鄉,7754,2,25.793
屏東縣枋山鄉,5395,4,74.143
屏東縣牡丹鄉,4910,0,0
彰化縣社頭鄉,42698,3,7.026
彰化縣員林市,124887,11,8.808
彰化縣田中鎮,41348,1,2.418
彰化縣彰化市,232325,12,5.165
彰化縣和美鎮,90617,11,12.139
彰化縣線西鄉,16812,3,17.844
彰化縣伸港鄉,37292,2,5.363
彰化縣秀水鄉,39176,4,10.21
彰化縣花壇鄉,45704,7,15.316
彰化縣芬園鄉,23409,0,0
彰化縣溪湖鎮,55283,5,9.044
彰化縣大村鄉,37026,2,5.402
彰化縣埔鹽鄉,32308,7,21.666
彰化縣埔心鄉,34744,2,5.756
彰化縣永靖鄉,36788,0,0
彰化縣二水鄉,14958,3,20.056
彰化縣二林鎮,50264,9,17.905
彰化縣埤頭鄉,30368,5,16.465
彰化縣芳苑鄉,33246,9,27.071
彰化縣大城鄉,16486,4,24.263
彰化縣竹塘鄉,14960,4,26.738
彰化縣溪州鄉,29476,6,20.356
彰化縣鹿港鎮,86908,10,11.506
彰化縣福興鄉,46815,3,6.408
彰化縣北斗鎮,33316,2,6.003
彰化縣田尾鄉,27060,2,7.391
新北市永和區,220971,3,1.358
新北市新店區,302686,6,1.982
新北市土城區,237142,6,2.53
新北市蘆洲區,201753,8,3.965
新北市五股區,87259,3,3.438
新北市坪林區,6663,2,30.017
新北市平溪區,4600,0,0
新北市烏來區,6413,1,15.593
新北市淡水區,176657,4,2.264
新北市瑞芳區,39688,2,5.039
新北市林口區,113350,3,2.647
新北市三芝區,22824,2,8.763
新北市八里區,39099,5,12.788
新北市三峽區,116201,9,7.745
新北市鶯歌區,86643,2,2.308
新北市中和區,412221,6,1.456
新北市樹林區,183898,7,3.806
新北市深坑區,23662,1,4.226
新北市板橋區,556027,12,2.158
新北市石碇區,7656,1,13.062
新北市新莊區,419454,14,3.338
新北市泰山區,78722,6,7.622
新北市三重區,385722,19,4.926
新北市雙溪區,8731,0,0
新北市貢寮區,12112,3,24.769
新北市汐止區,202207,5,2.473
新北市萬里區,21971,2,9.103
新北市金山區,21516,1,4.648
新北市石門區,11966,0,0
新竹市北區,152025,10,6.578
新竹市香山區,78493,12,15.288
新竹市東區,216966,9,4.148
新竹縣峨眉鄉,5514,0,0
新竹縣竹東鎮,96794,6,6.199
新竹縣新埔鎮,32923,7,21.262
新竹縣關西鎮,28161,1,3.551
新竹縣湖口鄉,77722,6,7.72
新竹縣芎林鄉,19948,2,10.026
新竹縣橫山鄉,12831,2,15.587
新竹縣北埔鄉,9227,1,10.838
新竹縣寶山鄉,14585,2,13.713
新竹縣尖石鄉,9583,0,0
新竹縣五峰鄉,4629,1,21.603
新竹縣竹北市,191594,9,4.697
新竹縣新豐鄉,57208,1,1.748
桃園市蘆竹區,165693,12,7.242
桃園市龜山區,162042,9,5.554
桃園市龍潭區,123652,9,7.278
桃園市復興區,12139,0,0
桃園市觀音區,67653,6,8.869
桃園市桃園區,450510,11,2.442
桃園市大園區,92196,8,8.677
桃園市新屋區,49198,8,16.261
桃園市楊梅區,172073,13,7.555
桃園市大溪區,95270,15,15.745
桃園市八德區,204515,13,6.357
桃園市中壢區,415217,21,5.058
桃園市平鎮區,227785,15,6.585
澎湖縣馬公市,62587,2,3.196
澎湖縣湖西鄉,14856,3,20.194
澎湖縣白沙鄉,9820,0,0
澎湖縣西嶼鄉,8326,0,0
澎湖縣望安鄉,5298,0,0
澎湖縣七美鄉,3821,0,0
臺中市南屯區,172155,7,4.066
臺中市烏日區,75420,6,7.955
臺中市新社區,24397,4,16.395
臺中市石岡區,14844,1,6.737
臺中市外埔區,32211,2,6.209
臺中市大肚區,57259,4,6.986
臺中市霧峰區,65497,7,10.688
臺中市太平區,193113,7,3.625
臺中市大里區,212653,17,7.994
臺中市和平區,10931,0,0
臺中市中區,18500,3,16.216
臺中市東區,76063,5,6.573
臺中市南區,126423,7,5.537
臺中市大甲區,77245,6,7.767
臺中市大安區,19141,3,15.673
臺中市龍井區,77951,3,3.849
臺中市西區,115585,4,3.461
臺中市北區,147349,5,3.393
臺中市西屯區,229680,10,4.354
臺中市北屯區,281742,9,3.194
臺中市豐原區,166994,8,4.791
臺中市東勢區,49962,1,2.002
臺中市沙鹿區,94536,9,9.52
臺中市后里區,54701,2,3.656
臺中市神岡區,65717,4,6.087
臺中市潭子區,109246,9,8.238
臺中市大雅區,95822,1,1.044
臺中市清水區,87278,3,3.437
臺中市梧棲區,58733,6,10.216
臺北市大安區,308383,13,4.216
臺北市文山區,272790,5,1.833
臺北市信義區,221234,5,2.26
臺北市萬華區,187920,6,3.193
臺北市中正區,158228,8,5.056
臺北市南港區,120710,1,0.828
臺北市松山區,204903,4,1.952
臺北市大同區,126687,5,3.947
臺北市中山區,228075,11,4.823
臺北市內湖區,286527,10,3.49
臺北市士林區,284577,7,2.46
臺北市北投區,253974,7,2.756
臺南市新營區,77208,6,7.771
臺南市鹽水區,25311,7,27.656
臺南市白河區,27859,3,10.769
臺南市柳營區,21101,4,18.956
臺南市後壁區,23150,4,17.279
臺南市東山區,20581,1,4.859
臺南市麻豆區,44045,6,13.622
臺南市下營區,23722,5,21.077
臺南市六甲區,22010,5,22.717
臺南市官田區,21280,1,4.699
臺南市大內區,9460,0,0
臺南市佳里區,59042,4,6.775
臺南市學甲區,25593,0,0
臺南市西港區,24559,5,20.359
臺南市新化區,43362,12,27.674
臺南市新市區,37198,4,10.753
臺南市安定區,30445,3,9.854
臺南市玉井區,13883,7,50.421
臺南市楠西區,9389,1,10.651
臺南市南化區,8642,4,46.286
臺南市左鎮區,4730,1,21.142
臺南市仁德區,76013,7,9.209
臺南市歸仁區,68177,6,8.801
臺南市關廟區,34234,4,11.684
臺南市龍崎區,3947,2,50.671
臺南市永康區,235287,14,5.95
臺南市北區,131762,13,9.866
臺南市七股區,22476,3,13.348
臺南市將軍區,19509,1,5.126
臺南市北門區,10919,0,0
臺南市安南區,193869,11,5.674
臺南市南區,124886,5,4.004
臺南市東區,186013,6,3.226
臺南市安平區,66965,2,2.987
臺南市中西區,78277,6,7.665
臺南市善化區,49655,4,8.056
臺南市山上區,7237,0,0
臺東縣成功鎮,13871,2,14.419
臺東縣綠島鄉,4088,0,0
臺東縣蘭嶼鄉,5155,0,0
臺東縣鹿野鄉,7760,1,12.887
臺東縣池上鄉,8162,2,24.504
臺東縣延平鄉,3547,0,0
臺東縣金峰鄉,3718,0,0
臺東縣臺東市,105261,16,15.2
臺東縣卑南鄉,17229,4,23.217
臺東縣東河鄉,8394,1,11.913
臺東縣長濱鄉,7100,1,14.085
臺東縣太麻里鄉,11057,2,18.088
臺東縣達仁鄉,3538,2,56.529
臺東縣大武鄉,5889,2,33.962
臺東縣關山鎮,8652,0,0
臺東縣海端鄉,4119,1,24.278
花蓮縣鳳林鎮,10795,0,0
花蓮縣光復鄉,12612,0,0
花蓮縣瑞穗鄉,11477,1,8.713
花蓮縣富里鄉,10199,2,19.61
花蓮縣萬榮鄉,6351,0,0
花蓮縣吉安鄉,83458,6,7.189
花蓮縣壽豐鄉,17878,5,27.967
花蓮縣豐濱鄉,4581,0,0
花蓮縣秀林鄉,15936,2,12.55
花蓮縣玉里鎮,23791,2,8.407
花蓮縣卓溪鄉,6061,1,16.499
花蓮縣花蓮市,103550,5,4.829
花蓮縣新城鄉,20124,0,0
苗栗縣三灣鄉,6549,2,30.539
苗栗縣南庄鄉,9885,0,0
苗栗縣苗栗市,88118,6,6.809
苗栗縣卓蘭鎮,16511,1,6.057
苗栗縣大湖鄉,14311,0,0
苗栗縣公館鄉,32905,2,6.078
苗栗縣銅鑼鄉,17725,4,22.567
苗栗縣頭屋鄉,10554,1,9.475
苗栗縣三義鄉,16071,2,12.445
苗栗縣西湖鄉,6945,3,43.197
苗栗縣造橋鄉,12543,2,15.945
苗栗縣獅潭鄉,4249,3,70.605
苗栗縣泰安鄉,5920,0,0
苗栗縣苑裡鎮,44983,5,11.115
苗栗縣通霄鎮,33643,2,5.945
苗栗縣竹南鎮,86360,7,8.106
苗栗縣後龍鎮,35876,4,11.15
苗栗縣頭份市,103313,8,7.743
連江縣南竿鄉,7598,0,0
連江縣北竿鄉,2537,0,0
連江縣莒光鄉,1576,0,0
連江縣東引鄉,1351,1,74.019
金門縣金寧鄉,31730,2,6.303
金門縣烏坵鄉,685,0,0
金門縣金城鎮,43321,0,0
金門縣金沙鎮,20805,1,4.807
金門縣金湖鎮,30035,1,3.329
金門縣烈嶼鄉,12789,0,0
雲林縣麥寮鄉,46614,6,12.872
雲林縣斗六市,108567,5,4.605
雲林縣斗南鎮,44341,5,11.276
雲林縣虎尾鎮,70936,10,14.097
雲林縣西螺鎮,45863,8,17.443
雲林縣土庫鎮,28660,9,31.403
雲林縣北港鎮,39612,8,20.196
雲林縣古坑鄉,31285,6,19.179
雲林縣大埤鄉,18880,3,15.89
雲林縣莿桐鄉,28555,5,17.51
雲林縣林內鄉,17991,4,22.233
雲林縣二崙鄉,26609,3,11.274
雲林縣崙背鄉,24134,8,33.148
雲林縣東勢鄉,14526,1,6.884
雲林縣褒忠鄉,12791,0,0
雲林縣元長鄉,25296,4,15.813
雲林縣水林鄉,24958,5,20.034
雲林縣臺西鄉,23422,2,8.539
雲林縣四湖鄉,22912,3,13.094
雲林縣口湖鄉,26960,5,18.546
高雄市旗津區,28275,0,0
高雄市小港區,157749,5,3.17
高雄市鹽埕區,23990,0,0
高雄市三民區,339948,14,4.118
高雄市新興區,51082,3,5.873
高雄市楠梓區,187014,10,5.347
高雄市鳳山區,359919,18,5.001
高雄市大寮區,112466,21,18.672
高雄市大樹區,42216,11,26.056
高雄市大社區,34504,2,5.796
高雄市仁武區,88918,10,11.246
高雄市鳥松區,44802,9,20.088
高雄市岡山區,97167,19,19.554
高雄市橋頭區,38011,7,18.416
高雄市燕巢區,29780,0,0
高雄市田寮區,7114,1,14.057
高雄市阿蓮區,28549,5,17.514
高雄市路竹區,52374,7,13.365
高雄市湖內區,29750,3,10.084
高雄市旗山區,36414,7,19.223
高雄市前金區,26822,6,22.37
高雄市美濃區,39283,5,12.728
高雄市六龜區,12780,1,7.825
高雄市甲仙區,5967,1,16.759
高雄市杉林區,11711,1,8.539
高雄市內門區,14280,2,14.006
高雄市苓雅區,169084,4,2.366
高雄市前鎮區,187855,9,4.791
高雄市茂林區,1965,1,50.891
高雄市桃源區,4268,0,0
高雄市那瑪夏區,3152,0,0
高雄市林園區,69743,2,2.868
高雄市茄萣區,29956,2,6.676
高雄市永安區,13827,1,7.232
高雄市彌陀區,19129,3,15.683
高雄市梓官區,35743,3,8.393
高雄市鼓山區,140671,3,2.133
高雄市左營區,197313,10,5.068
