area,population,death,rate
南投縣南投市,100180,9,8.984
南投縣埔里鎮,81033,20,24.681
南投縣草屯鎮,97875,16,16.347
南投縣竹山鎮,55060,12,21.794
南投縣集集鎮,10904,1,9.171
南投縣名間鄉,38796,3,7.733
南投縣鹿谷鄉,17808,5,28.077
南投縣中寮鄉,14842,3,20.213
南投縣魚池鄉,15946,4,25.085
南投縣國姓鄉,18803,3,15.955
南投縣水里鄉,17803,5,28.085
南投縣信義鄉,16253,5,30.764
南投縣仁愛鄉,15748,3,19.05
嘉義市東區,122103,9,7.371
嘉義市西區,147295,9,6.11
嘉義縣太保市,37781,8,21.175
嘉義縣中埔鄉,44974,7,15.565
嘉義縣番路鄉,11599,3,25.864
嘉義縣水上鄉,49744,9,18.093
嘉義縣東石鄉,24969,4,16.02
嘉義縣朴子市,42382,6,14.157
嘉義縣大林鎮,31198,5,16.027
嘉義縣民雄鄉,71693,11,15.343
嘉義縣溪口鄉,14751,1,6.779
嘉義縣新港鄉,31935,7,21.92
嘉義縣六腳鄉,23318,6,25.731
嘉義縣義竹鄉,18486,3,16.228
嘉義縣鹿草鄉,15577,8,51.358
嘉義縣竹崎鄉,35962,6,16.684
嘉義縣梅山鄉,19475,3,15.404
嘉義縣大埔鄉,4564,2,43.821
嘉義縣阿里山鄉,5631,0,0
嘉義縣布袋鎮,27143,6,22.105
基隆市暖暖區,38708,3,7.75
基隆市七堵區,53972,8,14.823
基隆市仁愛區,44314,3,6.77
基隆市信義區,52035,3,5.765
基隆市中正區,52163,5,9.585
基隆市中山區,47908,4,8.349
基隆市安樂區,82358,4,4.857
宜蘭縣蘇澳鎮,40056,2,4.993
宜蘭縣五結鄉,39673,6,15.124
宜蘭縣宜蘭市,95918,9,9.383
宜蘭縣壯圍鄉,24250,2,8.247
宜蘭縣羅東鎮,72319,5,6.914
宜蘭縣員山鄉,32458,3,9.243
宜蘭縣冬山鄉,53289,10,18.766
宜蘭縣三星鄉,21467,5,23.292
宜蘭縣大同鄉,6102,0,0
宜蘭縣頭城鎮,29398,8,27.213
宜蘭縣南澳鄉,5900,1,16.949
宜蘭縣礁溪鄉,35777,7,19.566
屏東縣佳冬鄉,19380,5,25.8
屏東縣竹田鄉,17158,5,29.141
屏東縣萬丹鄉,50935,21,41.229
屏東縣屏東市,200452,32,15.964
屏東縣潮州鎮,54377,10,18.39
屏東縣長治鄉,30008,13,43.322
屏東縣麟洛鄉,11076,4,36.114
屏東縣九如鄉,22110,5,22.614
屏東縣里港鄉,26459,12,45.353
屏東縣鹽埔鄉,25997,10,38.466
屏東縣高樹鄉,24622,7,28.43
屏東縣萬巒鄉,20556,4,19.459
屏東縣內埔鄉,54707,15,27.419
屏東縣新埤鄉,9936,2,20.129
屏東縣崁頂鄉,15720,5,31.807
屏東縣南州鄉,10670,2,18.744
屏東縣琉球鄉,12337,0,0
屏東縣三地門鄉,7644,0,0
屏東縣霧臺鄉,3246,0,0
屏東縣瑪家鄉,6746,2,29.647
屏東縣泰武鄉,5271,0,0
屏東縣來義鄉,7465,0,0
屏東縣春日鄉,4867,1,20.547
屏東縣獅子鄉,4806,1,20.807
屏東縣東港鎮,47866,5,10.446
屏東縣恆春鎮,30726,12,39.055
屏東縣枋寮鄉,24571,7,28.489
屏東縣新園鄉,35321,14,39.636
屏東縣林邊鄉,18080,5,27.655
屏東縣車城鄉,8586,0,0
屏東縣滿州鄉,7840,1,12.755
屏東縣枋山鄉,5478,2,36.51
屏東縣牡丹鄉,4926,1,20.3
彰化縣社頭鄉,43144,8,18.543
彰化縣員林市,124632,12,9.628
彰化縣田中鎮,41890,6,14.323
彰化縣彰化市,233613,19,8.133
彰化縣和美鎮,90986,12,13.189
彰化縣線西鄉,16928,1,5.907
彰化縣伸港鄉,36957,9,24.353
彰化縣秀水鄉,39357,6,15.245
彰化縣花壇鄉,45924,5,10.888
彰化縣芬園鄉,23755,7,29.467
彰化縣溪湖鎮,55686,2,3.592
彰化縣大村鄉,36870,5,13.561
彰化縣埔鹽鄉,32587,4,12.275
彰化縣埔心鄉,34836,5,14.353
彰化縣永靖鄉,37334,5,13.393
彰化縣二水鄉,15325,3,19.576
彰化縣二林鎮,50980,9,17.654
彰化縣埤頭鄉,30642,4,13.054
彰化縣芳苑鄉,33714,18,53.39
彰化縣大城鄉,16987,3,17.661
彰化縣竹塘鄉,15303,6,39.208
彰化縣溪州鄉,30060,8,26.613
彰化縣鹿港鎮,86799,10,11.521
彰化縣福興鄉,47332,12,25.353
彰化縣北斗鎮,33355,5,14.99
彰化縣田尾鄉,27462,9,32.773
新北市永和區,222585,5,2.246
新北市新店區,302089,14,4.634
新北市土城區,238067,11,4.621
新北市蘆洲區,201309,8,3.974
新北市五股區,84919,15,17.664
新北市坪林區,6528,5,76.593
新北市平溪區,4719,1,21.191
新北市烏來區,6320,0,0
新北市淡水區,169597,6,3.538
新北市瑞芳區,40353,3,7.434
新北市林口區,106101,4,3.77
新北市三芝區,23200,1,4.31
新北市八里區,38493,4,10.391
新北市三峽區,114926,15,13.052
新北市鶯歌區,86593,11,12.703
新北市中和區,413590,19,4.594
新北市樹林區,184149,9,4.887
新北市深坑區,23660,0,0
新北市板橋區,551480,33,5.984
新北市石碇區,7683,6,78.094
新北市新莊區,416524,26,6.242
新北市泰山區,78911,5,6.336
新北市三重區,387484,27,6.968
新北市雙溪區,8939,1,11.187
新北市貢寮區,12552,3,23.901
新北市汐止區,199321,16,8.027
新北市萬里區,22296,2,8.97
新北市金山區,22015,3,13.627
新北市石門區,12286,3,24.418
新竹市北區,150636,9,5.975
新竹市香山區,77943,17,21.811
新竹市東區,212553,13,6.116
新竹縣峨眉鄉,5538,0,0
新竹縣竹東鎮,96918,12,12.382
新竹縣新埔鎮,33415,14,41.897
新竹縣關西鎮,28896,11,38.068
新竹縣湖口鄉,77444,13,16.786
新竹縣芎林鄉,20061,1,4.985
新竹縣橫山鄉,13064,1,7.655
新竹縣北埔鄉,9390,1,10.65
新竹縣寶山鄉,14550,1,6.873
新竹縣尖石鄉,9543,1,10.479
新竹縣五峰鄉,4559,1,21.935
新竹縣竹北市,181955,21,11.541
新竹縣新豐鄉,56836,9,15.835
桃園市蘆竹區,161912,21,12.97
桃園市龜山區,157633,25,15.86
桃園市龍潭區,121822,12,9.85
桃園市復興區,11505,2,17.384
桃園市觀音區,66472,6,9.026
桃園市桃園區,440840,33,7.486
桃園市大園區,89281,11,12.321
桃園市新屋區,48953,10,20.428
桃園市楊梅區,167639,16,9.544
桃園市大溪區,94451,13,13.764
桃園市八德區,198074,20,10.097
桃園市中壢區,405216,18,4.442
桃園市平鎮區,224219,26,11.596
澎湖縣馬公市,62308,9,14.444
澎湖縣湖西鄉,14508,4,27.571
澎湖縣白沙鄉,9817,1,10.186
澎湖縣西嶼鄉,8408,1,11.893
澎湖縣望安鄉,5176,0,0
澎湖縣七美鄉,3856,0,0
臺中市南屯區,168760,8,4.74
臺中市烏日區,74554,3,4.024
臺中市新社區,24754,2,8.08
臺中市石岡區,15066,2,13.275
臺中市外埔區,32185,4,12.428
臺中市大肚區,57322,3,5.234
臺中市霧峰區,65393,10,15.292
臺中市太平區,189066,14,7.405
臺中市大里區,211492,9,4.255
臺中市和平區,10949,0,0
臺中市中區,18450,4,21.68
臺中市東區,75811,9,11.872
臺中市南區,125067,8,6.397
臺中市大甲區,77761,8,10.288
臺中市大安區,19303,3,15.542
臺中市龍井區,77818,10,12.85
臺中市西區,115627,10,8.648
臺中市北區,147653,7,4.741
臺中市西屯區,227043,14,6.166
臺中市北屯區,274819,20,7.278
臺中市豐原區,166879,9,5.393
臺中市東勢區,50714,6,11.831
臺中市沙鹿區,92645,13,14.032
臺中市后里區,54482,7,12.848
臺中市神岡區,65553,5,7.627
臺中市潭子區,108288,4,3.694
臺中市大雅區,95203,5,5.252
臺中市清水區,86420,15,17.357
臺中市梧棲區,57993,5,8.622
臺北市大安區,309969,9,2.904
