"內政部「永續提升人行安全計畫」核定案件及補助經費表",,,,,,
"項次",縣市別,案件名稱,核定路口數,"核定總經費(千元)","中央補助款(千元)","地方配合款(千元)"
1,基隆市,基隆市-符合交通部盤點提供之易肇事路口案,14,"4,200","3,444",756
"內政部「永續提升人行安全計畫」核定地方政府提報符合交通部盤點提供之易肇事路口清單",,,
"項次",縣市別,市區鄉鎮,路口位置
1,基隆市,七堵區,實踐路、百六街
2,基隆市,信義區,深溪路、深美街
3,基隆市,信義區,信一路、義七路
4,基隆市,信義區,信一路、義六路
5,基隆市,信義區,信一路、義四路
6,基隆市,中山區,中山一路、新民路
7,基隆市,仁愛區,仁一路、愛四路
8,基隆市,仁愛區,仁一路、愛五路
9,基隆市,七堵區,光明路、自治街
10,基隆市,中正區,信一路、義二路
11,基隆市,仁愛區,仁一路、愛六路
12,基隆市,仁愛區,仁一路、愛九路
13,基隆市,仁愛區,仁一路、劉銘傳路
14,基隆市,信義區,信一路、義三路
"內政部「永續提升人行安全計畫」核定案件及補助經費表",,,,,,
"項次",縣市別,案件名稱,核定路口數,"核定總經費(千元)","中央補助款(千元)","地方配合款(千元)"
1,臺北市,臺北市-符合交通部盤點提供之易肇事路口案,199,"398,000","139,300","258,700"
"內政部「永續提升人行安全計畫」核定地方政府提報符合交通部盤點提供之易肇事路口清單",,,
"項次",縣市別,市區鄉鎮,路口位置
1,臺北市,中正區,羅斯福路一段、南海路
2,臺北市,萬華區,西園路二段、寶興街
3,臺北市,中山區,松江路、農安街
4,臺北市,中山區,建國北路三段、民權東路三段
5,臺北市,中山區,民權東路二段、吉林路
6,臺北市,中正區,忠孝西路一段、重慶南路一段
7,臺北市,大安區,信義路三段、建國南路一段
8,臺北市,大同區,重慶北路二段、涼州街
9,臺北市,大同區,承德路一段、長安西路
10,臺北市,大同區,重慶北路二段、民生西路
11,臺北市,中山區,中山北路二段、民生西路
12,臺北市,中山區,民權東路三段、龍江路
13,臺北市,中山區,民權東路一段、林森北路
14,臺北市,萬華區,中華路一段、開封街二段
15,臺北市,中正區,館前路、開封街一段
16,臺北市,大安區,仁愛路三段、建國南路一段
17,臺北市,中正區,忠孝西路一段、館前路
18,臺北市,中山區,民權東路二段、中原街
19,臺北市,萬華區,西藏路、西藏路125巷
20,臺北市,北投區,中和街、珠海路
21,臺北市,中山區,中山北路一段、長安西路
22,臺北市,士林區,承德路四段、大南路
23,臺北市,文山區,羅斯福路五段、萬盛街
24,臺北市,中山區,民生東路三段、合江街
25,臺北市,萬華區,西園路一段、和平西路三段
"內政部「永續提升人行安全計畫」核定案件及補助經費表",,,,,,
"項次",縣市別,案件名稱,核定路口數,"核定總經費(千元)","中央補助款(千元)","地方配合款(千元)"
1,臺北市,臺北市-符合交通部盤點提供之易肇事路口案,199,"398,000","139,300","258,700"
"內政部「永續提升人行安全計畫」核定地方政府提報符合交通部盤點提供之易肇事路口清單",,,
"項次",縣市別,市區鄉鎮,路口位置
26,臺北市,內湖區,內湖路二段103巷、麗山街37巷
27,臺北市,內湖區,舊宗路一段、新湖三路
28,臺北市,大安區,信義路四段、敦化南路一段
29,臺北市,中山區,林森北路、民生東路一段
30,臺北市,萬華區,漢中街、成都路
31,臺北市,文山區,辛亥路五段、辛亥路五段25巷
32,臺北市,萬華區,昆明街、長沙街二段
33,臺北市,中山區,松江路、長春路
34,臺北市,萬華區,昆明街、內江街
35,臺北市,中山區,吉林路、錦州街
36,臺北市,中正區,中華路一段、愛國西路
37,臺北市,文山區,景文街、羅斯福路六段401巷
38,臺北市,中正區,仁愛路二段、金山南路一段
39,臺北市,中正區,公園路、貴陽街一段
40,臺北市,士林區,重慶北路四段、葫東街
41,臺北市,信義區,忠孝東路五段、松信路
42,臺北市,信義區,信義路五段、松智路
43,臺北市,中山區,市民大道二段、林森北路
44,臺北市,中山區,南京東路一段、林森北路
45,臺北市,信義區,信義路四段、光復南路
46,臺北市,文山區,指南路二段、萬壽路
47,臺北市,文山區,興隆路二段、興隆路二段244巷
48,臺北市,大安區,忠孝東路四段、敦化南路一段
49,臺北市,信義區,信義路五段、莊敬路
50,臺北市,大安區,建國南路一段、濟南路三段
"內政部「永續提升人行安全計畫」核定案件及補助經費表",,,,,,
"項次",縣市別,案件名稱,核定路口數,"核定總經費(千元)","中央補助款(千元)","地方配合款(千元)"
1,臺北市,臺北市-符合交通部盤點提供之易肇事路口案,199,"398,000","139,300","258,700"
"內政部「永續提升人行安全計畫」核定地方政府提報符合交通部盤點提供之易肇事路口清單",,,
"項次",縣市別,市區鄉鎮,路口位置
51,臺北市,信義區,吳興街、吳興街220巷
52,臺北市,萬華區,中華路一段、漢口街二段
53,臺北市,文山區,景文街、景文街103巷
54,臺北市,中山區,建國北路一段、長安東路二段
55,臺北市,萬華區,中華路二段、西藏路
56,臺北市,中山區,北安路、大直街
57,臺北市,中正區,羅斯福路一段、寧波西街
58,臺北市,中正區,襄陽路、懷寧街
59,臺北市,松山區,南京東路四段、北寧路
60,臺北市,內湖區,基湖路、基湖路35巷
61,臺北市,北投區,東華街一段、東陽街
62,臺北市,信義區,基隆路二段、吳興街
63,臺北市,信義區,松仁路、松平路
64,臺北市,中山區,建國北路二段、錦州街
65,臺北市,信義區,忠孝東路四段、基隆路一段
66,臺北市,中正區,中華路一段、漢口街一段
67,臺北市,文山區,興隆路三段、萬芳路
68,臺北市,萬華區,忠孝西路二段、西寧南路
69,臺北市,大安區,忠孝東路四段216巷、敦化南路一段233巷
70,臺北市,中正區,和平西路二段、南海路
71,臺北市,大同區,承德路二段、民權西路
72,臺北市,中山區,北安路、敬業四路
73,臺北市,內湖區,民權東路六段、行愛路
74,臺北市,北投區,中和街、中和街292巷
75,臺北市,文山區,木新路三段、興隆路四段
"內政部「永續提升人行安全計畫」核定案件及補助經費表",,,,,,
"項次",縣市別,案件名稱,核定路口數,"核定總經費(千元)","中央補助款(千元)","地方配合款(千元)"
1,臺北市,臺北市-符合交通部盤點提供之易肇事路口案,199,"398,000","139,300","258,700"
"內政部「永續提升人行安全計畫」核定地方政府提報符合交通部盤點提供之易肇事路口清單",,,
"項次",縣市別,市區鄉鎮,路口位置
76,臺北市,士林區,德行西路、福華路
77,臺北市,文山區,興隆路四段、下崙路
78,臺北市,大同區,重慶北路三段、伊寧街
79,臺北市,中山區,南京東路三段、龍江路
80,臺北市,中山區,長安東路一段、天津街
81,臺北市,萬華區,西園路二段、西藏路
82,臺北市,萬華區,西寧南路、長沙街二段
83,臺北市,萬華區,西寧南路、貴陽街二段
84,臺北市,北投區,石牌路一段、致遠一路二段
85,臺北市,中山區,中山北路二段、長春路
86,臺北市,大安區,敦化南路二段、四維路154巷
87,臺北市,萬華區,環河南路二段、和平西路三段
88,臺北市,萬華區,康定路、廣州街
89,臺北市,文山區,景中街、景美街
90,臺北市,內湖區,康寧路一段、星雲街
91,臺北市,中正區,中華路二段、西藏路
92,臺北市,中正區,中山南路、信義路一段
93,臺北市,中正區,中華路二段、南海路
94,臺北市,大安區,通化街171巷、通化街
95,臺北市,信義區,基隆路二段、嘉興街216巷
96,臺北市,信義區,松高路、松勇路
97,臺北市,大安區,和平東路二段、建國南路二段
98,臺北市,中正區,杭州南路一段、青島東路
99,臺北市,中正區,林森南路、青島東路
100,臺北市,中正區,重慶南路一段、開封街一段
"內政部「永續提升人行安全計畫」核定案件及補助經費表",,,,,,
"項次",縣市別,案件名稱,核定路口數,"核定總經費(千元)","中央補助款(千元)","地方配合款(千元)"
1,臺北市,臺北市-符合交通部盤點提供之易肇事路口案,199,"398,000","139,300","258,700"
"內政部「永續提升人行安全計畫」核定地方政府提報符合交通部盤點提供之易肇事路口清單",,,
"項次",縣市別,市區鄉鎮,路口位置
101,臺北市,信義區,忠孝東路五段、松仁路
102,臺北市,大安區,忠孝東路三段、新生南路一段
103,臺北市,萬華區,中華路一段、成都路
104,臺北市,萬華區,桂林路、華西街
105,臺北市,文山區,興隆路三段、興隆路三段185巷
106,臺北市,中正區,懷寧街、漢口街一段
107,臺北市,士林區,中山北路五段、中正路
108,臺北市,中山區,南京東路三段、復興北路
109,臺北市,中山區,林森北路、農安街
110,臺北市,內湖區,成功路三段、星雲街
