area,population,death,rate
新北市深坑區,23718,2,8.432
新北市板橋區,554344,16,2.886
新北市石碇區,7496,2,26.681
新北市新莊區,422118,22,5.212
新北市泰山區,77681,9,11.586
新北市三重區,382776,18,4.702
新北市雙溪區,8276,1,12.083
新北市貢寮區,11605,2,17.234
新北市汐止區,205870,5,2.429
新北市萬里區,21536,0,0
新北市金山區,20883,1,4.789
新北市石門區,11243,2,17.789
新竹市北區,152604,8,5.242
新竹市香山區,78713,8,10.164
新竹市東區,221565,13,5.867
新竹縣峨眉鄉,5299,2,37.743
新竹縣竹東鎮,96767,4,4.134
新竹縣新埔鎮,32924,8,24.298
新竹縣關西鎮,27463,4,14.565
新竹縣湖口鄉,79440,9,11.329
新竹縣芎林鄉,19954,3,15.035
新竹縣橫山鄉,12334,4,32.431
新竹縣北埔鄉,8841,1,11.311
新竹縣寶山鄉,14536,2,13.759
新竹縣尖石鄉,9557,1,10.464
新竹縣五峰鄉,4445,0,0
新竹縣竹北市,205139,10,4.875
新竹縣新豐鄉,57813,9,15.567
桃園市蘆竹區,166585,18,10.805
桃園市龜山區,166285,20,12.028
桃園市龍潭區,124454,10,8.035
桃園市復興區,12461,0,0
桃園市觀音區,69563,11,15.813
桃園市桃園區,458841,28,6.102
桃園市大園區,93145,18,19.325
桃園市新屋區,49202,13,26.422
桃園市楊梅區,176393,17,9.638
桃園市大溪區,95117,11,11.565
桃園市八德區,209661,15,7.154
桃園市中壢區,422761,30,7.096
桃園市平鎮區,228344,13,5.693
澎湖縣馬公市,63231,5,7.908
澎湖縣湖西鄉,15310,1,6.532
澎湖縣白沙鄉,9944,1,10.056
澎湖縣西嶼鄉,8305,2,24.082
澎湖縣望安鄉,5398,0,0
澎湖縣七美鄉,3848,0,0
臺中市南屯區,176751,11,6.223
臺中市烏日區,76972,9,11.693
臺中市新社區,23786,7,29.429
臺中市石岡區,14495,1,6.899
臺中市外埔區,31668,2,6.316
臺中市大肚區,56541,4,7.075
臺中市霧峰區,64683,7,10.822
臺中市太平區,195572,11,5.625
臺中市大里區,212417,15,7.062
臺中市和平區,10849,4,36.87
臺中市中區,17761,5,28.152
臺中市東區,75592,6,7.937
臺中市南區,126420,10,7.91
臺中市大甲區,75647,7,9.254
臺中市大安區,18626,2,10.738
臺中市龍井區,77982,9,11.541
臺中市西區,113251,6,5.298
臺中市北區,144699,9,6.22
臺中市西屯區,231189,11,4.758
臺中市北屯區,290353,16,5.511
臺中市豐原區,165086,10,6.057
臺中市東勢區,48650,3,6.166
臺中市沙鹿區,95710,9,9.403
臺中市后里區,54046,6,11.102
臺中市神岡區,65003,5,7.692
臺中市潭子區,109131,6,5.498
臺中市大雅區,95650,3,3.136
臺中市清水區,88398,9,10.181
臺中市梧棲區,59465,10,16.817
臺北市大安區,293625,10,3.406
臺北市文山區,263442,9,3.416
臺北市信義區,209299,11,5.256
臺北市萬華區,178362,10,5.607
臺北市中正區,151885,8,5.267
臺北市南港區,116576,2,1.716
臺北市松山區,194976,3,1.539
臺北市大同區,121747,8,6.571
臺北市中山區,218154,10,4.584
臺北市內湖區,278246,4,1.438
臺北市士林區,272454,11,4.037
臺北市北投區,245954,10,4.066
臺南市新營區,75738,10,13.203
臺南市鹽水區,24860,6,24.135
臺南市白河區,26830,2,7.454
臺南市柳營區,20688,4,19.335
臺南市後壁區,22448,5,22.274
臺南市東山區,19882,7,35.208
臺南市麻豆區,43484,9,20.697
臺南市下營區,23176,3,12.944
臺南市六甲區,21538,1,4.643
臺南市官田區,21097,3,14.22
臺南市大內區,9074,0,0
臺南市佳里區,58563,9,15.368
臺南市學甲區,25062,4,15.96
臺南市西港區,24556,10,40.723
臺南市新化區,42962,3,6.983
臺南市新市區,37635,3,7.971
臺南市安定區,30213,5,16.549
臺南市玉井區,13416,7,52.177
臺南市楠西區,9081,0,0
臺南市南化區,8294,1,12.057
臺南市左鎮區,4460,2,44.843
臺南市仁德區,76537,9,11.759
臺南市歸仁區,68026,10,14.7
臺南市關廟區,33915,1,2.949
臺南市龍崎區,3695,4,108.254
臺南市永康區,234967,19,8.086
臺南市北區,128528,8,6.224
臺南市七股區,21871,10,45.723
臺南市將軍區,18900,1,5.291
臺南市北門區,10423,1,9.594
臺南市安南區,196792,23,11.687
臺南市南區,122821,13,10.585
臺南市東區,183066,12,6.555
臺南市安平區,67476,5,7.41
臺南市中西區,77840,12,15.416
臺南市善化區,51125,10,19.56
臺南市山上區,7034,1,14.217
臺東縣成功鎮,13386,2,14.941
臺東縣綠島鄉,4084,0,0
臺東縣蘭嶼鄉,5222,0,0
臺東縣鹿野鄉,7509,3,39.952
臺東縣池上鄉,7999,3,37.505
臺東縣延平鄉,3573,0,0
臺東縣金峰鄉,3664,0,0
臺東縣臺東市,104210,11,10.556
臺東縣卑南鄉,16876,10,59.256
臺東縣東河鄉,8124,4,49.237
臺東縣長濱鄉,6811,1,14.682
臺東縣太麻里鄉,10843,4,36.89
臺東縣達仁鄉,3423,1,29.214
臺東縣大武鄉,5648,2,35.411
臺東縣關山鎮,8301,3,36.14
臺東縣海端鄉,4145,0,0
花蓮縣鳳林鎮,10736,2,18.629
花蓮縣光復鄉,12222,1,8.182
花蓮縣瑞穗鄉,11197,4,35.724
花蓮縣富里鄉,9869,2,20.265
花蓮縣萬榮鄉,6183,0,0
花蓮縣吉安鄉,83376,14,16.791
花蓮縣壽豐鄉,17413,3,17.229
花蓮縣豐濱鄉,4317,3,69.493
花蓮縣秀林鄉,16362,4,24.447
花蓮縣玉里鎮,23032,4,17.367
花蓮縣卓溪鄉,5973,0,0
花蓮縣花蓮市,101444,7,6.9
花蓮縣新城鄉,20136,3,14.899
苗栗縣三灣鄉,6228,7,112.396
苗栗縣南庄鄉,9391,3,31.945
苗栗縣苗栗市,87208,9,10.32
苗栗縣卓蘭鎮,15947,3,18.812
苗栗縣大湖鄉,13613,1,7.346
苗栗縣公館鄉,32031,5,15.61
苗栗縣銅鑼鄉,16956,8,47.181
苗栗縣頭屋鄉,10058,0,0
苗栗縣三義鄉,15417,2,12.973
苗栗縣西湖鄉,6604,3,45.427
苗栗縣造橋鄉,12029,1,8.313
苗栗縣獅潭鄉,4096,4,97.656
苗栗縣泰安鄉,5698,0,0
苗栗縣苑裡鎮,44368,13,29.3
苗栗縣通霄鎮,32581,7,21.485
苗栗縣竹南鎮,87351,12,13.738
苗栗縣後龍鎮,34825,5,14.358
苗栗縣頭份市,104960,9,8.575
連江縣南竿鄉,7626,0,0
連江縣北竿鄉,2862,0,0
連江縣莒光鄉,1485,0,0
連江縣東引鄉,1456,0,0
金門縣金寧鄉,33540,0,0
金門縣烏坵鄉,660,0,0
金門縣金城鎮,42799,0,0
金門縣金沙鎮,20684,0,0
金門縣金湖鎮,30493,2,6.559
金門縣烈嶼鄉,12680,0,0
雲林縣麥寮鄉,48201,8,16.597
雲林縣斗六市,108344,9,8.307
雲林縣斗南鎮,43691,6,13.733
雲林縣虎尾鎮,70728,9,12.725
雲林縣西螺鎮,45123,7,15.513
雲林縣土庫鎮,28011,6,21.42
雲林縣北港鎮,38596,8,20.728
雲林縣古坑鄉,30520,0,0
雲林縣大埤鄉,18514,3,16.204
雲林縣莿桐鄉,28070,2,7.125
雲林縣林內鄉,17287,0,0
雲林縣二崙鄉,25739,12,46.622
雲林縣崙背鄉,23695,6,25.322
雲林縣東勢鄉,13914,7,50.309
雲林縣褒忠鄉,12338,4,32.42
雲林縣元長鄉,24307,3,12.342
雲林縣水林鄉,23822,6,25.187
雲林縣臺西鄉,22694,2,8.813
雲林縣四湖鄉,22026,5,22.7
雲林縣口湖鄉,26066,8,30.691
高雄市旗津區,27381,0,0
高雄市小港區,156297,9,5.758
高雄市鹽埕區,23112,0,0
高雄市三民區,333886,12,3.594
高雄市新興區,49650,1,2.014
高雄市楠梓區,190144,17,8.941
高雄市鳳山區,358707,23,6.412
高雄市大寮區,112052,14,12.494
高雄市大樹區,41438,6,14.479
高雄市大社區,34135,9,26.366
高雄市仁武區,93324,9,9.644
高雄市鳥松區,44520,8,17.969
高雄市岡山區,96167,10,10.399
高雄市橋頭區,39903,5,12.53
高雄市燕巢區,29312,5,17.058
高雄市田寮區,6831,3,43.917
高雄市阿蓮區,28116,6,21.34
高雄市路竹區,51382,8,15.57
高雄市湖內區,29716,5,16.826
高雄市旗山區,35327,9,25.476
高雄市前金區,26502,1,3.773
高雄市美濃區,38082,7,18.381
高雄市六龜區,12183,3,24.624
高雄市甲仙區,5795,2,34.513
高雄市杉林區,11330,1,8.826
高雄市內門區,13839,1,7.226
高雄市苓雅區,165419,13,7.859
高雄市前鎮區,183744,13,7.075
高雄市茂林區,1870,0,0
高雄市桃源區,4202,0,0
高雄市那瑪夏區,3146,0,0
高雄市林園區,69035,11,15.934
高雄市茄萣區,29882,0,0
高雄市永安區,13586,2,14.721
高雄市彌陀區,18718,1,5.342
高雄市梓官區,35210,4,11.36
高雄市鼓山區,140748,7,4.973
高雄市左營區,196626,12,6.103
