area,population,death,rate
南投縣南投市,99985,2,2
南投縣埔里鎮,80786,8,9.903
南投縣草屯鎮,97640,5,5.121
南投縣竹山鎮,54955,1,1.82
南投縣集集鎮,10911,2,18.33
南投縣名間鄉,38586,5,12.958
南投縣鹿谷鄉,17787,0,0
南投縣中寮鄉,14783,2,13.529
南投縣魚池鄉,15860,0,0
南投縣國姓鄉,18757,0,0
南投縣水里鄉,17714,3,16.936
南投縣信義鄉,16262,0,0
南投縣仁愛鄉,15853,0,0
嘉義市東區,121877,3,2.461
嘉義市西區,147362,3,2.036
嘉義縣太保市,37908,6,15.828
嘉義縣中埔鄉,44808,2,4.463
嘉義縣番路鄉,11517,1,8.683
嘉義縣水上鄉,49592,6,12.099
嘉義縣東石鄉,24825,1,4.028
嘉義縣朴子市,42281,3,7.095
嘉義縣大林鎮,31085,1,3.217
嘉義縣民雄鄉,71591,8,11.175
嘉義縣溪口鄉,14698,1,6.804
嘉義縣新港鄉,31874,3,9.412
嘉義縣六腳鄉,23197,2,8.622
嘉義縣義竹鄉,18385,0,0
嘉義縣鹿草鄉,15504,2,12.9
嘉義縣竹崎鄉,35826,1,2.791
嘉義縣梅山鄉,19395,2,10.312
嘉義縣大埔鄉,4564,0,0
嘉義縣阿里山鄉,5601,2,35.708
嘉義縣布袋鎮,27026,0,0
基隆市暖暖區,38666,1,2.586
基隆市七堵區,53926,1,1.854
基隆市仁愛區,44263,3,6.778
基隆市信義區,52131,1,1.918
基隆市中正區,51952,1,1.925
基隆市中山區,47725,0,0
基隆市安樂區,82436,2,2.426
宜蘭縣蘇澳鎮,39981,2,5.002
宜蘭縣五結鄉,39575,3,7.581
宜蘭縣宜蘭市,95919,1,1.043
宜蘭縣壯圍鄉,24245,1,4.125
宜蘭縣羅東鎮,72509,2,2.758
宜蘭縣員山鄉,32371,3,9.268
宜蘭縣冬山鄉,52990,2,3.774
宜蘭縣三星鄉,21405,2,9.344
宜蘭縣大同鄉,6184,0,0
宜蘭縣頭城鎮,29246,3,10.258
宜蘭縣南澳鄉,5988,3,50.1
宜蘭縣礁溪鄉,35653,3,8.414
屏東縣佳冬鄉,19284,1,5.186
屏東縣竹田鄉,17116,1,5.842
屏東縣萬丹鄉,50782,4,7.877
屏東縣屏東市,200311,10,4.992
屏東縣潮州鎮,54107,8,14.786
屏東縣長治鄉,29835,7,23.462
屏東縣麟洛鄉,11077,2,18.055
屏東縣九如鄉,22101,2,9.049
屏東縣里港鄉,26339,1,3.797
屏東縣鹽埔鄉,25829,2,7.743
屏東縣高樹鄉,24502,0,0
屏東縣萬巒鄉,20530,1,4.871
屏東縣內埔鄉,54491,11,20.187
屏東縣新埤鄉,10115,0,0
屏東縣崁頂鄉,15574,5,32.105
屏東縣南州鄉,10656,1,9.384
屏東縣琉球鄉,12307,0,0
屏東縣三地門鄉,7678,0,0
屏東縣霧臺鄉,3330,0,0
屏東縣瑪家鄉,6758,2,29.595
屏東縣泰武鄉,5352,0,0
屏東縣來義鄉,7423,0,0
屏東縣春日鄉,4891,0,0
屏東縣獅子鄉,4918,0,0
屏東縣東港鎮,47840,6,12.542
屏東縣恆春鎮,30765,5,16.252
屏東縣枋寮鄉,24503,1,4.081
屏東縣新園鄉,35122,5,14.236
屏東縣林邊鄉,17964,2,11.133
屏東縣車城鄉,8628,0,0
屏東縣滿州鄉,7964,1,12.557
屏東縣枋山鄉,5467,3,54.875
屏東縣牡丹鄉,4965,0,0
彰化縣社頭鄉,43058,0,0
彰化縣員林市,124613,1,0.802
彰化縣田中鎮,41794,6,14.356
彰化縣彰化市,233110,7,3.003
彰化縣和美鎮,90798,5,5.507
彰化縣線西鄉,16923,0,0
彰化縣伸港鄉,36953,1,2.706
彰化縣秀水鄉,39274,6,15.277
彰化縣花壇鄉,45871,1,2.18
彰化縣芬園鄉,23636,3,12.693
彰化縣溪湖鎮,55571,2,3.599
彰化縣大村鄉,36849,3,8.141
彰化縣埔鹽鄉,32526,1,3.074
彰化縣埔心鄉,34718,1,2.88
