area,population,death,rate
新竹縣湖口鄉,77938,1,1.283
新竹縣芎林鄉,19910,1,5.023
新竹縣橫山鄉,12735,2,15.705
新竹縣北埔鄉,9148,2,21.863
新竹縣寶山鄉,14631,1,6.835
新竹縣尖石鄉,9617,0,0
新竹縣五峰鄉,4552,0,0
新竹縣竹北市,195509,3,1.534
新竹縣新豐鄉,57299,2,3.49
桃園市蘆竹區,166622,3,1.8
桃園市龜山區,163138,10,6.13
桃園市龍潭區,124107,5,4.029
桃園市復興區,12259,0,0
桃園市觀音區,68102,3,4.405
桃園市桃園區,453711,4,0.882
桃園市大園區,93101,2,2.148
桃園市新屋區,49296,5,10.143
桃園市楊梅區,173427,3,1.73
桃園市大溪區,95683,3,3.135
桃園市八德區,206700,5,2.419
桃園市中壢區,418100,4,0.957
桃園市平鎮區,228589,5,2.187
澎湖縣馬公市,62872,0,0
澎湖縣湖西鄉,15018,0,0
澎湖縣白沙鄉,9840,0,0
澎湖縣西嶼鄉,8309,0,0
澎湖縣望安鄉,5266,0,0
澎湖縣七美鄉,3816,0,0
臺中市南屯區,174040,5,2.873
臺中市烏日區,75692,3,3.963
臺中市新社區,24295,0,0
臺中市石岡區,14728,0,0
臺中市外埔區,32141,1,3.111
臺中市大肚區,56973,3,5.266
臺中市霧峰區,65330,6,9.184
臺中市太平區,194074,1,0.515
臺中市大里區,212715,3,1.41
臺中市和平區,10884,0,0
臺中市中區,18342,1,5.452
臺中市東區,75944,2,2.634
臺中市南區,126638,0,0
臺中市大甲區,76683,0,0
臺中市大安區,19089,1,5.239
臺中市龍井區,78125,1,1.28
臺中市西區,115293,1,0.867
臺中市北區,147157,1,0.68
臺中市西屯區,230712,5,2.167
臺中市北屯區,284008,7,2.465
臺中市豐原區,166773,2,1.199
臺中市東勢區,49636,1,2.015
臺中市沙鹿區,94888,5,5.269
臺中市后里區,54607,2,3.663
臺中市神岡區,65713,5,7.609
臺中市潭子區,109352,1,0.914
臺中市大雅區,95705,2,2.09
臺中市清水區,87558,2,2.284
臺中市梧棲區,58957,0,0
臺北市大安區,307129,2,0.651
臺北市文山區,271339,0,0
臺北市信義區,219315,1,0.456
臺北市萬華區,186428,1,0.536
臺北市中正區,157567,2,1.269
臺北市南港區,120028,4,3.333
臺北市松山區,203658,0,0
臺北市大同區,125755,2,1.59
臺北市中山區,226852,0,0
臺北市內湖區,285228,2,0.701
臺北市士林區,282774,1,0.354
臺北市北投區,253011,0,0
臺南市新營區,76952,2,2.599
臺南市鹽水區,25177,0,0
臺南市白河區,27628,0,0
臺南市柳營區,20999,1,4.762
臺南市後壁區,22929,0,0
臺南市東山區,20383,1,4.906
臺南市麻豆區,43937,0,0
臺南市下營區,23602,2,8.474
臺南市六甲區,21828,0,0
臺南市官田區,21342,3,14.057
臺南市大內區,9359,0,0
臺南市佳里區,59095,1,1.692
臺南市學甲區,25448,2,7.859
臺南市西港區,24527,2,8.154
臺南市新化區,43225,2,4.627
臺南市新市區,37296,0,0
臺南市安定區,30392,5,16.452
臺南市玉井區,13738,0,0
臺南市楠西區,9285,0,0
臺南市南化區,8561,0,0
臺南市左鎮區,4658,0,0
臺南市仁德區,76075,2,2.629
臺南市歸仁區,68204,2,2.932
臺南市關廟區,34164,1,2.927
臺南市龍崎區,3862,0,0
臺南市永康區,235800,9,3.817
臺南市北區,131231,1,0.762
臺南市七股區,22349,2,8.949
臺南市將軍區,19290,0,0
臺南市北門區,10776,1,9.28
臺南市安南區,194276,5,2.574
臺南市南區,124615,3,2.407
臺南市東區,185836,3,1.614
臺南市安平區,67072,5,7.455
臺南市中西區,78462,2,2.549
臺南市善化區,50110,0,0
臺南市山上區,7164,0,0
臺東縣成功鎮,13694,2,14.605
臺東縣綠島鄉,4030,0,0
臺東縣蘭嶼鄉,5138,1,19.463
臺東縣鹿野鄉,7717,0,0
臺東縣池上鄉,8148,0,0
臺東縣延平鄉,3543,0,0
臺東縣金峰鄉,3697,0,0
臺東縣臺東市,105083,5,4.758
臺東縣卑南鄉,17113,1,5.844
臺東縣東河鄉,8326,2,24.021
臺東縣長濱鄉,7007,3,42.814
臺東縣太麻里鄉,10987,2,18.203
臺東縣達仁鄉,3514,0,0
臺東縣大武鄉,5797,0,0
臺東縣關山鎮,8557,0,0
臺東縣海端鄉,4102,1,24.378
花蓮縣鳳林鎮,10824,0,0
花蓮縣光復鄉,12517,0,0
花蓮縣瑞穗鄉,11386,2,17.565
花蓮縣富里鄉,10127,0,0
花蓮縣萬榮鄉,6302,0,0
花蓮縣吉安鄉,83595,2,2.392
花蓮縣壽豐鄉,17764,0,0
花蓮縣豐濱鄉,4452,0,0
花蓮縣秀林鄉,15932,1,6.277
花蓮縣玉里鎮,23594,2,8.477
花蓮縣卓溪鄉,6059,0,0
花蓮縣花蓮市,103211,2,1.938
花蓮縣新城鄉,20094,2,9.953
苗栗縣三灣鄉,6529,1,15.316
苗栗縣南庄鄉,9776,0,0
苗栗縣苗栗市,87921,2,2.275
苗栗縣卓蘭鎮,16420,0,0
苗栗縣大湖鄉,14153,2,14.131
苗栗縣公館鄉,32723,0,0
苗栗縣銅鑼鄉,17549,0,0
苗栗縣頭屋鄉,10449,1,9.57
苗栗縣三義鄉,15917,0,0
苗栗縣西湖鄉,6852,0,0
苗栗縣造橋鄉,12441,2,16.076
苗栗縣獅潭鄉,4201,0,0
苗栗縣泰安鄉,5872,0,0
苗栗縣苑裡鎮,44832,0,0
苗栗縣通霄鎮,33390,0,0
苗栗縣竹南鎮,86702,1,1.153
苗栗縣後龍鎮,35586,2,5.62
苗栗縣頭份市,103845,1,0.963
連江縣南竿鄉,7580,0,0
連江縣北竿鄉,2602,0,0
連江縣莒光鄉,1531,0,0
連江縣東引鄉,1346,0,0
金門縣金寧鄉,32496,0,0
金門縣烏坵鄉,673,0,0
金門縣金城鎮,43198,1,2.315
金門縣金沙鎮,20783,1,4.812
金門縣金湖鎮,30177,1,3.314
金門縣烈嶼鄉,12754,0,0
雲林縣麥寮鄉,47282,0,0
雲林縣斗六市,108608,4,3.683
雲林縣斗南鎮,44316,0,0
雲林縣虎尾鎮,70986,5,7.044
雲林縣西螺鎮,45669,1,2.19
雲林縣土庫鎮,28526,1,3.506
雲林縣北港鎮,39305,0,0
雲林縣古坑鄉,31142,0,0
雲林縣大埤鄉,18757,1,5.331
雲林縣莿桐鄉,28502,2,7.017
雲林縣林內鄉,17730,0,0
雲林縣二崙鄉,26321,3,11.398
雲林縣崙背鄉,23995,1,4.168
雲林縣東勢鄉,14368,2,13.92
雲林縣褒忠鄉,12647,0,0
雲林縣元長鄉,25028,0,0
雲林縣水林鄉,24606,1,4.064
雲林縣臺西鄉,23224,0,0
雲林縣四湖鄉,22684,2,8.817
雲林縣口湖鄉,26752,1,3.738
高雄市旗津區,28040,1,3.566
高雄市小港區,157968,6,3.798
高雄市鹽埕區,23864,0,0
高雄市三民區,339402,6,1.768
高雄市新興區,51005,1,1.961
高雄市楠梓區,188355,3,1.593
高雄市鳳山區,360061,5,1.389
高雄市大寮區,112278,7,6.235
高雄市大樹區,42097,5,11.877
高雄市大社區,34422,0,0
高雄市仁武區,89929,2,2.224
高雄市鳥松區,44986,1,2.223
高雄市岡山區,97146,4,4.118
高雄市橋頭區,38385,2,5.21
高雄市燕巢區,29643,2,6.747
高雄市田寮區,7018,0,0
高雄市阿蓮區,28482,0,0
高雄市路竹區,52153,1,1.917
高雄市湖內區,29747,1,3.362
高雄市旗山區,36256,2,5.516
高雄市前金區,26924,1,3.714
高雄市美濃區,39088,2,5.117
高雄市六龜區,12585,1,7.946
高雄市甲仙區,5924,1,16.88
高雄市杉林區,11673,1,8.567
高雄市內門區,14144,0,0
高雄市苓雅區,168682,3,1.778
高雄市前鎮區,187475,3,1.6
高雄市茂林區,1941,0,0
高雄市桃源區,4239,0,0
高雄市那瑪夏區,3153,0,0
高雄市林園區,69598,2,2.874
高雄市茄萣區,30039,1,3.329
高雄市永安區,13716,0,0
高雄市彌陀區,19000,0,0
高雄市梓官區,35759,0,0
高雄市鼓山區,141248,2,1.416
高雄市左營區,197891,3,1.516
