area,population,death,rate
南投縣南投市,102313,22,21.503
南投縣埔里鎮,83134,24,28.869
南投縣草屯鎮,99261,16,16.119
南投縣竹山鎮,56760,9,15.856
南投縣集集鎮,11440,7,61.189
南投縣名間鄉,40037,6,14.986
南投縣鹿谷鄉,18544,0,0
南投縣中寮鄉,15594,2,12.825
南投縣魚池鄉,16542,1,6.045
南投縣國姓鄉,19763,2,10.12
南投縣水里鄉,18742,6,32.014
南投縣信義鄉,16849,2,11.87
南投縣仁愛鄉,15857,3,18.919
嘉義市東區,123422,9,7.292
嘉義市西區,147436,8,5.426
嘉義縣太保市,37028,15,40.51
嘉義縣中埔鄉,46188,5,10.825
嘉義縣番路鄉,12140,1,8.237
嘉義縣水上鄉,50789,12,23.627
嘉義縣東石鄉,26345,7,26.571
嘉義縣朴子市,43218,4,9.255
嘉義縣大林鎮,32205,5,15.526
嘉義縣民雄鄉,71918,15,20.857
嘉義縣溪口鄉,15480,2,12.92
嘉義縣新港鄉,33268,9,27.053
嘉義縣六腳鄉,24691,5,20.25
嘉義縣義竹鄉,19645,7,35.632
嘉義縣鹿草鄉,16433,6,36.512
嘉義縣竹崎鄉,36974,4,10.818
嘉義縣梅山鄉,20349,1,4.914
嘉義縣大埔鄉,4656,0,0
嘉義縣阿里山鄉,5776,1,17.313
嘉義縣布袋鎮,28476,6,21.07
基隆市暖暖區,38229,4,10.463
基隆市七堵區,53953,4,7.414
基隆市仁愛區,46395,4,8.622
基隆市信義區,51243,2,3.903
基隆市中正區,53135,4,7.528
基隆市中山區,48751,6,12.307
基隆市安樂區,81634,6,7.35
宜蘭縣蘇澳鎮,41104,12,29.194
宜蘭縣五結鄉,39373,4,10.159
宜蘭縣宜蘭市,95801,13,13.57
宜蘭縣壯圍鄉,24484,4,16.337
宜蘭縣羅東鎮,72517,7,9.653
宜蘭縣員山鄉,32384,5,15.44
宜蘭縣冬山鄉,53512,9,16.819
宜蘭縣三星鄉,21455,9,41.948
宜蘭縣大同鄉,6155,0,0
宜蘭縣頭城鎮,29919,4,13.369
宜蘭縣南澳鄉,6161,2,32.462
宜蘭縣礁溪鄉,36015,9,24.99
