area,population,death,rate
南投縣南投市,100726,4,3.971
南投縣埔里鎮,81421,4,4.913
南投縣草屯鎮,98229,9,9.162
南投縣竹山鎮,55371,4,7.224
南投縣集集鎮,10947,1,9.135
南投縣名間鄉,39019,0,0
南投縣鹿谷鄉,17889,1,5.59
南投縣中寮鄉,15002,1,6.666
南投縣魚池鄉,16093,2,12.428
南投縣國姓鄉,18950,2,10.554
南投縣水里鄉,17951,3,16.712
南投縣信義鄉,16321,4,24.508
南投縣仁愛鄉,15656,1,6.387
嘉義市東區,122335,6,4.905
嘉義市西區,147458,4,2.713
嘉義縣太保市,37584,1,2.661
嘉義縣中埔鄉,45190,5,11.064
嘉義縣番路鄉,11672,1,8.568
嘉義縣水上鄉,49922,6,12.019
嘉義縣東石鄉,25108,1,3.983
嘉義縣朴子市,42559,2,4.699
嘉義縣大林鎮,31307,0,0
嘉義縣民雄鄉,71787,5,6.965
嘉義縣溪口鄉,14850,1,6.734
嘉義縣新港鄉,32242,2,6.203
嘉義縣六腳鄉,23531,1,4.25
嘉義縣義竹鄉,18666,2,10.715
嘉義縣鹿草鄉,15676,2,12.758
嘉義縣竹崎鄉,36082,4,11.086
嘉義縣梅山鄉,19660,1,5.086
嘉義縣大埔鄉,4592,0,0
嘉義縣阿里山鄉,5633,0,0
嘉義縣布袋鎮,27332,2,7.317
基隆市暖暖區,38568,2,5.186
基隆市七堵區,54058,4,7.399
基隆市仁愛區,44804,1,2.232
基隆市信義區,51871,2,3.856
基隆市中正區,52422,2,3.815
基隆市中山區,47980,3,6.253
基隆市安樂區,82278,2,2.431
宜蘭縣蘇澳鎮,40319,1,2.48
宜蘭縣五結鄉,39668,2,5.042
宜蘭縣宜蘭市,95959,2,2.084
宜蘭縣壯圍鄉,24220,2,8.258
宜蘭縣羅東鎮,72509,0,0
宜蘭縣員山鄉,32376,2,6.177
宜蘭縣冬山鄉,53328,1,1.875
宜蘭縣三星鄉,21428,3,14
宜蘭縣大同鄉,6064,0,0
宜蘭縣頭城鎮,29569,7,23.673
宜蘭縣南澳鄉,5855,0,0
宜蘭縣礁溪鄉,35838,2,5.581
屏東縣佳冬鄉,19563,2,10.223
屏東縣竹田鄉,17272,4,23.159
屏東縣萬丹鄉,51079,8,15.662
屏東縣屏東市,201125,9,4.475
屏東縣潮州鎮,54668,3,5.488
屏東縣長治鄉,30028,3,9.991
屏東縣麟洛鄉,11126,4,35.952
屏東縣九如鄉,22087,2,9.055
屏東縣里港鄉,26778,6,22.406
屏東縣鹽埔鄉,26125,2,7.656
屏東縣高樹鄉,24742,3,12.125
屏東縣萬巒鄉,20619,0,0
屏東縣內埔鄉,54948,7,12.739
屏東縣新埤鄉,9867,1,10.135
屏東縣崁頂鄉,15849,1,6.31
屏東縣南州鄉,10743,0,0
屏東縣琉球鄉,12382,0,0
屏東縣三地門鄉,7647,0,0
屏東縣霧臺鄉,3252,0,0
屏東縣瑪家鄉,6749,1,14.817
屏東縣泰武鄉,5238,0,0
屏東縣來義鄉,7476,0,0
屏東縣春日鄉,4838,0,0
屏東縣獅子鄉,4815,0,0
屏東縣東港鎮,48051,1,2.081
屏東縣恆春鎮,30674,4,13.04
屏東縣枋寮鄉,24738,2,8.085
屏東縣新園鄉,35488,2,5.636
屏東縣林邊鄉,18189,2,10.996
屏東縣車城鄉,8644,0,0
屏東縣滿州鄉,7817,1,12.793
屏東縣枋山鄉,5478,0,0
屏東縣牡丹鄉,4899,1,20.412
彰化縣社頭鄉,43285,3,6.931
彰化縣員林市,124753,5,4.008
彰化縣田中鎮,42008,4,9.522
彰化縣彰化市,234160,6,2.562
彰化縣和美鎮,91178,1,1.097
彰化縣線西鄉,16876,1,5.926
彰化縣伸港鄉,36777,3,8.157
彰化縣秀水鄉,39376,3,7.619
彰化縣花壇鄉,46036,2,4.344
彰化縣芬園鄉,23759,4,16.836
彰化縣溪湖鎮,55688,1,1.796
彰化縣大村鄉,36849,1,2.714
彰化縣埔鹽鄉,32688,1,3.059
彰化縣埔心鄉,34775,2,5.751
彰化縣永靖鄉,37627,2,5.315
彰化縣二水鄉,15406,0,0
彰化縣二林鎮,51313,5,9.744
彰化縣埤頭鄉,30683,2,6.518
彰化縣芳苑鄉,33863,7,20.672
彰化縣大城鄉,17139,2,11.669
彰化縣竹塘鄉,15393,1,6.496
彰化縣溪州鄉,30208,4,13.242
彰化縣鹿港鎮,86703,5,5.767
彰化縣福興鄉,47423,6,12.652
彰化縣北斗鎮,33301,4,12.012
彰化縣田尾鄉,27518,5,18.17
新北市永和區,223845,1,0.447
新北市新店區,301381,8,2.654
新北市土城區,238455,4,1.677
新北市蘆洲區,201196,1,0.497
新北市五股區,84326,9,10.673
新北市坪林區,6539,4,61.171
新北市平溪區,4745,1,21.075
新北市烏來區,6193,0,0
新北市淡水區,167283,1,0.598
新北市瑞芳區,40523,0,0
新北市林口區,104403,3,2.873
新北市三芝區,23330,0,0
新北市八里區,38105,2,5.249
新北市三峽區,114362,5,4.372
新北市鶯歌區,87001,3,3.448
新北市中和區,413616,7,1.692
新北市樹林區,184477,3,1.626
新北市深坑區,23676,0,0
新北市板橋區,552250,14,2.535
新北市石碇區,7684,0,0
新北市新莊區,415031,11,2.65
新北市泰山區,78919,0,0
新北市三重區,388087,13,3.35
新北市雙溪區,9013,0,0
新北市貢寮區,12602,0,0
新北市汐止區,198421,6,3.024
新北市萬里區,22348,1,4.475
新北市金山區,22070,3,13.593
新北市石門區,12387,2,16.146
新竹市北區,150196,6,3.995
新竹市香山區,77524,6,7.74
新竹市東區,211143,5,2.368
新竹縣峨眉鄉,5564,0,0
新竹縣竹東鎮,96878,3,3.097
新竹縣新埔鎮,33582,9,26.8
新竹縣關西鎮,29184,4,13.706
新竹縣湖口鄉,77418,8,10.334
新竹縣芎林鄉,20060,0,0
新竹縣橫山鄉,13223,0,0
新竹縣北埔鄉,9492,0,0
新竹縣寶山鄉,14448,0,0
新竹縣尖石鄉,9412,1,10.625
新竹縣五峰鄉,4539,0,0
新竹縣竹北市,178695,7,3.917
新竹縣新豐鄉,56623,1,1.766
桃園市蘆竹區,159945,8,5.002
桃園市龜山區,154648,8,5.173
桃園市龍潭區,120825,7,5.794
桃園市復興區,11297,0,0
桃園市觀音區,65853,1,1.519
桃園市桃園區,437449,12,2.743
桃園市大園區,88067,4,4.542
桃園市新屋區,48744,3,6.155
桃園市楊梅區,165243,6,3.631
桃園市大溪區,94241,3,3.183
桃園市八德區,194680,11,5.65
桃園市中壢區,399859,4,1
桃園市平鎮區,222877,12,5.384
澎湖縣馬公市,61830,5,8.087
澎湖縣湖西鄉,14441,1,6.925
澎湖縣白沙鄉,9795,0,0
澎湖縣西嶼鄉,8378,0,0
澎湖縣望安鄉,5185,0,0
澎湖縣七美鄉,3805,0,0
臺中市南屯區,167493,2,1.194
臺中市烏日區,73990,0,0
臺中市新社區,24824,2,8.057
臺中市石岡區,15126,0,0
臺中市外埔區,31995,2,6.251
臺中市大肚區,57266,1,1.746
臺中市霧峰區,65027,4,6.151
臺中市太平區,187221,5,2.671
臺中市大里區,210958,4,1.896
臺中市和平區,10833,0,0
臺中市中區,18668,2,10.714
臺中市東區,75582,1,1.323
臺中市南區,123930,4,3.228
臺中市大甲區,77724,3,3.86
臺中市大安區,19369,3,15.489
臺中市龍井區,77267,5,6.471
臺中市西區,115876,7,6.041
臺中市北區,147674,1,0.677
臺中市西屯區,225673,8,3.545
臺中市北屯區,272269,6,2.204
臺中市豐原區,166864,4,2.397
臺中市東勢區,50875,3,5.897
臺中市沙鹿區,91920,8,8.703
臺中市后里區,54351,1,1.84
臺中市神岡區,65605,2,3.049
臺中市潭子區,107819,3,2.782
臺中市大雅區,94889,2,2.108
臺中市清水區,86440,4,4.627
臺中市梧棲區,57766,3,5.193
臺北市大安區,311147,4,1.286
臺北市文山區,274800,3,1.092
臺北市信義區,226612,2,0.883
臺北市萬華區,192656,3,1.557
臺北市中正區,160703,5,3.111
臺北市南港區,122200,0,0
臺北市松山區,208017,1,0.481
臺北市大同區,129738,1,0.771
臺北市中山區,231068,4,1.731
臺北市內湖區,287837,4,1.39
臺北市士林區,289279,4,1.383
臺北市北投區,256756,2,0.779
臺南市新營區,78157,5,6.397
臺南市鹽水區,25727,3,11.661
臺南市白河區,28710,1,3.483
臺南市柳營區,21402,1,4.672
臺南市後壁區,23922,1,4.18
臺南市東山區,21196,2,9.436
臺南市麻豆區,44762,1,2.234
臺南市下營區,24408,1,4.097
臺南市六甲區,22369,2,8.941
臺南市官田區,21484,0,0
臺南市大內區,9891,1,10.11
臺南市佳里區,59496,3,5.042
臺南市學甲區,26243,2,7.621
臺南市西港區,24819,1,4.029
臺南市新化區,43690,4,9.155
臺南市新市區,36345,1,2.751
臺南市安定區,30478,0,0
臺南市玉井區,14207,3,21.116
臺南市楠西區,9813,2,20.381
臺南市南化區,8799,0,0
臺南市左鎮區,4932,1,20.276
臺南市仁德區,75097,7,9.321
臺南市歸仁區,68384,6,8.774
臺南市關廟區,34479,1,2.9
臺南市龍崎區,4077,1,24.528
臺南市永康區,232937,4,1.717
臺南市北區,132810,5,3.765
臺南市七股區,23081,5,21.663
臺南市將軍區,19958,2,10.021
臺南市北門區,11234,1,8.902
臺南市安南區,191688,13,6.782
臺南市南區,125725,2,1.591
臺南市東區,187633,7,3.731
臺南市安平區,66007,1,1.515
臺南市中西區,77274,2,2.588
臺南市善化區,47896,3,6.264
臺南市山上區,7343,0,0
臺東縣成功鎮,14348,4,27.878
臺東縣綠島鄉,3789,0,0
臺東縣蘭嶼鄉,5042,0,0
臺東縣鹿野鄉,7971,1,12.545
臺東縣池上鄉,8300,0,0
臺東縣延平鄉,3533,0,0
臺東縣金峰鄉,3644,0,0
臺東縣臺東市,106335,1,0.94
臺東縣卑南鄉,17431,1,5.737
臺東縣東河鄉,8591,0,0
臺東縣長濱鄉,7318,2,27.33
臺東縣太麻里鄉,11188,3,26.814
臺東縣達仁鄉,3527,0,0
臺東縣大武鄉,6146,0,0
臺東縣關山鎮,8784,0,0
臺東縣海端鄉,4244,1,23.563
花蓮縣鳳林鎮,10948,6,54.805
花蓮縣光復鄉,12968,0,0
花蓮縣瑞穗鄉,11677,2,17.128
花蓮縣富里鄉,10468,3,28.659
花蓮縣萬榮鄉,6376,0,0
花蓮縣吉安鄉,83641,7,8.369
花蓮縣壽豐鄉,18093,1,5.527
花蓮縣豐濱鄉,4408,1,22.686
花蓮縣秀林鄉,15767,4,25.369
花蓮縣玉里鎮,24600,4,16.26
花蓮縣卓溪鄉,6048,0,0
花蓮縣花蓮市,104990,8,7.62
花蓮縣新城鄉,20155,2,9.923
苗栗縣三灣鄉,6823,2,29.313
苗栗縣南庄鄉,10293,1,9.715
苗栗縣苗栗市,89576,6,6.698
苗栗縣卓蘭鎮,17366,0,0
苗栗縣大湖鄉,14903,0,0
苗栗縣公館鄉,34056,1,2.936
苗栗縣銅鑼鄉,18340,3,16.358
苗栗縣頭屋鄉,10978,0,0
苗栗縣三義鄉,16734,1,5.976
苗栗縣西湖鄉,7245,0,0
苗栗縣造橋鄉,13055,0,0
苗栗縣獅潭鄉,4428,2,45.167
苗栗縣泰安鄉,5853,0,0
苗栗縣苑裡鎮,46539,6,12.892
苗栗縣通霄鎮,35090,3,8.549
苗栗縣竹南鎮,85195,3,3.521
苗栗縣後龍鎮,37074,2,5.395
苗栗縣頭份市,103090,6,5.82
連江縣南竿鄉,7439,0,0
連江縣北竿鄉,2349,0,0
連江縣莒光鄉,1597,0,0
連江縣東引鄉,1311,0,0
金門縣金寧鄉,30108,1,3.321
金門縣烏坵鄉,683,0,0
金門縣金城鎮,42930,2,4.659
