area,population,death,rate
南投縣南投市,98335,12,12.203
南投縣埔里鎮,78229,12,15.34
南投縣草屯鎮,97003,19,19.587
南投縣竹山鎮,52741,2,3.792
南投縣集集鎮,10254,3,29.257
南投縣名間鄉,36980,8,21.633
南投縣鹿谷鄉,16882,4,23.694
南投縣中寮鄉,14031,3,21.381
南投縣魚池鄉,15174,1,6.59
南投縣國姓鄉,17578,4,22.756
南投縣水里鄉,16691,2,11.983
南投縣信義鄉,15793,2,12.664
南投縣仁愛鄉,15788,6,38.004
嘉義市東區,119099,5,4.198
嘉義市西區,145855,11,7.542
嘉義縣太保市,38584,12,31.101
嘉義縣中埔鄉,43678,14,32.053
嘉義縣番路鄉,11033,5,45.319
嘉義縣水上鄉,48548,8,16.479
嘉義縣東石鄉,23504,5,21.273
嘉義縣朴子市,41261,9,21.812
嘉義縣大林鎮,30066,8,26.608
嘉義縣民雄鄉,70752,10,14.134
嘉義縣溪口鄉,13779,3,21.772
嘉義縣新港鄉,30730,11,35.796
嘉義縣六腳鄉,21817,6,27.501
嘉義縣義竹鄉,17262,3,17.379
嘉義縣鹿草鄉,14683,6,40.864
嘉義縣竹崎鄉,34251,5,14.598
嘉義縣梅山鄉,18371,3,16.33
嘉義縣大埔鄉,4543,2,44.024
嘉義縣阿里山鄉,5426,0,0
嘉義縣布袋鎮,25567,6,23.468
基隆市暖暖區,38437,5,13.008
基隆市七堵區,53340,3,5.624
基隆市仁愛區,41890,7,16.71
基隆市信義區,53085,3,5.651
基隆市中正區,50701,2,3.945
基隆市中山區,45835,4,8.727
基隆市安樂區,81062,5,6.168
宜蘭縣蘇澳鎮,38330,15,39.134
宜蘭縣五結鄉,40516,5,12.341
宜蘭縣宜蘭市,94934,18,18.961
宜蘭縣壯圍鄉,24398,6,24.592
宜蘭縣羅東鎮,70784,10,14.127
宜蘭縣員山鄉,32111,8,24.914
宜蘭縣冬山鄉,52905,10,18.902
宜蘭縣三星鄉,21215,10,47.136
宜蘭縣大同鄉,6088,1,16.426
宜蘭縣頭城鎮,28585,5,17.492
宜蘭縣南澳鄉,6016,4,66.489
宜蘭縣礁溪鄉,35062,7,19.965
屏東縣佳冬鄉,18338,4,21.813
屏東縣竹田鄉,16342,4,24.477
屏東縣萬丹鄉,49751,16,32.16
屏東縣屏東市,196063,36,18.361
屏東縣潮州鎮,53611,7,13.057
屏東縣長治鄉,29348,9,30.666
屏東縣麟洛鄉,10654,2,18.772
屏東縣九如鄉,21760,9,41.36
屏東縣里港鄉,25680,6,23.364
屏東縣鹽埔鄉,24602,5,20.324
屏東縣高樹鄉,23476,3,12.779
屏東縣萬巒鄉,19920,8,40.161
屏東縣內埔鄉,52653,6,11.395
屏東縣新埤鄉,9451,3,31.743
屏東縣崁頂鄉,15261,4,26.211
屏東縣南州鄉,10166,4,39.347
屏東縣琉球鄉,12101,0,0
屏東縣三地門鄉,7713,0,0
屏東縣霧臺鄉,3251,0,0
屏東縣瑪家鄉,6718,0,0
屏東縣泰武鄉,5361,0,0
屏東縣來義鄉,7389,0,0
屏東縣春日鄉,4930,1,20.284
屏東縣獅子鄉,4883,1,20.479
屏東縣東港鎮,46297,6,12.96
屏東縣恆春鎮,30124,9,29.877
屏東縣枋寮鄉,23278,8,34.367
屏東縣新園鄉,33485,12,35.837
屏東縣林邊鄉,17050,5,29.326
屏東縣車城鄉,8175,1,12.232
屏東縣滿州鄉,7357,0,0
屏東縣枋山鄉,5136,11,214.174
屏東縣牡丹鄉,4853,0,0
彰化縣社頭鄉,42055,4,9.511
彰化縣員林市,122958,9,7.32
彰化縣田中鎮,40173,8,19.914
彰化縣彰化市,228656,26,11.371
彰化縣和美鎮,89633,8,8.925
彰化縣線西鄉,16490,1,6.064
彰化縣伸港鄉,37827,4,10.574
彰化縣秀水鄉,38680,8,20.683
彰化縣花壇鄉,44847,5,11.149
彰化縣芬園鄉,22849,7,30.636
彰化縣溪湖鎮,54362,6,11.037
彰化縣大村鄉,39453,7,17.743
彰化縣埔鹽鄉,31744,4,12.601
彰化縣埔心鄉,34062,9,26.422
彰化縣永靖鄉,35902,7,19.498
彰化縣二水鄉,14384,2,13.904
彰化縣二林鎮,49102,12,24.439
彰化縣埤頭鄉,29742,5,16.811
彰化縣芳苑鄉,32168,8,24.869
彰化縣大城鄉,15771,3,19.022
彰化縣竹塘鄉,14608,2,13.691
彰化縣溪州鄉,28953,7,24.177
彰化縣鹿港鎮,85885,15,17.465
彰化縣福興鄉,46005,7,15.216
彰化縣北斗鎮,33319,5,15.006
彰化縣田尾鄉,26434,1,3.783
新北市永和區,215910,15,6.947
新北市新店區,300159,13,4.331
新北市土城區,237525,7,2.947
新北市蘆洲區,201688,4,1.983
新北市五股區,90442,18,19.902
新北市坪林區,6630,4,60.332
新北市平溪區,4341,0,0
新北市烏來區,6369,0,0
新北市淡水區,185041,15,8.106
新北市瑞芳區,38543,2,5.189
新北市林口區,124290,5,4.023
新北市三芝區,22378,3,13.406
新北市八里區,40145,6,14.946
新北市三峽區,116101,9,7.752
新北市鶯歌區,88126,7,7.943
新北市中和區,406757,14,3.442
新北市樹林區,182121,11,6.04
新北市深坑區,23639,2,8.461
新北市板橋區,553331,22,3.976
新北市石碇區,7503,2,26.656
新北市新莊區,421758,26,6.165
新北市泰山區,77544,11,14.185
新北市三重區,381986,24,6.283
新北市雙溪區,8244,1,12.13
新北市貢寮區,11571,2,17.285
新北市汐止區,205879,6,2.914
新北市萬里區,21513,0,0
新北市金山區,20844,1,4.798
新北市石門區,11208,2,17.844
新竹市北區,152422,14,9.185
新竹市香山區,78670,10,12.711
新竹市東區,221573,16,7.221
新竹縣峨眉鄉,5312,4,75.301
新竹縣竹東鎮,96629,6,6.209
新竹縣新埔鎮,32941,11,33.393
新竹縣關西鎮,27405,4,14.596
新竹縣湖口鄉,79559,12,15.083
新竹縣芎林鄉,19929,3,15.053
新竹縣橫山鄉,12352,7,56.671
新竹縣北埔鄉,8812,2,22.696
新竹縣寶山鄉,14527,2,13.767
新竹縣尖石鄉,9584,1,10.434
新竹縣五峰鄉,4462,0,0
新竹縣竹北市,205774,16,7.776
新竹縣新豐鄉,57845,15,25.931
桃園市蘆竹區,166476,20,12.014
桃園市龜山區,166497,26,15.616
