area,population,death,rate
桃園市平鎮區,228647,1,0.437
澎湖縣馬公市,63195,1,1.582
澎湖縣湖西鄉,15235,0,0
澎湖縣白沙鄉,9898,0,0
澎湖縣西嶼鄉,8340,0,0
澎湖縣望安鄉,5372,0,0
澎湖縣七美鄉,3873,0,0
臺中市南屯區,176196,2,1.135
臺中市烏日區,76598,0,0
臺中市新社區,24033,0,0
臺中市石岡區,14637,0,0
臺中市外埔區,31912,0,0
臺中市大肚區,56735,2,3.525
臺中市霧峰區,65085,1,1.536
臺中市太平區,195047,2,1.025
臺中市大里區,213010,3,1.408
臺中市和平區,10817,1,9.245
臺中市中區,18143,0,0
臺中市東區,75851,1,1.318
臺中市南區,126751,1,0.789
臺中市大甲區,76136,2,2.627
臺中市大安區,18829,0,0
臺中市龍井區,78110,2,2.56
臺中市西區,114511,1,0.873
臺中市北區,146540,1,0.682
臺中市西屯區,231727,1,0.432
臺中市北屯區,287749,3,1.043
臺中市豐原區,166015,0,0
臺中市東勢區,49129,0,0
臺中市沙鹿區,95262,1,1.05
臺中市后里區,54315,0,0
臺中市神岡區,65444,0,0
臺中市潭子區,109265,1,0.915
臺中市大雅區,95697,0,0
臺中市清水區,88105,0,0
臺中市梧棲區,59294,2,3.373
臺北市大安區,301912,4,1.325
臺北市文山區,267830,1,0.373
臺北市信義區,214669,0,0
臺北市萬華區,182625,2,1.095
臺北市中正區,155257,0,0
臺北市南港區,118548,0,0
臺北市松山區,199971,1,0.5
臺北市大同區,123648,0,0
臺北市中山區,223438,2,0.895
臺北市內湖區,281975,0,0
臺北市士林區,277933,2,0.72
臺北市北投區,249829,2,0.801
臺南市新營區,76323,1,1.31
臺南市鹽水區,24983,1,4.003
臺南市白河區,27214,1,3.675
臺南市柳營區,20822,1,4.803
臺南市後壁區,22708,0,0
臺南市東山區,20099,1,4.975
臺南市麻豆區,43668,1,2.29
臺南市下營區,23431,1,4.268
臺南市六甲區,21666,0,0
臺南市官田區,21186,0,0
臺南市大內區,9181,0,0
臺南市佳里區,58797,1,1.701
臺南市學甲區,25261,0,0
臺南市西港區,24496,1,4.082
臺南市新化區,43291,1,2.31
臺南市新市區,37655,0,0
臺南市安定區,30339,1,3.296
臺南市玉井區,13583,4,29.449
臺南市楠西區,9167,0,0
臺南市南化區,8382,0,0
臺南市左鎮區,4562,0,0
臺南市仁德區,76321,2,2.621
臺南市歸仁區,68107,3,4.405
臺南市關廟區,33944,0,0
臺南市龍崎區,3765,1,26.56
臺南市永康區,235351,1,0.425
臺南市北區,129947,2,1.539
臺南市七股區,22154,2,9.028
臺南市將軍區,19036,0,0
臺南市北門區,10581,0,0
臺南市安南區,195693,0,0
臺南市南區,123577,1,0.809
臺南市東區,184763,1,0.541
臺南市安平區,67211,0,0
臺南市中西區,78539,2,2.547
臺南市善化區,50839,1,1.967
臺南市山上區,7113,0,0
臺東縣成功鎮,13507,0,0
臺東縣綠島鄉,4029,0,0
臺東縣蘭嶼鄉,5242,0,0
臺東縣鹿野鄉,7590,0,0
臺東縣池上鄉,8063,0,0
臺東縣延平鄉,3551,0,0
臺東縣金峰鄉,3697,0,0
臺東縣臺東市,104759,1,0.955
臺東縣卑南鄉,16949,3,17.7
臺東縣東河鄉,8195,2,24.405
臺東縣長濱鄉,6905,0,0
臺東縣太麻里鄉,10908,0,0
臺東縣達仁鄉,3493,1,28.629
臺東縣大武鄉,5712,1,17.507
臺東縣關山鎮,8401,0,0
臺東縣海端鄉,4112,0,0
花蓮縣鳳林鎮,10823,1,9.24
花蓮縣光復鄉,12339,0,0
花蓮縣瑞穗鄉,11293,0,0
花蓮縣富里鄉,9983,0,0
花蓮縣萬榮鄉,6211,0,0
花蓮縣吉安鄉,83495,2,2.395
花蓮縣壽豐鄉,17547,0,0
花蓮縣豐濱鄉,4370,0,0
花蓮縣秀林鄉,16157,1,6.189
花蓮縣玉里鎮,23336,0,0
花蓮縣卓溪鄉,6017,0,0
花蓮縣花蓮市,102447,1,0.976
花蓮縣新城鄉,20056,0,0
苗栗縣三灣鄉,6352,1,15.743
苗栗縣南庄鄉,9558,2,20.925
苗栗縣苗栗市,87614,2,2.283
苗栗縣卓蘭鎮,16168,0,0
苗栗縣大湖鄉,13840,1,7.225
苗栗縣公館鄉,32370,1,3.089
苗栗縣銅鑼鄉,17244,0,0
苗栗縣頭屋鄉,10228,0,0
苗栗縣三義鄉,15643,0,0
苗栗縣西湖鄉,6706,1,14.912
苗栗縣造橋鄉,12169,0,0
苗栗縣獅潭鄉,4150,0,0
苗栗縣泰安鄉,5761,0,0
苗栗縣苑裡鎮,44514,2,4.493
苗栗縣通霄鎮,32976,1,3.033
苗栗縣竹南鎮,87167,3,3.442
苗栗縣後龍鎮,35160,0,0
苗栗縣頭份市,104507,0,0
連江縣南竿鄉,7640,0,0
連江縣北竿鄉,2722,0,0
連江縣莒光鄉,1487,0,0
連江縣東引鄉,1454,0,0
金門縣金寧鄉,33089,0,0
金門縣烏坵鄉,661,0,0
金門縣金城鎮,42917,0,0
金門縣金沙鎮,20749,0,0
金門縣金湖鎮,30405,0,0
金門縣烈嶼鄉,12715,0,0
雲林縣麥寮鄉,47904,0,0
雲林縣斗六市,108694,2,1.84
雲林縣斗南鎮,44091,0,0
雲林縣虎尾鎮,70861,1,1.411
雲林縣西螺鎮,45436,2,4.402
雲林縣土庫鎮,28283,0,0
雲林縣北港鎮,39046,2,5.122
雲林縣古坑鄉,30850,0,0
雲林縣大埤鄉,18603,1,5.375
雲林縣莿桐鄉,28285,0,0
雲林縣林內鄉,17407,0,0
雲林縣二崙鄉,25995,0,0
雲林縣崙背鄉,23754,0,0
雲林縣東勢鄉,14107,0,0
雲林縣褒忠鄉,12456,1,8.028
雲林縣元長鄉,24632,1,4.06
雲林縣水林鄉,24148,0,0
雲林縣臺西鄉,22976,0,0
雲林縣四湖鄉,22332,1,4.478
雲林縣口湖鄉,26359,1,3.794
高雄市旗津區,27742,0,0
高雄市小港區,157175,1,0.636
高雄市鹽埕區,23506,0,0
高雄市三民區,336563,3,0.891
高雄市新興區,50422,0,0
高雄市楠梓區,189498,2,1.055
高雄市鳳山區,359432,1,0.278
高雄市大寮區,112257,2,1.782
高雄市大樹區,41717,0,0
高雄市大社區,34310,1,2.915
高雄市仁武區,91941,0,0
高雄市鳥松區,44900,2,4.454
高雄市岡山區,96778,2,2.067
高雄市橋頭區,38949,1,2.567
高雄市燕巢區,29467,1,3.394
高雄市田寮區,6907,1,14.478
高雄市阿蓮區,28326,1,3.53
高雄市路竹區,51697,1,1.934
高雄市湖內區,29856,2,6.699
高雄市旗山區,35746,2,5.595
高雄市前金區,26661,0,0
高雄市美濃區,38562,0,0
高雄市六龜區,12371,0,0
高雄市甲仙區,5862,0,0
高雄市杉林區,11518,0,0
高雄市內門區,13948,0,0
高雄市苓雅區,167147,0,0
高雄市前鎮區,185663,0,0
高雄市茂林區,1904,0,0
高雄市桃源區,4222,0,0
高雄市那瑪夏區,3141,0,0
高雄市林園區,69453,1,1.44
高雄市茄萣區,29939,0,0
高雄市永安區,13665,0,0
高雄市彌陀區,18856,1,5.303
高雄市梓官區,35468,1,2.819
高雄市鼓山區,141484,3,2.12
高雄市左營區,197238,1,0.507
