area,population,death,rate
南投縣南投市,99626,9,9.034
南投縣埔里鎮,80555,12,14.897
南投縣草屯鎮,97297,8,8.222
南投縣竹山鎮,54796,3,5.475
南投縣集集鎮,10864,2,18.409
南投縣名間鄉,38413,7,18.223
南投縣鹿谷鄉,17718,1,5.644
南投縣中寮鄉,14780,2,13.532
南投縣魚池鄉,15828,0,0
南投縣國姓鄉,18711,1,5.344
南投縣水里鄉,17629,4,22.69
南投縣信義鄉,16268,0,0
南投縣仁愛鄉,15940,0,0
嘉義市東區,121439,5,4.117
嘉義市西區,147370,4,2.714
嘉義縣太保市,38052,14,36.792
嘉義縣中埔鄉,44686,7,15.665
嘉義縣番路鄉,11506,4,34.764
嘉義縣水上鄉,49447,13,26.291
嘉義縣東石鄉,24715,5,20.231
嘉義縣朴子市,42147,5,11.863
嘉義縣大林鎮,30958,1,3.23
嘉義縣民雄鄉,71334,10,14.019
嘉義縣溪口鄉,14672,2,13.631
嘉義縣新港鄉,31788,6,18.875
嘉義縣六腳鄉,23112,5,21.634
嘉義縣義竹鄉,18332,1,5.455
嘉義縣鹿草鄉,15450,2,12.945
嘉義縣竹崎鄉,35693,2,5.603
嘉義縣梅山鄉,19360,2,10.331
嘉義縣大埔鄉,4590,1,21.786
嘉義縣阿里山鄉,5603,2,35.695
嘉義縣布袋鎮,26927,0,0
基隆市暖暖區,38629,5,12.944
基隆市七堵區,53861,1,1.857
基隆市仁愛區,44037,5,11.354
基隆市信義區,52386,3,5.727
基隆市中正區,51784,2,3.862
基隆市中山區,47497,0,0
基隆市安樂區,82267,5,6.078
宜蘭縣蘇澳鎮,39851,4,10.037
宜蘭縣五結鄉,39583,5,12.632
宜蘭縣宜蘭市,95836,8,8.348
宜蘭縣壯圍鄉,24320,1,4.112
宜蘭縣羅東鎮,72508,5,6.896
宜蘭縣員山鄉,32271,7,21.691
宜蘭縣冬山鄉,52879,9,17.02
宜蘭縣三星鄉,21414,4,18.679
宜蘭縣大同鄉,6235,1,16.038
宜蘭縣頭城鎮,29204,5,17.121
宜蘭縣南澳鄉,6036,3,49.702
宜蘭縣礁溪鄉,35621,6,16.844
屏東縣佳冬鄉,19183,1,5.213
屏東縣竹田鄉,17183,2,11.639
屏東縣萬丹鄉,50646,9,17.77
屏東縣屏東市,199994,19,9.5
屏東縣潮州鎮,53978,11,20.379
屏東縣長治鄉,29741,8,26.899
屏東縣麟洛鄉,11116,5,44.98
屏東縣九如鄉,22086,5,22.639
屏東縣里港鄉,26171,3,11.463
屏東縣鹽埔鄉,25785,5,19.391
屏東縣高樹鄉,24471,2,8.173
屏東縣萬巒鄉,20592,1,4.856
屏東縣內埔鄉,54263,14,25.8
屏東縣新埤鄉,10048,1,9.952
屏東縣崁頂鄉,15528,6,38.64
屏東縣南州鄉,10659,1,9.382
屏東縣琉球鄉,12389,1,8.072
屏東縣三地門鄉,7666,0,0
屏東縣霧臺鄉,3381,0,0
屏東縣瑪家鄉,6831,2,29.278
屏東縣泰武鄉,5381,0,0
屏東縣來義鄉,7452,0,0
屏東縣春日鄉,4890,1,20.45
屏東縣獅子鄉,5007,1,19.972
屏東縣東港鎮,47735,8,16.759
屏東縣恆春鎮,30793,9,29.227
屏東縣枋寮鄉,24456,5,20.445
屏東縣新園鄉,35028,9,25.694
屏東縣林邊鄉,17874,3,16.784
屏東縣車城鄉,8651,0,0
屏東縣滿州鄉,8071,2,24.78
屏東縣枋山鄉,5545,6,108.206
屏東縣牡丹鄉,5005,0,0
彰化縣社頭鄉,42949,3,6.985
彰化縣員林市,124627,4,3.21
彰化縣田中鎮,41624,7,16.817
彰化縣彰化市,232634,12,5.158
彰化縣和美鎮,90747,15,16.529
彰化縣線西鄉,16887,2,11.843
彰化縣伸港鄉,37009,4,10.808
彰化縣秀水鄉,39271,7,17.825
彰化縣花壇鄉,45965,3,6.527
彰化縣芬園鄉,23615,6,25.408
彰化縣溪湖鎮,55451,4,7.214
彰化縣大村鄉,36912,4,10.837
彰化縣埔鹽鄉,32533,1,3.074
彰化縣埔心鄉,34712,2,5.762
彰化縣永靖鄉,37113,4,10.778
彰化縣二水鄉,15215,1,6.572
彰化縣二林鎮,50760,8,15.76
彰化縣埤頭鄉,30573,2,6.542
彰化縣芳苑鄉,33572,12,35.744
彰化縣大城鄉,16812,3,17.844
彰化縣竹塘鄉,15166,2,13.187
彰化縣溪州鄉,29808,2,6.71
彰化縣鹿港鎮,86761,10,11.526
彰化縣福興鄉,47200,10,21.186
彰化縣北斗鎮,33286,4,12.017
彰化縣田尾鄉,27366,2,7.308
新北市永和區,221418,5,2.258
新北市新店區,301956,16,5.299
新北市土城區,237123,5,2.109
新北市蘆洲區,201167,1,0.497
新北市五股區,85983,7,8.141
新北市坪林區,6541,5,76.441
新北市平溪區,4709,0,0
新北市烏來區,6355,2,31.471
新北市淡水區,172184,11,6.389
新北市瑞芳區,40074,3,7.486
新北市林口區,108400,3,2.768
新北市三芝區,23060,5,21.683
新北市八里區,38699,5,12.92
新北市三峽區,115635,6,5.189
新北市鶯歌區,86245,4,4.638
新北市中和區,412453,10,2.425
新北市樹林區,183734,8,4.354
新北市深坑區,23582,0,0
新北市板橋區,553565,17,3.071
新北市石碇區,7711,3,38.905
新北市新莊區,417237,12,2.876
新北市泰山區,78775,3,3.808
新北市三重區,386273,18,4.66
新北市雙溪區,8868,0,0
新北市貢寮區,12377,0,0
新北市汐止區,199950,7,3.501
新北市萬里區,22108,1,4.523
新北市金山區,21858,2,9.15
新北市石門區,12171,1,8.216
新竹市北區,151167,7,4.631
新竹市香山區,78262,7,8.944
新竹市東區,214540,12,5.593
新竹縣峨眉鄉,5636,1,17.743
新竹縣竹東鎮,96446,9,9.332
新竹縣新埔鎮,33139,8,24.141
新竹縣關西鎮,28741,3,10.438
新竹縣湖口鄉,77537,9,11.607
新竹縣芎林鄉,20033,1,4.992
新竹縣橫山鄉,13035,0,0
新竹縣北埔鄉,9362,2,21.363
新竹縣寶山鄉,14728,1,6.79
新竹縣尖石鄉,9646,0,0
新竹縣五峰鄉,4802,0,0
新竹縣竹北市,185596,12,6.466
新竹縣新豐鄉,56903,5,8.787
桃園市蘆竹區,163643,12,7.333
桃園市龜山區,159885,18,11.258
桃園市龍潭區,122844,5,4.07
桃園市復興區,11948,1,8.37
桃園市觀音區,67034,10,14.918
桃園市桃園區,445294,24,5.39
桃園市大園區,90145,6,6.656
桃園市新屋區,49139,13,26.456
桃園市楊梅區,169611,18,10.613
桃園市大溪區,94869,9,9.487
桃園市八德區,200838,15,7.469
桃園市中壢區,410242,14,3.413
桃園市平鎮區,225635,16,7.091
澎湖縣馬公市,62062,3,4.834
澎湖縣湖西鄉,14540,2,13.755
澎湖縣白沙鄉,9846,0,0
澎湖縣西嶼鄉,8417,1,11.881
澎湖縣望安鄉,5239,0,0
澎湖縣七美鄉,3872,0,0
臺中市南屯區,169841,5,2.944
臺中市烏日區,75165,7,9.313
臺中市新社區,24610,6,24.38
臺中市石岡區,14988,0,0
臺中市外埔區,32189,4,12.427
臺中市大肚區,57327,6,10.466
臺中市霧峰區,65587,2,3.049
臺中市太平區,190715,6,3.146
臺中市大里區,211824,1,0.472
臺中市和平區,11099,2,18.02
臺中市中區,18538,3,16.183
臺中市東區,76064,9,11.832
臺中市南區,125637,2,1.592
臺中市大甲區,77706,6,7.721
臺中市大安區,19284,1,5.186
臺中市龍井區,77885,4,5.136
臺中市西區,115506,5,4.329
臺中市北區,147602,7,4.742
臺中市西屯區,227972,11,4.825
臺中市北屯區,277470,15,5.406
臺中市豐原區,166964,8,4.791
臺中市東勢區,50409,4,7.935
臺中市沙鹿區,93458,10,10.7
臺中市后里區,54668,5,9.146
臺中市神岡區,65627,4,6.095
臺中市潭子區,108702,4,3.68
臺中市大雅區,95629,7,7.32
臺中市清水區,86558,14,16.174
臺中市梧棲區,58199,4,6.873
臺北市大安區,309025,6,1.942
臺北市文山區,274109,4,1.459
臺北市信義區,223823,4,1.787
臺北市萬華區,190198,7,3.68
臺北市中正區,159360,8,5.02
臺北市南港區,121817,3,2.463
臺北市松山區,206118,6,2.911
臺北市大同區,128100,6,4.684
臺北市中山區,229743,10,4.353
臺北市內湖區,287278,6,2.089
臺北市士林區,286935,17,5.925
臺北市北投區,255586,9,3.521
臺南市新營區,77728,5,6.433
臺南市鹽水區,25461,3,11.783
臺南市白河區,28194,10,35.469
臺南市柳營區,21254,5,23.525
臺南市後壁區,23475,0,0
臺南市東山區,20905,4,19.134
臺南市麻豆區,44383,4,9.012
臺南市下營區,24013,2,8.329
臺南市六甲區,22235,2,8.995
臺南市官田區,21340,3,14.058
臺南市大內區,9663,1,10.349
臺南市佳里區,59154,2,3.381
臺南市學甲區,25758,4,15.529
臺南市西港區,24745,6,24.247
臺南市新化區,43542,6,13.78
臺南市新市區,36773,3,8.158
臺南市安定區,30587,6,19.616
臺南市玉井區,14046,2,14.239
臺南市楠西區,9608,1,10.408
臺南市南化區,8750,3,34.286
臺南市左鎮區,4814,3,62.318
臺南市仁德區,75703,12,15.851
臺南市歸仁區,68430,5,7.307
臺南市關廟區,34401,3,8.721
臺南市龍崎區,4001,0,0
臺南市永康區,234739,14,5.964
臺南市北區,131972,12,9.093
臺南市七股區,22872,4,17.489
臺南市將軍區,19706,3,15.224
臺南市北門區,11120,1,8.993
臺南市安南區,193009,17,8.808
臺南市南區,124940,11,8.804
臺南市東區,186253,5,2.685
臺南市安平區,66660,5,7.501
臺南市中西區,77942,11,14.113
臺南市善化區,48826,5,10.24
臺南市山上區,7325,2,27.304
臺東縣成功鎮,14152,2,14.132
臺東縣綠島鄉,4093,1,24.432
臺東縣蘭嶼鄉,5106,0,0
臺東縣鹿野鄉,7911,3,37.922
臺東縣池上鄉,8229,2,24.304
臺東縣延平鄉,3669,0,0
臺東縣金峰鄉,3739,0,0
臺東縣臺東市,105609,9,8.522
臺東縣卑南鄉,17328,6,34.626
臺東縣東河鄉,8516,4,46.97
臺東縣長濱鄉,7236,0,0
臺東縣太麻里鄉,11196,1,8.932
臺東縣達仁鄉,3631,1,27.541
臺東縣大武鄉,6126,1,16.324
臺東縣關山鎮,8747,3,34.297
臺東縣海端鄉,4201,2,47.608
花蓮縣鳳林鎮,10918,2,18.318
花蓮縣光復鄉,12868,2,15.542
花蓮縣瑞穗鄉,11757,2,17.011
花蓮縣富里鄉,10354,3,28.974
花蓮縣萬榮鄉,6451,1,15.501
花蓮縣吉安鄉,83383,7,8.395
花蓮縣壽豐鄉,18048,6,33.245
花蓮縣豐濱鄉,4819,1,20.751
花蓮縣秀林鄉,15884,2,12.591
花蓮縣玉里鎮,24128,5,20.723
花蓮縣卓溪鄉,6103,0,0
花蓮縣花蓮市,103750,6,5.783
花蓮縣新城鄉,20138,4,19.863
苗栗縣三灣鄉,6683,2,29.927
苗栗縣南庄鄉,10141,2,19.722
苗栗縣苗栗市,88367,3,3.395
苗栗縣卓蘭鎮,16855,1,5.933
苗栗縣大湖鄉,14551,2,13.745
苗栗縣公館鄉,33388,3,8.985
苗栗縣銅鑼鄉,17975,1,5.563
苗栗縣頭屋鄉,10772,5,46.417
苗栗縣三義鄉,16311,1,6.131
苗栗縣西湖鄉,7092,0,0
苗栗縣造橋鄉,12756,2,15.679
苗栗縣獅潭鄉,4383,1,22.815
苗栗縣泰安鄉,6086,0,0
苗栗縣苑裡鎮,45469,6,13.196
苗栗縣通霄鎮,34197,2,5.848
苗栗縣竹南鎮,85985,9,10.467
苗栗縣後龍鎮,36389,8,21.985
苗栗縣頭份市,102986,10,9.71
連江縣南竿鄉,7667,0,0
連江縣北竿鄉,2418,0,0
連江縣莒光鄉,1641,0,0
連江縣東引鄉,1348,0,0
金門縣金寧鄉,30903,1,3.236
金門縣烏坵鄉,685,0,0
金門縣金城鎮,43294,1,2.31
金門縣金沙鎮,20701,1,4.831
金門縣金湖鎮,29592,0,0
金門縣烈嶼鄉,12851,1,7.781
雲林縣麥寮鄉,45785,14,30.578
