area,population,death,rate
南投縣南投市,98424,9,9.144
南投縣埔里鎮,78362,11,14.037
南投縣草屯鎮,97039,18,18.549
南投縣竹山鎮,52808,1,1.894
南投縣集集鎮,10270,3,29.211
南投縣名間鄉,37051,7,18.893
南投縣鹿谷鄉,16907,4,23.659
南投縣中寮鄉,14050,3,21.352
南投縣魚池鄉,15210,1,6.575
南投縣國姓鄉,17608,4,22.717
南投縣水里鄉,16692,0,0
南投縣信義鄉,15794,2,12.663
南投縣仁愛鄉,15768,5,31.71
嘉義市東區,119258,5,4.193
嘉義市西區,145950,10,6.852
嘉義縣太保市,38573,12,31.11
嘉義縣中埔鄉,43736,11,25.151
嘉義縣番路鄉,11058,5,45.216
嘉義縣水上鄉,48576,8,16.469
嘉義縣東石鄉,23518,5,21.26
嘉義縣朴子市,41284,9,21.8
嘉義縣大林鎮,30125,8,26.556
嘉義縣民雄鄉,70792,9,12.713
嘉義縣溪口鄉,13792,3,21.752
嘉義縣新港鄉,30771,9,29.248
嘉義縣六腳鄉,21847,6,27.464
嘉義縣義竹鄉,17279,3,17.362
嘉義縣鹿草鄉,14694,6,40.833
嘉義縣竹崎鄉,34300,4,11.662
嘉義縣梅山鄉,18389,2,10.876
嘉義縣大埔鄉,4546,2,43.995
嘉義縣阿里山鄉,5422,0,0
嘉義縣布袋鎮,25591,5,19.538
基隆市暖暖區,38470,4,10.398
基隆市七堵區,53419,3,5.616
基隆市仁愛區,41976,6,14.294
基隆市信義區,53126,3,5.647
基隆市中正區,50760,2,3.94
基隆市中山區,45903,3,6.536
基隆市安樂區,81112,5,6.164
宜蘭縣蘇澳鎮,38398,13,33.856
宜蘭縣五結鄉,40516,5,12.341
宜蘭縣宜蘭市,94987,15,15.792
宜蘭縣壯圍鄉,24407,4,16.389
宜蘭縣羅東鎮,70838,9,12.705
宜蘭縣員山鄉,32118,8,24.908
宜蘭縣冬山鄉,52945,10,18.888
宜蘭縣三星鄉,21212,9,42.429
宜蘭縣大同鄉,6083,1,16.439
宜蘭縣頭城鎮,28588,4,13.992
宜蘭縣南澳鄉,5996,2,33.356
宜蘭縣礁溪鄉,35087,6,17.1
屏東縣佳冬鄉,18381,3,16.321
屏東縣竹田鄉,16378,4,24.423
屏東縣萬丹鄉,49802,15,30.119
屏東縣屏東市,195902,33,16.845
屏東縣潮州鎮,53693,6,11.175
屏東縣長治鄉,29426,7,23.788
屏東縣麟洛鄉,10678,2,18.73
屏東縣九如鄉,21749,9,41.381
屏東縣里港鄉,25665,6,23.378
屏東縣鹽埔鄉,24668,5,20.269
屏東縣高樹鄉,23516,2,8.505
屏東縣萬巒鄉,19936,8,40.128
屏東縣內埔鄉,52715,6,11.382
屏東縣新埤鄉,9437,3,31.79
屏東縣崁頂鄉,15254,4,26.223
屏東縣南州鄉,10184,4,39.277
屏東縣琉球鄉,12098,0,0
屏東縣三地門鄉,7714,0,0
屏東縣霧臺鄉,3253,0,0
屏東縣瑪家鄉,6717,0,0
屏東縣泰武鄉,5358,0,0
屏東縣來義鄉,7405,0,0
屏東縣春日鄉,4927,1,20.296
屏東縣獅子鄉,4874,1,20.517
屏東縣東港鎮,46377,6,12.937
屏東縣恆春鎮,30148,8,26.536
屏東縣枋寮鄉,23313,6,25.737
屏東縣新園鄉,33532,9,26.84
屏東縣林邊鄉,17080,4,23.419
屏東縣車城鄉,8181,1,12.223
屏東縣滿州鄉,7365,0,0
屏東縣枋山鄉,5133,9,175.336
屏東縣牡丹鄉,4858,0,0
彰化縣社頭鄉,42118,3,7.123
彰化縣員林市,123058,8,6.501
彰化縣田中鎮,40215,7,17.406
彰化縣彰化市,228844,25,10.924
彰化縣和美鎮,89654,8,8.923
彰化縣線西鄉,16509,1,6.057
彰化縣伸港鄉,37797,4,10.583
彰化縣秀水鄉,38718,7,18.079
彰化縣花壇鄉,44901,5,11.136
彰化縣芬園鄉,22879,5,21.854
彰化縣溪湖鎮,54384,5,9.194
彰化縣大村鄉,39393,7,17.77
彰化縣埔鹽鄉,31763,3,9.445
彰化縣埔心鄉,34062,9,26.422
彰化縣永靖鄉,35966,7,19.463
彰化縣二水鄉,14406,2,13.883
彰化縣二林鎮,49185,12,24.398
彰化縣埤頭鄉,29789,4,13.428
彰化縣芳苑鄉,32230,8,24.822
彰化縣大城鄉,15800,3,18.987
彰化縣竹塘鄉,14620,2,13.68
彰化縣溪州鄉,28947,6,20.728
彰化縣鹿港鎮,85947,12,13.962
彰化縣福興鄉,46029,6,13.035
彰化縣北斗鎮,33340,4,11.998
彰化縣田尾鄉,26479,1,3.777
新北市永和區,216484,14,6.467
新北市新店區,300881,13,4.321
新北市土城區,237614,7,2.946
