area,population,death,rate
南投縣南投市,97420,11,11.291
南投縣埔里鎮,77323,11,14.226
南投縣草屯鎮,96484,9,9.328
南投縣竹山鎮,51958,4,7.699
南投縣集集鎮,10100,0,0
南投縣名間鄉,36295,6,16.531
南投縣鹿谷鄉,16526,1,6.051
南投縣中寮鄉,13901,1,7.194
南投縣魚池鄉,14904,4,26.838
南投縣國姓鄉,17328,3,17.313
南投縣水里鄉,16443,0,0
南投縣信義鄉,15630,0,0
南投縣仁愛鄉,15715,6,38.18
嘉義市東區,117691,6,5.098
嘉義市西區,144810,11,7.596
嘉義縣太保市,38820,11,28.336
嘉義縣中埔鄉,43193,9,20.837
嘉義縣番路鄉,10993,4,36.387
嘉義縣水上鄉,48003,8,16.666
嘉義縣東石鄉,23272,7,30.079
嘉義縣朴子市,40887,4,9.783
嘉義縣大林鎮,29777,5,16.791
嘉義縣民雄鄉,70289,10,14.227
嘉義縣溪口鄉,13551,6,44.277
嘉義縣新港鄉,30375,10,32.922
嘉義縣六腳鄉,21434,9,41.989
嘉義縣義竹鄉,17056,2,11.726
嘉義縣鹿草鄉,14521,4,27.546
嘉義縣竹崎鄉,33831,3,8.868
嘉義縣梅山鄉,18112,2,11.042
嘉義縣大埔鄉,4499,0,0
嘉義縣阿里山鄉,5396,0,0
嘉義縣布袋鎮,25160,3,11.924
基隆市暖暖區,38279,1,2.612
基隆市七堵區,52985,5,9.437
基隆市仁愛區,41259,2,4.847
基隆市信義區,52765,1,1.895
基隆市中正區,50536,4,7.915
基隆市中山區,45062,2,4.438
基隆市安樂區,80120,7,8.737
宜蘭縣蘇澳鎮,37962,7,18.439
宜蘭縣五結鄉,40589,5,12.319
宜蘭縣宜蘭市,94583,7,7.401
宜蘭縣壯圍鄉,24399,5,20.493
宜蘭縣羅東鎮,69912,6,8.582
宜蘭縣員山鄉,31910,4,12.535
宜蘭縣冬山鄉,52735,11,20.859
宜蘭縣三星鄉,21295,10,46.959
宜蘭縣大同鄉,6193,3,48.442
宜蘭縣頭城鎮,28443,3,10.547
宜蘭縣南澳鄉,6104,1,16.383
宜蘭縣礁溪鄉,34820,4,11.488
屏東縣佳冬鄉,18090,3,16.584
屏東縣竹田鄉,16110,8,49.659
屏東縣萬丹鄉,49467,20,40.431
屏東縣屏東市,193653,23,11.877
屏東縣潮州鎮,53102,8,15.065
屏東縣長治鄉,29202,6,20.547
屏東縣麟洛鄉,10580,4,37.807
屏東縣九如鄉,21650,3,13.857
屏東縣里港鄉,25635,7,27.306
屏東縣鹽埔鄉,24329,2,8.221
屏東縣高樹鄉,23259,6,25.796
屏東縣萬巒鄉,19551,2,10.23
屏東縣內埔鄉,52286,11,21.038
屏東縣新埤鄉,9751,3,30.766
屏東縣崁頂鄉,15062,4,26.557
屏東縣南州鄉,10067,0,0
屏東縣琉球鄉,12221,3,24.548
屏東縣三地門鄉,7807,1,12.809
屏東縣霧臺鄉,3336,0,0
屏東縣瑪家鄉,6806,0,0
屏東縣泰武鄉,5344,0,0
屏東縣來義鄉,7450,1,13.423
屏東縣春日鄉,4908,0,0
屏東縣獅子鄉,4902,0,0
屏東縣東港鎮,45923,14,30.486
屏東縣恆春鎮,29889,6,20.074
屏東縣枋寮鄉,23038,9,39.066
屏東縣新園鄉,33140,6,18.105
屏東縣林邊鄉,16796,5,29.769
屏東縣車城鄉,8276,2,24.166
屏東縣滿州鄉,7510,1,13.316
屏東縣枋山鄉,5159,3,58.151
屏東縣牡丹鄉,4854,0,0
彰化縣社頭鄉,41647,2,4.802
彰化縣員林市,122217,12,9.819
彰化縣田中鎮,39700,7,17.632
彰化縣彰化市,226293,27,11.931
彰化縣和美鎮,88717,8,9.017
彰化縣線西鄉,16319,2,12.256
彰化縣伸港鄉,37907,7,18.466
彰化縣秀水鄉,38285,6,15.672
彰化縣花壇鄉,44326,5,11.28
彰化縣芬園鄉,22541,5,22.182
彰化縣溪湖鎮,54028,11,20.36
彰化縣大村鄉,40172,5,12.446
彰化縣埔鹽鄉,31366,10,31.882
彰化縣埔心鄉,33871,4,11.81
彰化縣永靖鄉,35531,6,16.887
彰化縣二水鄉,14212,1,7.036
彰化縣二林鎮,48576,12,24.704
彰化縣埤頭鄉,29319,4,13.643
彰化縣芳苑鄉,31720,14,44.136
彰化縣大城鄉,15525,11,70.853
彰化縣竹塘鄉,14411,3,20.817
彰化縣溪州鄉,28701,7,24.389
彰化縣鹿港鎮,85325,13,15.236
彰化縣福興鄉,45442,5,11.003
彰化縣北斗鎮,33243,4,12.033
彰化縣田尾鄉,26136,0,0
新北市永和區,210755,3,1.423
新北市新店區,296249,19,6.414
新北市土城區,236639,12,5.071
新北市蘆洲區,199535,6,3.007
新北市五股區,91019,6,6.592
新北市坪林區,6556,1,15.253
新北市平溪區,4314,0,0
新北市烏來區,6312,0,0
新北市淡水區,185918,15,8.068
新北市瑞芳區,37772,2,5.295
新北市林口區,126258,6,4.752
新北市三芝區,22161,0,0
新北市八里區,40640,4,9.843
新北市三峽區,115069,13,11.298
新北市鶯歌區,88209,10,11.337
新北市中和區,401580,13,3.237
新北市樹林區,179773,16,8.9
新北市深坑區,23456,2,8.527
新北市板橋區,547708,34,6.208
新北市石碇區,7323,1,13.656
新北市新莊區,418843,24,5.73
新北市泰山區,76776,6,7.815
新北市三重區,378978,22,5.805
新北市雙溪區,8158,0,0
新北市貢寮區,11324,4,35.323
新北市汐止區,205171,9,4.387
新北市萬里區,21138,5,23.654
新北市金山區,20606,2,9.706
新北市石門區,10978,1,9.109
新竹市北區,151756,16,10.543
新竹市香山區,78476,13,16.566
新竹市東區,220661,10,4.532
新竹縣峨眉鄉,5332,3,56.264
新竹縣竹東鎮,96312,8,8.306
新竹縣新埔鎮,32989,10,30.313
新竹縣關西鎮,27186,3,11.035
新竹縣湖口鄉,80803,18,22.276
新竹縣芎林鄉,20053,2,9.974
新竹縣橫山鄉,12263,4,32.618
新竹縣北埔鄉,8694,1,11.502
新竹縣寶山鄉,14376,4,27.824
新竹縣尖石鄉,9564,0,0
新竹縣五峰鄉,4567,1,21.896
新竹縣竹北市,207822,17,8.18
新竹縣新豐鄉,58534,7,11.959
桃園市蘆竹區,166292,8,4.811
桃園市龜山區,170765,17,9.955
桃園市龍潭區,124553,15,12.043
桃園市復興區,12946,2,15.449
桃園市觀音區,72315,9,12.446
桃園市桃園區,459656,27,5.874
桃園市大園區,86698,11,12.688
桃園市新屋區,49117,6,12.216
桃園市楊梅區,177099,18,10.164
桃園市大溪區,94139,17,18.058
桃園市八德區,209266,19,9.079
桃園市中壢區,421374,27,6.408
桃園市平鎮區,227244,19,8.361
澎湖縣馬公市,63428,4,6.306
澎湖縣湖西鄉,15696,3,19.113
澎湖縣白沙鄉,10003,1,9.997
澎湖縣西嶼鄉,8315,2,24.053
澎湖縣望安鄉,5464,0,0
澎湖縣七美鄉,3900,0,0
臺中市南屯區,176702,12,6.791
臺中市烏日區,77571,10,12.891
臺中市新社區,23319,1,4.288
臺中市石岡區,14163,1,7.061
臺中市外埔區,31286,3,9.589
臺中市大肚區,56099,4,7.13
臺中市霧峰區,64056,8,12.489
臺中市太平區,195557,12,6.136
臺中市大里區,211167,19,8.998
臺中市和平區,10970,2,18.232
臺中市中區,17443,4,22.932
臺中市東區,75274,5,6.642
臺中市南區,125064,6,4.798
臺中市大甲區,74690,12,16.066
臺中市大安區,18244,1,5.481
臺中市龍井區,77707,7,9.008
臺中市西區,111468,7,6.28
臺中市北區,142159,11,7.738
臺中市西屯區,230416,21,9.114
臺中市北屯區,293335,15,5.114
臺中市豐原區,163107,8,4.905
臺中市東勢區,47802,2,4.184
臺中市沙鹿區,96522,10,10.36
臺中市后里區,53623,9,16.784
臺中市神岡區,64316,3,4.664
臺中市潭子區,108539,7,6.449
臺中市大雅區,95079,10,10.518
臺中市清水區,88775,15,16.897
臺中市梧棲區,59628,7,11.739
臺北市大安區,280332,9,3.21
臺北市文山區,256097,6,2.343
臺北市信義區,201951,2,0.99
臺北市萬華區,172692,9,5.212
臺北市中正區,146628,5,3.41
臺北市南港區,113608,4,3.521
臺北市松山區,187552,2,1.066
臺北市大同區,118065,4,3.388
臺北市中山區,210156,11,5.234
臺北市內湖區,271426,4,1.474
臺北市士林區,262807,13,4.947
臺北市北投區,239618,3,1.252
臺南市新營區,74800,7,9.358
臺南市鹽水區,24487,6,24.503
臺南市白河區,26320,7,26.596
臺南市柳營區,20425,10,48.96
臺南市後壁區,21978,1,4.55
臺南市東山區,19449,2,10.283
臺南市麻豆區,42953,5,11.641
臺南市下營區,22683,6,26.452
臺南市六甲區,21343,3,14.056
臺南市官田區,20883,2,9.577
臺南市大內區,8889,1,11.25
臺南市佳里區,58082,12,20.66
臺南市學甲區,24767,5,20.188
臺南市西港區,24699,8,32.39
臺南市新化區,42446,11,25.915
臺南市新市區,37462,8,21.355
臺南市安定區,29957,4,13.352
臺南市玉井區,13156,0,0
臺南市楠西區,8881,1,11.26
臺南市南化區,8153,1,12.265
臺南市左鎮區,4387,0,0
臺南市仁德區,76690,11,14.343
臺南市歸仁區,67860,11,16.21
臺南市關廟區,33513,5,14.92
臺南市龍崎區,3614,2,55.34
臺南市永康區,233741,24,10.268
臺南市北區,126006,13,10.317
臺南市七股區,21476,5,23.282
臺南市將軍區,18705,3,16.038
臺南市北門區,10230,2,19.55
