area,population,death,rate
南投縣南投市,101011,9,8.91
南投縣埔里鎮,81660,12,14.695
南投縣草屯鎮,98442,17,17.269
南投縣竹山鎮,55582,8,14.393
南投縣集集鎮,11053,1,9.047
南投縣名間鄉,39265,7,17.828
南投縣鹿谷鄉,18034,3,16.635
南投縣中寮鄉,15143,1,6.604
南投縣魚池鄉,16168,5,30.925
南投縣國姓鄉,19129,6,31.366
南投縣水里鄉,18077,3,16.596
南投縣信義鄉,16387,3,18.307
南投縣仁愛鄉,15709,2,12.732
嘉義市東區,122468,3,2.45
嘉義市西區,147336,9,6.108
嘉義縣太保市,37485,10,26.677
嘉義縣中埔鄉,45472,12,26.39
嘉義縣番路鄉,11734,5,42.611
嘉義縣水上鄉,50156,16,31.9
嘉義縣東石鄉,25368,2,7.884
嘉義縣朴子市,42666,4,9.375
嘉義縣大林鎮,31447,2,6.36
嘉義縣民雄鄉,71854,5,6.959
嘉義縣溪口鄉,14994,1,6.669
嘉義縣新港鄉,32499,8,24.616
嘉義縣六腳鄉,23853,4,16.769
嘉義縣義竹鄉,18898,2,10.583
嘉義縣鹿草鄉,15869,6,37.81
嘉義縣竹崎鄉,36300,6,16.529
嘉義縣梅山鄉,19799,2,10.102
嘉義縣大埔鄉,4597,0,0
嘉義縣阿里山鄉,5673,1,17.627
嘉義縣布袋鎮,27554,2,7.258
基隆市暖暖區,38380,2,5.211
基隆市七堵區,54080,4,7.396
基隆市仁愛區,45119,3,6.649
基隆市信義區,51888,2,3.854
基隆市中正區,52553,1,1.903
基隆市中山區,48150,3,6.231
基隆市安樂區,81878,3,3.664
宜蘭縣蘇澳鎮,40530,4,9.869
宜蘭縣五結鄉,39637,2,5.046
宜蘭縣宜蘭市,95964,11,11.463
宜蘭縣壯圍鄉,24265,2,8.242
宜蘭縣羅東鎮,72506,5,6.896
宜蘭縣員山鄉,32303,3,9.287
宜蘭縣冬山鄉,53305,9,16.884
宜蘭縣三星鄉,21387,6,28.054
宜蘭縣大同鄉,6084,0,0
宜蘭縣頭城鎮,29737,3,10.088
宜蘭縣南澳鄉,5939,8,134.703
宜蘭縣礁溪鄉,35942,4,11.129
屏東縣佳冬鄉,19725,9,45.627
屏東縣竹田鄉,17402,5,28.732
屏東縣萬丹鄉,51324,20,38.968
屏東縣屏東市,201706,23,11.403
屏東縣潮州鎮,54778,9,16.43
屏東縣長治鄉,30179,10,33.136
屏東縣麟洛鄉,11161,8,71.678
屏東縣九如鄉,22074,1,4.53
屏東縣里港鄉,27068,2,7.389
屏東縣鹽埔鄉,26228,6,22.876
屏東縣高樹鄉,24903,7,28.109
屏東縣萬巒鄉,20636,4,19.384
屏東縣內埔鄉,55235,8,14.484
屏東縣新埤鄉,9953,6,60.283
屏東縣崁頂鄉,15916,7,43.981
屏東縣南州鄉,10833,1,9.231
屏東縣琉球鄉,12426,0,0
屏東縣三地門鄉,7665,1,13.046
屏東縣霧臺鄉,3298,0,0
屏東縣瑪家鄉,6772,1,14.767
屏東縣泰武鄉,5251,0,0
屏東縣來義鄉,7493,0,0
屏東縣春日鄉,4851,0,0
屏東縣獅子鄉,4823,3,62.202
屏東縣東港鎮,48148,5,10.385
屏東縣恆春鎮,30775,9,29.245
屏東縣枋寮鄉,24851,11,44.264
屏東縣新園鄉,35758,10,27.966
屏東縣林邊鄉,18401,2,10.869
屏東縣車城鄉,8797,6,68.205
屏東縣滿州鄉,7871,3,38.115
屏東縣枋山鄉,5540,6,108.303
屏東縣牡丹鄉,4858,0,0
彰化縣社頭鄉,43325,3,6.924
彰化縣員林市,124930,14,11.206
彰化縣田中鎮,42207,5,11.846
彰化縣彰化市,234731,19,8.094
彰化縣和美鎮,91211,5,5.482
彰化縣線西鄉,16968,7,41.254
彰化縣伸港鄉,36684,3,8.178
彰化縣秀水鄉,39331,2,5.085
彰化縣花壇鄉,46177,6,12.993
