area,population,death,rate
彰化縣伸港鄉,37062,4,10.793
彰化縣秀水鄉,39300,7,17.812
彰化縣花壇鄉,45922,4,8.71
彰化縣芬園鄉,23594,6,25.43
彰化縣溪湖鎮,55412,6,10.828
彰化縣大村鄉,36907,5,13.548
彰化縣埔鹽鄉,32517,3,9.226
彰化縣埔心鄉,34739,2,5.757
彰化縣永靖鄉,37055,4,10.795
彰化縣二水鄉,15193,1,6.582
彰化縣二林鎮,50709,11,21.692
彰化縣埤頭鄉,30536,3,9.824
彰化縣芳苑鄉,33549,12,35.769
彰化縣大城鄉,16781,5,29.796
彰化縣竹塘鄉,15117,2,13.23
彰化縣溪州鄉,29797,4,13.424
彰化縣鹿港鎮,86762,12,13.831
彰化縣福興鄉,47166,11,23.322
彰化縣北斗鎮,33335,5,14.999
彰化縣田尾鄉,27346,2,7.314
新北市永和區,221123,7,3.166
新北市新店區,302055,19,6.29
新北市土城區,236964,6,2.532
新北市蘆洲區,201173,1,0.497
新北市五股區,86156,12,13.928
新北市坪林區,6570,5,76.104
新北市平溪區,4687,0,0
新北市烏來區,6383,2,31.333
新北市淡水區,172677,14,8.108
新北市瑞芳區,40022,3,7.496
新北市林口區,108950,4,3.671
新北市三芝區,23010,6,26.076
新北市八里區,38861,5,12.866
新北市三峽區,115712,9,7.778
新北市鶯歌區,86223,4,4.639
新北市中和區,412545,11,2.666
新北市樹林區,183780,13,7.074
新北市深坑區,23617,0,0
新北市板橋區,554357,23,4.149
新北市石碇區,7727,3,38.825
新北市新莊區,417405,17,4.073
新北市泰山區,78683,4,5.084
新北市三重區,386077,22,5.698
新北市雙溪區,8872,3,33.814
新北市貢寮區,12364,0,0
新北市汐止區,200217,8,3.996
新北市萬里區,22102,2,9.049
新北市金山區,21821,2,9.165
新北市石門區,12158,1,8.225
新竹市北區,151391,12,7.926
新竹市香山區,78305,13,16.602
新竹市東區,215079,18,8.369
新竹縣峨眉鄉,5638,1,17.737
新竹縣竹東鎮,96358,12,12.454
新竹縣新埔鎮,33106,8,24.165
新竹縣關西鎮,28659,3,10.468
新竹縣湖口鄉,77604,10,12.886
新竹縣芎林鄉,20043,2,9.979
新竹縣橫山鄉,13013,0,0
新竹縣北埔鄉,9352,2,21.386
新竹縣寶山鄉,14681,2,13.623
新竹縣尖石鄉,9683,1,10.327
新竹縣五峰鄉,4802,0,0
新竹縣竹北市,186411,19,10.193
新竹縣新豐鄉,56957,10,17.557
桃園市蘆竹區,164057,12,7.315
桃園市龜山區,160182,21,13.11
桃園市龍潭區,122981,6,4.879
桃園市復興區,11997,1,8.335
桃園市觀音區,67208,12,17.855
桃園市桃園區,446246,29,6.499
桃園市大園區,90407,9,9.955
桃園市新屋區,49159,13,26.445
桃園市楊梅區,169991,20,11.765
桃園市大溪區,94862,14,14.758
桃園市八德區,201493,18,8.933
桃園市中壢區,411135,21,5.108
桃園市平鎮區,225897,18,7.968
澎湖縣馬公市,62523,5,7.997
澎湖縣湖西鄉,14533,2,13.762
澎湖縣白沙鄉,9856,0,0
澎湖縣西嶼鄉,8396,1,11.91
澎湖縣望安鄉,5237,0,0
澎湖縣七美鄉,3855,0,0
臺中市南屯區,170160,11,6.465
臺中市烏日區,75275,8,10.628
臺中市新社區,24605,8,32.514
臺中市石岡區,14968,0,0
臺中市外埔區,32202,5,15.527
臺中市大肚區,57267,9,15.716
臺中市霧峰區,65632,4,6.095
臺中市太平區,191097,10,5.233
臺中市大里區,211860,1,0.472
臺中市和平區,11066,2,18.073
臺中市中區,18557,4,21.555
臺中市東區,76070,10,13.146
臺中市南區,125726,5,3.977
臺中市大甲區,77697,8,10.296
臺中市大安區,19250,1,5.195
臺中市龍井區,77922,5,6.417
臺中市西區,115551,5,4.327
臺中市北區,147528,10,6.778
臺中市西屯區,228128,15,6.575
臺中市北屯區,278096,16,5.753
臺中市豐原區,166867,10,5.993
臺中市東勢區,50308,4,7.951
臺中市沙鹿區,93720,11,11.737
臺中市后里區,54682,5,9.144
臺中市神岡區,65692,5,7.611
臺中市潭子區,108777,5,4.597
臺中市大雅區,95703,7,7.314
臺中市清水區,86659,16,18.463
臺中市梧棲區,58189,5,8.593
臺北市大安區,308835,7,2.267
臺北市文山區,273883,7,2.556
臺北市信義區,223594,5,2.236
臺北市萬華區,189875,8,4.213
臺北市中正區,159026,11,6.917
臺北市南港區,121769,4,3.285
臺北市松山區,205826,10,4.858
臺北市大同區,127833,6,4.694
臺北市中山區,229680,13,5.66
臺北市內湖區,287227,6,2.089
臺北市士林區,286695,23,8.022
臺北市北投區,255631,11,4.303
臺南市新營區,77651,7,9.015
臺南市鹽水區,25397,4,15.75
臺南市白河區,28152,10,35.521
臺南市柳營區,21212,7,33
臺南市後壁區,23424,0,0
臺南市東山區,20870,4,19.166
臺南市麻豆區,44306,9,20.313
臺南市下營區,23938,2,8.355
臺南市六甲區,22196,2,9.011
臺南市官田區,21329,5,23.442
臺南市大內區,9643,2,20.74
臺南市佳里區,59087,3,5.077
臺南市學甲區,25725,8,31.098
臺南市西港區,24724,6,24.268
臺南市新化區,43516,11,25.278
臺南市新市區,36824,3,8.147
臺南市安定區,30522,6,19.658
臺南市玉井區,14021,3,21.396
臺南市楠西區,9572,1,10.447
臺南市南化區,8741,4,45.761
臺南市左鎮區,4801,3,62.487
臺南市仁德區,75797,17,22.428
臺南市歸仁區,68391,8,11.697
臺南市關廟區,34387,5,14.54
臺南市龍崎區,3999,1,25.006
臺南市永康區,234921,18,7.662
臺南市北區,132020,13,9.847
臺南市七股區,22810,6,26.304
臺南市將軍區,19691,3,15.235
臺南市北門區,11099,3,27.029
臺南市安南區,193163,18,9.319
臺南市南區,124790,15,12.02
臺南市東區,186117,7,3.761
臺南市安平區,66677,6,8.999
臺南市中西區,78093,14,17.927
臺南市善化區,48870,5,10.231
臺南市山上區,7328,4,54.585
臺東縣成功鎮,14105,2,14.179
臺東縣綠島鄉,4097,1,24.408
臺東縣蘭嶼鄉,5114,0,0
臺東縣鹿野鄉,7891,3,38.018
臺東縣池上鄉,8207,3,36.554
臺東縣延平鄉,3656,0,0
臺東縣金峰鄉,3748,0,0
臺東縣臺東市,105587,13,12.312
臺東縣卑南鄉,17314,6,34.654
臺東縣東河鄉,8518,4,46.959
臺東縣長濱鄉,7196,0,0
臺東縣太麻里鄉,11186,1,8.94
臺東縣達仁鄉,3615,1,27.663
臺東縣大武鄉,6100,2,32.787
臺東縣關山鎮,8727,3,34.376
臺東縣海端鄉,4207,2,47.54
花蓮縣鳳林鎮,10902,2,18.345
花蓮縣光復鄉,12847,2,15.568
花蓮縣瑞穗鄉,11716,3,25.606
花蓮縣富里鄉,10331,4,38.718
花蓮縣萬榮鄉,6439,1,15.53
花蓮縣吉安鄉,83262,7,8.407
花蓮縣壽豐鄉,18006,7,38.876
花蓮縣豐濱鄉,4811,1,20.786
花蓮縣秀林鄉,15937,3,18.824
花蓮縣玉里鎮,24066,5,20.776
花蓮縣卓溪鄉,6104,0,0
花蓮縣花蓮市,103798,8,7.707
花蓮縣新城鄉,20112,4,19.889
苗栗縣三灣鄉,6662,2,30.021
苗栗縣南庄鄉,10130,2,19.743
苗栗縣苗栗市,88300,4,4.53
苗栗縣卓蘭鎮,16818,2,11.892
苗栗縣大湖鄉,14521,2,13.773
苗栗縣公館鄉,33327,3,9.002
苗栗縣銅鑼鄉,17922,1,5.58
苗栗縣頭屋鄉,10711,5,46.681
苗栗縣三義鄉,16277,1,6.144
苗栗縣西湖鄉,7072,0,0
苗栗縣造橋鄉,12728,3,23.57
苗栗縣獅潭鄉,4370,1,22.883
苗栗縣泰安鄉,6076,0,0
苗栗縣苑裡鎮,45367,6,13.225
苗栗縣通霄鎮,34122,2,5.861
苗栗縣竹南鎮,86056,9,10.458
苗栗縣後龍鎮,36332,10,27.524
苗栗縣頭份市,103007,15,14.562
連江縣南竿鄉,7657,0,0
連江縣北竿鄉,2430,0,0
連江縣莒光鄉,1627,0,0
連江縣東引鄉,1348,0,0
金門縣金寧鄉,31588,2,6.332
金門縣烏坵鄉,686,0,0
金門縣金城鎮,43315,2,4.617
金門縣金沙鎮,20751,1,4.819
金門縣金湖鎮,29658,1,3.372
金門縣烈嶼鄉,12847,1,7.784
雲林縣麥寮鄉,46004,16,34.78
雲林縣斗六市,108487,21,19.357
雲林縣斗南鎮,44608,5,11.209
雲林縣虎尾鎮,70892,13,18.338
雲林縣西螺鎮,46135,10,21.676
雲林縣土庫鎮,28827,14,48.566
雲林縣北港鎮,39975,6,15.009
雲林縣古坑鄉,31464,4,12.713
雲林縣大埤鄉,19083,4,20.961
雲林縣莿桐鄉,28727,10,34.81
雲林縣林內鄉,18089,2,11.056
雲林縣二崙鄉,26906,4,14.867
雲林縣崙背鄉,24427,5,20.469
雲林縣東勢鄉,14845,5,33.681
雲林縣褒忠鄉,12992,4,30.788
雲林縣元長鄉,25784,8,31.027
雲林縣水林鄉,25426,4,15.732
雲林縣臺西鄉,23824,1,4.197
雲林縣四湖鄉,23317,5,21.444
雲林縣口湖鄉,27383,5,18.26
高雄市旗津區,28533,0,0
高雄市小港區,157685,14,8.878
高雄市鹽埕區,24098,2,8.299
高雄市三民區,341230,18,5.275
高雄市新興區,50942,6,11.778
高雄市楠梓區,185318,6,3.238
高雄市鳳山區,359100,25,6.962
高雄市大寮區,112334,12,10.682
高雄市大樹區,42431,4,9.427
高雄市大社區,34591,5,14.455
高雄市仁武區,87415,11,12.584
高雄市鳥松區,44387,4,9.012
高雄市岡山區,97072,13,13.392
高雄市橋頭區,37647,6,15.938
高雄市燕巢區,29809,5,16.773
高雄市田寮區,7196,0,0
高雄市阿蓮區,28676,2,6.974
高雄市路竹區,52578,6,11.412
高雄市湖內區,29812,1,3.354
高雄市旗山區,36695,8,21.801
高雄市前金區,26732,1,3.741
高雄市美濃區,39630,4,10.093
高雄市六龜區,12984,4,30.807
高雄市甲仙區,6051,0,0
高雄市杉林區,11828,4,33.818
高雄市內門區,14465,4,27.653
高雄市苓雅區,169840,7,4.122
高雄市前鎮區,188516,16,8.487
高雄市茂林區,1999,0,0
高雄市桃源區,4310,1,23.202
高雄市那瑪夏區,3143,0,0
高雄市林園區,69829,6,8.592
高雄市茄萣區,30055,1,3.327
高雄市永安區,13888,3,21.601
高雄市彌陀區,19266,1,5.19
高雄市梓官區,35896,2,5.572
高雄市鼓山區,139894,9,6.433
高雄市左營區,196749,13,6.607
