area,population,death,rate
南投縣南投市,100579,5,4.971
南投縣埔里鎮,81369,8,9.832
南投縣草屯鎮,98180,10,10.185
南投縣竹山鎮,55341,6,10.842
南投縣集集鎮,10921,1,9.157
南投縣名間鄉,38974,2,5.132
南投縣鹿谷鄉,17865,4,22.39
南投縣中寮鄉,14982,3,20.024
南投縣魚池鄉,16044,2,12.466
南投縣國姓鄉,18880,3,15.89
南投縣水里鄉,17903,5,27.928
南投縣信義鄉,16263,4,24.596
南投縣仁愛鄉,15631,1,6.398
嘉義市東區,122263,8,6.543
嘉義市西區,147345,4,2.715
嘉義縣太保市,37615,4,10.634
嘉義縣中埔鄉,45075,6,13.311
嘉義縣番路鄉,11665,1,8.573
嘉義縣水上鄉,49835,7,14.046
嘉義縣東石鄉,25087,1,3.986
嘉義縣朴子市,42521,2,4.704
嘉義縣大林鎮,31271,2,6.396
嘉義縣民雄鄉,71793,6,8.357
嘉義縣溪口鄉,14812,1,6.751
嘉義縣新港鄉,32177,5,15.539
嘉義縣六腳鄉,23505,2,8.509
嘉義縣義竹鄉,18592,2,10.757
嘉義縣鹿草鄉,15651,5,31.947
嘉義縣竹崎鄉,36070,5,13.862
嘉義縣梅山鄉,19626,1,5.095
嘉義縣大埔鄉,4585,1,21.81
嘉義縣阿里山鄉,5627,0,0
嘉義縣布袋鎮,27285,3,10.995
基隆市暖暖區,38619,3,7.768
基隆市七堵區,54054,5,9.25
基隆市仁愛區,44685,1,2.238
基隆市信義區,51948,2,3.85
基隆市中正區,52303,4,7.648
基隆市中山區,47966,3,6.254
基隆市安樂區,82278,2,2.431
宜蘭縣蘇澳鎮,40226,1,2.486
宜蘭縣五結鄉,39668,2,5.042
宜蘭縣宜蘭市,95912,3,3.128
宜蘭縣壯圍鄉,24233,2,8.253
宜蘭縣羅東鎮,72387,1,1.381
宜蘭縣員山鄉,32438,3,9.248
宜蘭縣冬山鄉,53397,2,3.746
宜蘭縣三星鄉,21411,3,14.011
宜蘭縣大同鄉,6083,0,0
宜蘭縣頭城鎮,29552,7,23.687
宜蘭縣南澳鄉,5863,1,17.056
宜蘭縣礁溪鄉,35815,2,5.584
屏東縣佳冬鄉,19505,3,15.381
屏東縣竹田鄉,17233,4,23.211
屏東縣萬丹鄉,51063,10,19.584
屏東縣屏東市,200926,17,8.461
屏東縣潮州鎮,54667,5,9.146
屏東縣長治鄉,30037,4,13.317
屏東縣麟洛鄉,11112,4,35.997
屏東縣九如鄉,22094,2,9.052
屏東縣里港鄉,26657,9,33.762
屏東縣鹽埔鄉,26108,2,7.66
屏東縣高樹鄉,24702,4,16.193
屏東縣萬巒鄉,20595,1,4.856
屏東縣內埔鄉,54872,9,16.402
屏東縣新埤鄉,9855,1,10.147
