area,population,death,rate
南投縣南投市,99210,6,6.048
南投縣埔里鎮,79532,9,11.316
南投縣草屯鎮,97622,13,13.317
南投縣竹山鎮,53649,6,11.184
南投縣集集鎮,10538,0,0
南投縣名間鄉,37701,3,7.957
南投縣鹿谷鄉,17318,1,5.774
南投縣中寮鄉,14429,0,0
南投縣魚池鄉,15520,4,25.773
南投縣國姓鄉,18062,2,11.073
南投縣水里鄉,17154,3,17.489
南投縣信義鄉,15885,2,12.59
南投縣仁愛鄉,15790,1,6.333
嘉義市東區,120234,3,2.495
嘉義市西區,146599,12,8.186
嘉義縣太保市,38436,10,26.017
嘉義縣中埔鄉,44208,6,13.572
嘉義縣番路鄉,11182,5,44.715
嘉義縣水上鄉,49089,1,2.037
嘉義縣東石鄉,23925,4,16.719
嘉義縣朴子市,41758,4,9.579
嘉義縣大林鎮,30508,6,19.667
嘉義縣民雄鄉,71303,6,8.415
嘉義縣溪口鄉,14160,2,14.124
嘉義縣新港鄉,31279,9,28.773
嘉義縣六腳鄉,22333,3,13.433
嘉義縣義竹鄉,17722,3,16.928
嘉義縣鹿草鄉,14995,3,20.007
嘉義縣竹崎鄉,34939,5,14.311
嘉義縣梅山鄉,18808,1,5.317
嘉義縣大埔鄉,4584,1,21.815
嘉義縣阿里山鄉,5539,2,36.108
嘉義縣布袋鎮,26129,4,15.309
基隆市暖暖區,38598,1,2.591
基隆市七堵區,53678,3,5.589
基隆市仁愛區,43071,2,4.643
基隆市信義區,52975,4,7.551
基隆市中正區,51308,2,3.898
基隆市中山區,46617,1,2.145
基隆市安樂區,82125,1,1.218
宜蘭縣蘇澳鎮,39026,4,10.25
宜蘭縣五結鄉,40147,5,12.454
宜蘭縣宜蘭市,95536,6,6.28
宜蘭縣壯圍鄉,24374,11,45.13
宜蘭縣羅東鎮,71658,2,2.791
宜蘭縣員山鄉,32309,1,3.095
宜蘭縣冬山鄉,53258,7,13.144
宜蘭縣三星鄉,21222,4,18.848
宜蘭縣大同鄉,6105,0,0
宜蘭縣頭城鎮,28895,4,13.843
宜蘭縣南澳鄉,5900,4,67.797
宜蘭縣礁溪鄉,35330,8,22.644
屏東縣佳冬鄉,18702,2,10.694
屏東縣竹田鄉,16714,1,5.983
屏東縣萬丹鄉,50303,7,13.916
屏東縣屏東市,198359,29,14.62
屏東縣潮州鎮,54025,6,11.106
屏東縣長治鄉,29553,9,30.454
屏東縣麟洛鄉,10845,4,36.883
屏東縣九如鄉,21984,2,9.098
屏東縣里港鄉,25729,5,19.433
屏東縣鹽埔鄉,25169,2,7.946
屏東縣高樹鄉,23887,2,8.373
屏東縣萬巒鄉,20261,5,24.678
屏東縣內埔鄉,53393,12,22.475
屏東縣新埤鄉,9644,2,20.738
屏東縣崁頂鄉,15267,4,26.2
屏東縣南州鄉,10405,2,19.222
屏東縣琉球鄉,12120,1,8.251
屏東縣三地門鄉,7658,0,0
屏東縣霧臺鄉,3269,0,0
屏東縣瑪家鄉,6737,1,14.843
屏東縣泰武鄉,5369,0,0
屏東縣來義鄉,7429,0,0
屏東縣春日鄉,4926,0,0
屏東縣獅子鄉,4865,0,0
屏東縣東港鎮,46900,5,10.661
屏東縣恆春鎮,30508,3,9.833
屏東縣枋寮鄉,23832,7,29.372
屏東縣新園鄉,34169,5,14.633
屏東縣林邊鄉,17390,1,5.75
屏東縣車城鄉,8329,0,0
屏東縣滿州鄉,7525,2,26.578
屏東縣枋山鄉,5253,4,76.147
屏東縣牡丹鄉,4848,0,0
彰化縣社頭鄉,42533,1,2.351
彰化縣員林市,125137,5,3.996
彰化縣田中鎮,40956,3,7.325
彰化縣彰化市,231876,12,5.175
彰化縣和美鎮,90307,5,5.537
彰化縣線西鄉,16692,6,35.945
彰化縣伸港鄉,37603,4,10.637
彰化縣秀水鄉,39003,3,7.692
彰化縣花壇鄉,45406,5,11.012
彰化縣芬園鄉,23291,2,8.587
彰化縣溪湖鎮,55018,4,7.27
彰化縣大村鄉,37157,4,10.765
彰化縣埔鹽鄉,32038,6,18.728
彰化縣埔心鄉,34613,2,5.778
彰化縣永靖鄉,36413,6,16.478
彰化縣二水鄉,14717,1,6.795
彰化縣二林鎮,49803,6,12.047
彰化縣埤頭鄉,30204,2,6.622
彰化縣芳苑鄉,32928,10,30.369
彰化縣大城鄉,16222,4,24.658
彰化縣竹塘鄉,14834,3,20.224
彰化縣溪州鄉,29208,8,27.39
彰化縣鹿港鎮,86695,11,12.688
彰化縣福興鄉,46570,5,10.737
彰化縣北斗鎮,33352,3,8.995
彰化縣田尾鄉,26819,5,18.643
新北市永和區,220042,4,1.818
新北市新店區,303650,4,1.317
新北市土城區,238143,6,2.519
新北市蘆洲區,202399,5,2.47
新北市五股區,88934,9,10.12
新北市坪林區,6715,2,29.784
新北市平溪區,4469,0,0
新北市烏來區,6369,1,15.701
新北市淡水區,181457,7,3.858
新北市瑞芳區,39207,3,7.652
新北市林口區,118820,4,3.366
新北市三芝區,22651,0,0
新北市八里區,39562,2,5.055
新北市三峽區,116952,4,3.42
新北市鶯歌區,87499,7,8
新北市中和區,412317,6,1.455
新北市樹林區,183787,1,0.544
新北市深坑區,23779,1,4.205
新北市板橋區,557108,21,3.769
新北市石碇區,7591,1,13.173
新北市新莊區,421621,15,3.558
新北市泰山區,78580,2,2.545
新北市三重區,385854,13,3.369
新北市雙溪區,8529,0,0
新北市貢寮區,11864,2,16.858
新北市汐止區,205040,5,2.439
新北市萬里區,21738,1,4.6
新北市金山區,21214,1,4.714
新北市石門區,11590,2,17.256
新竹市北區,152540,11,7.211
新竹市香山區,78675,14,17.795
新竹市東區,218898,10,4.568
新竹縣峨眉鄉,5441,0,0
新竹縣竹東鎮,97222,8,8.229
新竹縣新埔鎮,32935,2,6.073
新竹縣關西鎮,27900,5,17.921
新竹縣湖口鄉,78393,11,14.032
新竹縣芎林鄉,19930,2,10.035
新竹縣橫山鄉,12646,2,15.815
新竹縣北埔鄉,9070,2,22.051
新竹縣寶山鄉,14601,1,6.849
新竹縣尖石鄉,9596,0,0
新竹縣五峰鄉,4483,0,0
新竹縣竹北市,198122,11,5.552
新竹縣新豐鄉,57468,8,13.921
桃園市蘆竹區,166893,12,7.19
桃園市龜山區,163662,18,10.998
桃園市龍潭區,124224,15,12.075
桃園市復興區,12316,1,8.12
桃園市觀音區,68533,7,10.214
桃園市桃園區,455162,18,3.955
桃園市大園區,93361,12,12.853
桃園市新屋區,49320,7,14.193
桃園市楊梅區,174343,13,7.457
桃園市大溪區,95747,10,10.444
桃園市八德區,207826,13,6.255
桃園市中壢區,419898,25,5.954
桃園市平鎮區,228758,8,3.497
澎湖縣馬公市,62750,2,3.187
澎湖縣湖西鄉,15089,4,26.509
澎湖縣白沙鄉,9849,0,0
澎湖縣西嶼鄉,8309,0,0
澎湖縣望安鄉,5314,0,0
澎湖縣七美鄉,3863,0,0
臺中市南屯區,174883,8,4.574
臺中市烏日區,75903,8,10.54
臺中市新社區,24161,1,4.139
臺中市石岡區,14680,0,0
臺中市外埔區,32047,4,12.482
臺中市大肚區,56806,5,8.802
臺中市霧峰區,65237,8,12.263
臺中市太平區,194562,8,4.112
臺中市大里區,212755,10,4.7
臺中市和平區,10822,0,0
臺中市中區,18298,3,16.395
臺中市東區,75843,12,15.822
臺中市南區,126621,4,3.159
臺中市大甲區,76352,5,6.549
臺中市大安區,18989,3,15.799
臺中市龍井區,78088,6,7.684
臺中市西區,114869,5,4.353
臺中市北區,146720,4,2.726
臺中市西屯區,230868,17,7.364
臺中市北屯區,285381,18,6.307
臺中市豐原區,166470,8,4.806
臺中市東勢區,49442,6,12.135
臺中市沙鹿區,95048,12,12.625
臺中市后里區,54458,6,11.018
臺中市神岡區,65592,7,10.672
臺中市潭子區,109275,5,4.576
臺中市大雅區,95716,9,9.403
臺中市清水區,87768,11,12.533
臺中市梧棲區,59138,4,6.764
臺北市大安區,304864,5,1.64
臺北市文山區,269537,1,0.371
臺北市信義區,217151,6,2.763
臺北市萬華區,184545,8,4.335
臺北市中正區,156348,6,3.838
臺北市南港區,119544,6,5.019
臺北市松山區,201975,1,0.495
臺北市大同區,124745,9,7.215
臺北市中山區,225511,5,2.217
臺北市內湖區,283814,5,1.762
臺北市士林區,280535,9,3.208
臺北市北投區,251468,4,1.591
臺南市新營區,76642,7,9.133
臺南市鹽水區,25056,3,11.973
臺南市白河區,27469,3,10.921
臺南市柳營區,20935,4,19.107
臺南市後壁區,22807,1,4.385
臺南市東山區,20277,2,9.863
臺南市麻豆區,43806,7,15.98
臺南市下營區,23537,2,8.497
臺南市六甲區,21737,1,4.6
臺南市官田區,21312,3,14.077
臺南市大內區,9298,2,21.51
臺南市佳里區,58980,5,8.477
臺南市學甲區,25429,7,27.528
臺南市西港區,24428,5,20.468
臺南市新化區,43316,6,13.852
臺南市新市區,37505,1,2.666
臺南市安定區,30400,5,16.447
臺南市玉井區,13665,0,0
臺南市楠西區,9252,1,10.808
臺南市南化區,8468,0,0
臺南市左鎮區,4622,0,0
臺南市仁德區,76312,8,10.483
臺南市歸仁區,68228,5,7.328
臺南市關廟區,34057,5,14.681
臺南市龍崎區,3803,1,26.295
臺南市永康區,235558,16,6.792
臺南市北區,130680,6,4.591
臺南市七股區,22224,6,26.998
臺南市將軍區,19176,1,5.215
臺南市北門區,10708,2,18.678
臺南市安南區,194998,13,6.667
臺南市南區,124254,8,6.438
臺南市東區,185319,9,4.856
臺南市安平區,67119,10,14.899
臺南市中西區,78290,10,12.773
臺南市善化區,50447,5,9.911
臺南市山上區,7180,1,13.928
臺東縣成功鎮,13581,8,58.906
臺東縣綠島鄉,4039,0,0
臺東縣蘭嶼鄉,5138,1,19.463
臺東縣鹿野鄉,7659,2,26.113
臺東縣池上鄉,8106,0,0
臺東縣延平鄉,3520,0,0
臺東縣金峰鄉,3705,0,0
臺東縣臺東市,104904,17,16.205
臺東縣卑南鄉,17099,4,23.393
臺東縣東河鄉,8264,2,24.201
臺東縣長濱鄉,6983,3,42.961
臺東縣太麻里鄉,10932,2,18.295
臺東縣達仁鄉,3503,1,28.547
臺東縣大武鄉,5759,0,0
臺東縣關山鎮,8489,0,0
臺東縣海端鄉,4087,1,24.468
花蓮縣鳳林鎮,10838,3,27.68
花蓮縣光復鄉,12468,3,24.062
花蓮縣瑞穗鄉,11358,3,26.413
花蓮縣富里鄉,10043,4,39.829
花蓮縣萬榮鄉,6254,1,15.99
花蓮縣吉安鄉,83685,8,9.56
花蓮縣壽豐鄉,17668,3,16.98
花蓮縣豐濱鄉,4390,1,22.779
花蓮縣秀林鄉,15909,1,6.286
花蓮縣玉里鎮,23492,3,12.77
花蓮縣卓溪鄉,6045,0,0
花蓮縣花蓮市,102762,6,5.839
花蓮縣新城鄉,20146,8,39.71
苗栗縣三灣鄉,6446,3,46.54
苗栗縣南庄鄉,9676,0,0
苗栗縣苗栗市,87796,5,5.695
苗栗縣卓蘭鎮,16327,0,0
苗栗縣大湖鄉,14013,3,21.409
苗栗縣公館鄉,32547,2,6.145
苗栗縣銅鑼鄉,17441,0,0
苗栗縣頭屋鄉,10384,2,19.26
苗栗縣三義鄉,15787,4,25.337
苗栗縣西湖鄉,6799,1,14.708
苗栗縣造橋鄉,12296,2,16.265
苗栗縣獅潭鄉,4175,3,71.856
苗栗縣泰安鄉,5800,0,0
苗栗縣苑裡鎮,44783,3,6.699
苗栗縣通霄鎮,33241,2,6.017
苗栗縣竹南鎮,86889,13,14.962
苗栗縣後龍鎮,35410,3,8.472
苗栗縣頭份市,103993,6,5.77
連江縣南竿鄉,7603,0,0
連江縣北竿鄉,2635,0,0
連江縣莒光鄉,1510,0,0
連江縣東引鄉,1375,0,0
金門縣金寧鄉,32204,0,0
金門縣烏坵鄉,664,0,0
金門縣金城鎮,43116,1,2.319
金門縣金沙鎮,20701,1,4.831
金門縣金湖鎮,30228,2,6.616
金門縣烈嶼鄉,12715,0,0
雲林縣麥寮鄉,47431,7,14.758
雲林縣斗六市,108692,12,11.04
雲林縣斗南鎮,44228,5,11.305
雲林縣虎尾鎮,70926,14,19.739
雲林縣西螺鎮,45545,6,13.174
雲林縣土庫鎮,28455,6,21.086
雲林縣北港鎮,39206,5,12.753
