area,population,death,rate
南投縣南投市,97525,9,9.228
南投縣埔里鎮,77393,8,10.337
南投縣草屯鎮,96478,7,7.256
南投縣竹山鎮,52027,3,5.766
南投縣集集鎮,10106,0,0
南投縣名間鄉,36322,5,13.766
南投縣鹿谷鄉,16541,1,6.046
南投縣中寮鄉,13921,1,7.183
南投縣魚池鄉,14923,3,20.103
南投縣國姓鄉,17369,2,11.515
南投縣水里鄉,16466,0,0
南投縣信義鄉,15659,0,0
南投縣仁愛鄉,15747,5,31.752
嘉義市東區,117873,5,4.242
嘉義市西區,144733,11,7.6
嘉義縣太保市,38805,10,25.77
嘉義縣中埔鄉,43193,9,20.837
嘉義縣番路鄉,11007,3,27.255
嘉義縣水上鄉,48040,8,16.653
嘉義縣東石鄉,23328,6,25.72
嘉義縣朴子市,40916,3,7.332
嘉義縣大林鎮,29790,4,13.427
嘉義縣民雄鄉,70265,10,14.232
嘉義縣溪口鄉,13586,6,44.163
嘉義縣新港鄉,30418,7,23.013
嘉義縣六腳鄉,21440,8,37.313
嘉義縣義竹鄉,17073,1,5.857
嘉義縣鹿草鄉,14532,3,20.644
嘉義縣竹崎鄉,33877,2,5.904
嘉義縣梅山鄉,18142,1,5.512
嘉義縣大埔鄉,4498,0,0
嘉義縣阿里山鄉,5403,0,0
嘉義縣布袋鎮,25196,3,11.907
基隆市暖暖區,38244,1,2.615
基隆市七堵區,53042,4,7.541
基隆市仁愛區,41226,2,4.851
基隆市信義區,52771,1,1.895
基隆市中正區,50480,3,5.943
基隆市中山區,45145,2,4.43
基隆市安樂區,80191,7,8.729
宜蘭縣蘇澳鎮,38048,4,10.513
宜蘭縣五結鄉,40552,5,12.33
宜蘭縣宜蘭市,94558,7,7.403
宜蘭縣壯圍鄉,24410,5,20.483
宜蘭縣羅東鎮,70000,6,8.571
宜蘭縣員山鄉,31892,3,9.407
宜蘭縣冬山鄉,52741,9,17.065
宜蘭縣三星鄉,21284,10,46.984
宜蘭縣大同鄉,6172,3,48.607
宜蘭縣頭城鎮,28453,3,10.544
宜蘭縣南澳鄉,6081,1,16.445
宜蘭縣礁溪鄉,34859,3,8.606
屏東縣佳冬鄉,18105,3,16.57
屏東縣竹田鄉,16147,8,49.545
屏東縣萬丹鄉,49510,17,34.336
屏東縣屏東市,193748,21,10.839
屏東縣潮州鎮,53119,8,15.061
屏東縣長治鄉,29215,4,13.692
屏東縣麟洛鄉,10582,4,37.8
屏東縣九如鄉,21667,2,9.231
屏東縣里港鄉,25661,6,23.382
屏東縣鹽埔鄉,24392,2,8.199
屏東縣高樹鄉,23270,6,25.784
屏東縣萬巒鄉,19592,2,10.208
屏東縣內埔鄉,52268,8,15.306
屏東縣新埤鄉,9772,3,30.7
屏東縣崁頂鄉,15064,4,26.553
屏東縣南州鄉,10092,0,0
屏東縣琉球鄉,12230,2,16.353
屏東縣三地門鄉,7805,1,12.812
屏東縣霧臺鄉,3331,0,0
屏東縣瑪家鄉,6801,0,0
屏東縣泰武鄉,5342,0,0
屏東縣來義鄉,7451,1,13.421
屏東縣春日鄉,4905,0,0
屏東縣獅子鄉,4903,0,0
屏東縣東港鎮,45904,13,28.32
屏東縣恆春鎮,29879,6,20.081
屏東縣枋寮鄉,23085,8,34.655
屏東縣新園鄉,33155,6,18.097
屏東縣林邊鄉,16828,4,23.77
屏東縣車城鄉,8282,2,24.149
屏東縣滿州鄉,7538,1,13.266
屏東縣枋山鄉,5165,3,58.083
屏東縣牡丹鄉,4850,0,0
彰化縣社頭鄉,41717,1,2.397
彰化縣員林市,122159,10,8.186
彰化縣田中鎮,39754,6,15.093
彰化縣彰化市,226516,24,10.595
彰化縣和美鎮,88746,8,9.014
彰化縣線西鄉,16344,2,12.237
彰化縣伸港鄉,37881,6,15.839
彰化縣秀水鄉,38321,6,15.657
彰化縣花壇鄉,44363,3,6.762
彰化縣芬園鄉,22573,4,17.72
彰化縣溪湖鎮,54085,10,18.489
彰化縣大村鄉,40151,4,9.962
彰化縣埔鹽鄉,31393,8,25.483
彰化縣埔心鄉,33871,4,11.81
彰化縣永靖鄉,35570,6,16.868
彰化縣二水鄉,14219,0,0
彰化縣二林鎮,48644,10,20.558
彰化縣埤頭鄉,29385,3,10.209
彰化縣芳苑鄉,31772,10,31.474
彰化縣大城鄉,15549,10,64.313
彰化縣竹塘鄉,14409,2,13.88
彰化縣溪州鄉,28703,5,17.42
彰化縣鹿港鎮,85398,10,11.71
彰化縣福興鄉,45465,5,10.997
彰化縣北斗鎮,33238,3,9.026
彰化縣田尾鄉,26162,0,0
新北市永和區,210814,2,0.949
新北市新店區,295842,17,5.746
新北市土城區,236502,12,5.074
新北市蘆洲區,199573,6,3.006
新北市五股區,90892,6,6.601
新北市坪林區,6560,0,0
新北市平溪區,4317,0,0
新北市烏來區,6299,0,0
新北市淡水區,185400,12,6.472
新北市瑞芳區,37824,1,2.644
新北市林口區,125839,5,3.973
新北市三芝區,22190,0,0
新北市八里區,40545,4,9.866
新北市三峽區,115040,9,7.823
新北市鶯歌區,88181,8,9.072
新北市中和區,401296,13,3.24
新北市樹林區,179822,14,7.785
新北市深坑區,23412,2,8.543
新北市板橋區,547724,30,5.477
新北市石碇區,7332,1,13.639
