area,population,death,rate
南投縣南投市,101583,1,0.984
南投縣埔里鎮,82127,2,2.435
南投縣草屯鎮,98829,2,2.024
南投縣竹山鎮,56013,0,0
南投縣集集鎮,11223,0,0
南投縣名間鄉,39620,0,0
南投縣鹿谷鄉,18212,0,0
南投縣中寮鄉,15340,0,0
南投縣魚池鄉,16299,1,6.135
南投縣國姓鄉,19335,0,0
南投縣水里鄉,18328,1,5.456
南投縣信義鄉,16493,0,0
南投縣仁愛鄉,15760,1,6.345
嘉義市東區,122877,0,0
嘉義市西區,147396,0,0
嘉義縣太保市,37218,0,0
嘉義縣中埔鄉,45698,1,2.188
嘉義縣番路鄉,11851,0,0
嘉義縣水上鄉,50392,3,5.953
嘉義縣東石鄉,25716,1,3.889
嘉義縣朴子市,42928,0,0
嘉義縣大林鎮,31658,0,0
嘉義縣民雄鄉,71884,1,1.391
嘉義縣溪口鄉,15092,0,0
嘉義縣新港鄉,32780,0,0
嘉義縣六腳鄉,24161,0,0
嘉義縣義竹鄉,19225,0,0
嘉義縣鹿草鄉,16106,1,6.209
嘉義縣竹崎鄉,36522,1,2.738
嘉義縣梅山鄉,19992,0,0
嘉義縣大埔鄉,4619,0,0
嘉義縣阿里山鄉,5710,0,0
嘉義縣布袋鎮,27930,1,3.58
基隆市暖暖區,38393,0,0
基隆市七堵區,54086,0,0
基隆市仁愛區,45563,0,0
基隆市信義區,51621,0,0
基隆市中正區,52689,0,0
基隆市中山區,48369,1,2.067
基隆市安樂區,81298,0,0
宜蘭縣蘇澳鎮,40698,0,0
宜蘭縣五結鄉,39582,0,0
宜蘭縣宜蘭市,96079,1,1.041
宜蘭縣壯圍鄉,24246,0,0
宜蘭縣羅東鎮,72453,0,0
宜蘭縣員山鄉,32261,1,3.1
宜蘭縣冬山鄉,53580,2,3.733
宜蘭縣三星鄉,21435,0,0
宜蘭縣大同鄉,6078,0,0
宜蘭縣頭城鎮,29771,0,0
宜蘭縣南澳鄉,6039,0,0
宜蘭縣礁溪鄉,35815,1,2.792
屏東縣佳冬鄉,19885,1,5.029
屏東縣竹田鄉,17550,0,0
屏東縣萬丹鄉,51611,1,1.938
屏東縣屏東市,202506,4,1.975
屏東縣潮州鎮,54760,2,3.652
屏東縣長治鄉,30312,1,3.299
屏東縣麟洛鄉,11248,0,0
屏東縣九如鄉,22097,1,4.526
屏東縣里港鄉,27056,0,0
屏東縣鹽埔鄉,26383,0,0
