area,population,death,rate
南投縣南投市,102283,2,1.955
南投縣埔里鎮,82808,2,2.415
南投縣草屯鎮,99101,4,4.036
南投縣竹山鎮,56443,6,10.63
南投縣集集鎮,11356,0,0
南投縣名間鄉,39920,1,2.505
南投縣鹿谷鄉,18462,1,5.417
南投縣中寮鄉,15491,0,0
南投縣魚池鄉,16468,1,6.072
南投縣國姓鄉,19632,0,0
南投縣水里鄉,18604,0,0
南投縣信義鄉,16731,1,5.977
南投縣仁愛鄉,15793,2,12.664
嘉義市東區,123303,2,1.622
嘉義市西區,147564,2,1.355
嘉義縣太保市,37078,2,5.394
嘉義縣中埔鄉,45989,3,6.523
嘉義縣番路鄉,11998,2,16.669
嘉義縣水上鄉,50627,4,7.901
嘉義縣東石鄉,26029,3,11.526
嘉義縣朴子市,43233,2,4.626
嘉義縣大林鎮,32012,2,6.248
嘉義縣民雄鄉,71968,1,1.39
嘉義縣溪口鄉,15260,0,0
嘉義縣新港鄉,33084,3,9.068
嘉義縣六腳鄉,24453,2,8.179
嘉義縣義竹鄉,19478,6,30.804
嘉義縣鹿草鄉,16308,2,12.264
嘉義縣竹崎鄉,36783,1,2.719
嘉義縣梅山鄉,20228,1,4.944
嘉義縣大埔鄉,4634,0,0
嘉義縣阿里山鄉,5755,0,0
嘉義縣布袋鎮,28245,1,3.54
基隆市暖暖區,38237,1,2.615
基隆市七堵區,53973,3,5.558
基隆市仁愛區,46185,2,4.33
基隆市信義區,51273,0,0
基隆市中正區,53014,1,1.886
基隆市中山區,48644,0,0
基隆市安樂區,81643,1,1.225
宜蘭縣蘇澳鎮,40928,0,0
宜蘭縣五結鄉,39349,2,5.083
宜蘭縣宜蘭市,95913,4,4.17
宜蘭縣壯圍鄉,24401,0,0
宜蘭縣羅東鎮,72554,3,4.135
宜蘭縣員山鄉,32317,1,3.094
宜蘭縣冬山鄉,53522,5,9.342
宜蘭縣三星鄉,21471,0,0
宜蘭縣大同鄉,6124,0,0
宜蘭縣頭城鎮,29862,5,16.744
宜蘭縣南澳鄉,6105,1,16.38
宜蘭縣礁溪鄉,35824,2,5.583
屏東縣佳冬鄉,20181,3,14.865
屏東縣竹田鄉,17640,0,0
屏東縣萬丹鄉,51996,3,5.77
屏東縣屏東市,203606,4,1.965
屏東縣潮州鎮,54779,1,1.826
屏東縣長治鄉,30330,3,9.891
屏東縣麟洛鄉,11269,0,0
屏東縣九如鄉,22139,3,13.551
屏東縣里港鄉,26836,2,7.453
屏東縣鹽埔鄉,26546,3,11.301
屏東縣高樹鄉,25411,2,7.871
屏東縣萬巒鄉,20840,1,4.798
屏東縣內埔鄉,55999,3,5.357
屏東縣新埤鄉,10179,1,9.824
屏東縣崁頂鄉,16305,1,6.133
屏東縣南州鄉,10961,1,9.123
屏東縣琉球鄉,12571,0,0
屏東縣三地門鄉,7755,1,12.895
屏東縣霧臺鄉,3403,0,0
屏東縣瑪家鄉,6699,0,0
屏東縣泰武鄉,5255,0,0
屏東縣來義鄉,7600,0,0
屏東縣春日鄉,4846,0,0
屏東縣獅子鄉,4850,0,0
屏東縣東港鎮,48177,1,2.076
屏東縣恆春鎮,30863,2,6.48
屏東縣枋寮鄉,25447,2,7.859
屏東縣新園鄉,36530,1,2.737
屏東縣林邊鄉,19093,2,10.475
屏東縣車城鄉,9032,1,11.072
屏東縣滿州鄉,8096,0,0
屏東縣枋山鄉,5700,1,17.544
屏東縣牡丹鄉,4845,0,0
彰化縣社頭鄉,43631,5,11.46
彰化縣員林市,124723,4,3.207
彰化縣田中鎮,42638,2,4.691
彰化縣彰化市,235111,5,2.127
彰化縣和美鎮,90781,3,3.305
彰化縣線西鄉,17095,0,0
彰化縣伸港鄉,36236,1,2.76
彰化縣秀水鄉,39333,0,0
彰化縣花壇鄉,45906,2,4.357
彰化縣芬園鄉,24085,0,0
彰化縣溪湖鎮,55791,3,5.377
彰化縣大村鄉,36397,3,8.242
彰化縣埔鹽鄉,33131,0,0
彰化縣埔心鄉,34907,1,2.865
彰化縣永靖鄉,38145,0,0
彰化縣二水鄉,15766,1,6.343
彰化縣二林鎮,52213,3,5.746
彰化縣埤頭鄉,30986,0,0
彰化縣芳苑鄉,34575,0,0
彰化縣大城鄉,17724,1,5.642
彰化縣竹塘鄉,15788,1,6.334
彰化縣溪州鄉,30658,5,16.309
彰化縣鹿港鎮,86179,1,1.16
彰化縣福興鄉,47747,2,4.189
彰化縣北斗鎮,33203,1,3.012
彰化縣田尾鄉,27746,2,7.208
新北市永和區,226948,3,1.322
新北市新店區,299663,1,0.334
新北市土城區,239101,5,2.091
新北市蘆洲區,199648,3,1.503
新北市五股區,82269,3,3.647
新北市坪林區,6486,0,0
新北市平溪區,4931,1,20.28
新北市烏來區,6142,1,16.281
新北市淡水區,159626,4,2.506
新北市瑞芳區,41159,0,0
新北市林口區,98362,1,1.017
新北市三芝區,23472,0,0
新北市八里區,37213,2,5.374
新北市三峽區,111764,4,3.579
新北市鶯歌區,88709,1,1.127
新北市中和區,414845,3,0.723
新北市樹林區,183967,5,2.718
新北市深坑區,23574,0,0
新北市板橋區,555452,7,1.26
新北市石碇區,7859,0,0
新北市新莊區,412116,5,1.213
新北市泰山區,78484,4,5.097
新北市三重區,388733,4,1.029
新北市雙溪區,9370,1,10.672
新北市貢寮區,13013,1,7.685
新北市汐止區,195113,2,1.025
新北市萬里區,22611,0,0
新北市金山區,22327,0,0
新北市石門區,12692,1,7.879
新竹市北區,148741,4,2.689
新竹市香山區,76418,1,1.309
新竹市東區,207297,4,1.93
新竹縣峨眉鄉,5689,1,17.578
新竹縣竹東鎮,96064,4,4.164
新竹縣新埔鎮,34275,3,8.753
新竹縣關西鎮,30476,2,6.563
新竹縣湖口鄉,77105,1,1.297
新竹縣芎林鄉,20297,0,0
新竹縣橫山鄉,13691,4,29.216
新竹縣北埔鄉,9784,0,0
新竹縣寶山鄉,14313,0,0
新竹縣尖石鄉,9417,0,0
新竹縣五峰鄉,4667,0,0
新竹縣竹北市,166303,3,1.804
新竹縣新豐鄉,55990,3,5.358
桃園市蘆竹區,152453,2,1.312
桃園市龜山區,142924,1,0.7
桃園市龍潭區,116867,4,3.423
桃園市復興區,10925,0,0
桃園市觀音區,63861,4,6.264
桃園市桃園區,420784,3,0.713
桃園市大園區,84776,4,4.718
桃園市新屋區,48169,3,6.228
桃園市楊梅區,158220,2,1.264
桃園市大溪區,92394,4,4.329
桃園市八德區,182879,6,3.281
桃園市中壢區,384252,8,2.082
桃園市平鎮區,214232,5,2.334
澎湖縣馬公市,60501,1,1.653
澎湖縣湖西鄉,14280,0,0
澎湖縣白沙鄉,9776,0,0
澎湖縣西嶼鄉,8419,1,11.878
澎湖縣望安鄉,5120,0,0
澎湖縣七美鄉,3760,1,26.596
臺中市南屯區,162539,4,2.461
臺中市烏日區,71694,2,2.79
臺中市新社區,25229,1,3.964
臺中市石岡區,15340,0,0
臺中市外埔區,31749,1,3.15
臺中市大肚區,56359,2,3.549
臺中市霧峰區,64499,4,6.202
臺中市太平區,182249,2,1.097
臺中市大里區,206789,4,1.934
臺中市和平區,10782,0,0
臺中市中區,19302,1,5.181
臺中市東區,75038,7,9.329
臺中市南區,120496,1,0.83
臺中市大甲區,77573,10,12.891
臺中市大安區,19598,2,10.205
臺中市龍井區,76151,4,5.253
臺中市西區,115827,2,1.727
臺中市北區,147445,4,2.713
臺中市西屯區,219362,6,2.735
臺中市北屯區,261119,3,1.149
臺中市豐原區,166611,3,1.801
臺中市東勢區,51402,2,3.891
臺中市沙鹿區,88148,5,5.672
臺中市后里區,54109,1,1.848
臺中市神岡區,64970,1,1.539
臺中市潭子區,105507,2,1.896
臺中市大雅區,92943,2,2.152
臺中市清水區,85934,2,2.327
臺中市梧棲區,56733,4,7.051
臺北市大安區,314227,4,1.273
臺北市文山區,274423,4,1.458
臺北市信義區,229716,5,2.177
臺北市萬華區,194720,6,3.081
臺北市中正區,163577,5,3.057
臺北市南港區,121439,1,0.823
臺北市松山區,210653,0,0
臺北市大同區,131141,0,0
臺北市中山區,230867,2,0.866
臺北市內湖區,286424,2,0.698
臺北市士林區,290875,4,1.375
臺北市北投區,257896,1,0.388
臺南市新營區,78346,3,3.829
臺南市鹽水區,26235,1,3.812
臺南市白河區,29635,2,6.749
臺南市柳營區,21723,1,4.603
臺南市後壁區,24494,0,0
臺南市東山區,21828,1,4.581
臺南市麻豆區,45070,2,4.438
臺南市下營區,25013,2,7.996
臺南市六甲區,22750,1,4.396
臺南市官田區,21633,2,9.245
臺南市大內區,10235,0,0
臺南市佳里區,59593,1,1.678
臺南市學甲區,26823,1,3.728
臺南市西港區,24881,0,0
臺南市新化區,43757,3,6.856
臺南市新市區,35661,4,11.217
臺南市安定區,30278,2,6.605
臺南市玉井區,14524,1,6.885
臺南市楠西區,10113,1,9.888
臺南市南化區,8949,0,0
臺南市左鎮區,5137,0,0
臺南市仁德區,73195,2,2.732
臺南市歸仁區,67613,6,8.874
臺南市關廟區,34806,1,2.873
臺南市龍崎區,4266,1,23.441
臺南市永康區,229330,4,1.744
臺南市北區,132620,3,2.262
臺南市七股區,23545,3,12.742
臺南市將軍區,20468,2,9.771
臺南市北門區,11616,2,17.218
臺南市安南區,188225,5,2.656
臺南市南區,125798,3,2.385
臺南市東區,190086,2,1.052
臺南市安平區,65093,1,1.536
臺南市中西區,77921,4,5.133
臺南市善化區,46350,1,2.157
臺南市山上區,7496,1,13.34
臺東縣成功鎮,14855,0,0
臺東縣綠島鄉,3827,0,0
臺東縣蘭嶼鄉,4974,1,20.105
臺東縣鹿野鄉,8171,2,24.477
臺東縣池上鄉,8565,1,11.675
臺東縣延平鄉,3591,0,0
臺東縣金峰鄉,3650,0,0
臺東縣臺東市,106890,0,0
臺東縣卑南鄉,17634,0,0
臺東縣東河鄉,8944,0,0
臺東縣長濱鄉,7711,1,12.968
臺東縣太麻里鄉,11442,4,34.959
臺東縣達仁鄉,3679,0,0
臺東縣大武鄉,6474,0,0
臺東縣關山鎮,9073,2,22.043
臺東縣海端鄉,4351,0,0
花蓮縣鳳林鎮,11208,1,8.922
花蓮縣光復鄉,13304,1,7.517
花蓮縣瑞穗鄉,12022,4,33.272
花蓮縣富里鄉,10774,0,0
花蓮縣萬榮鄉,6510,0,0
花蓮縣吉安鄉,82644,0,0
花蓮縣壽豐鄉,18181,5,27.501
花蓮縣豐濱鄉,4666,0,0
花蓮縣秀林鄉,15507,2,12.897
花蓮縣玉里鎮,25295,0,0
花蓮縣卓溪鄉,6154,0,0
花蓮縣花蓮市,106348,4,3.761
花蓮縣新城鄉,20224,4,19.778
苗栗縣三灣鄉,7082,0,0
苗栗縣南庄鄉,10639,2,18.799
苗栗縣苗栗市,90877,0,0
苗栗縣卓蘭鎮,18299,2,10.93
苗栗縣大湖鄉,15434,2,12.958
苗栗縣公館鄉,34779,0,0
苗栗縣銅鑼鄉,18828,4,21.245
苗栗縣頭屋鄉,11376,0,0
苗栗縣三義鄉,17197,0,0
苗栗縣西湖鄉,7559,0,0
苗栗縣造橋鄉,13451,1,7.434
苗栗縣獅潭鄉,4685,0,0
苗栗縣泰安鄉,6145,0,0
苗栗縣苑裡鎮,48503,0,0
