area,population,death,rate
南投縣南投市,99513,9,9.044
南投縣埔里鎮,80358,19,23.644
南投縣草屯鎮,97170,11,11.32
南投縣竹山鎮,54645,5,9.15
南投縣集集鎮,10842,4,36.894
南投縣名間鄉,38323,11,28.703
南投縣鹿谷鄉,17692,2,11.305
南投縣中寮鄉,14713,3,20.39
南投縣魚池鄉,15807,0,0
南投縣國姓鄉,18648,4,21.45
南投縣水里鄉,17546,5,28.497
南投縣信義鄉,16264,0,0
南投縣仁愛鄉,15965,1,6.264
嘉義市東區,121196,7,5.776
嘉義市西區,147501,7,4.746
嘉義縣太保市,38043,17,44.686
嘉義縣中埔鄉,44593,10,22.425
嘉義縣番路鄉,11450,5,43.668
嘉義縣水上鄉,49375,15,30.38
嘉義縣東石鄉,24620,7,28.432
嘉義縣朴子市,42123,6,14.244
嘉義縣大林鎮,30917,2,6.469
嘉義縣民雄鄉,71350,14,19.622
嘉義縣溪口鄉,14627,3,20.51
嘉義縣新港鄉,31756,7,22.043
嘉義縣六腳鄉,23033,6,26.05
嘉義縣義竹鄉,18274,2,10.945
嘉義縣鹿草鄉,15400,3,19.481
嘉義縣竹崎鄉,35599,3,8.427
嘉義縣梅山鄉,19283,3,15.558
嘉義縣大埔鄉,4597,2,43.507
嘉義縣阿里山鄉,5601,2,35.708
嘉義縣布袋鎮,26821,3,11.185
基隆市暖暖區,38602,5,12.953
基隆市七堵區,53787,5,9.296
基隆市仁愛區,43821,5,11.41
基隆市信義區,52569,4,7.609
基隆市中正區,51715,4,7.735
基隆市中山區,47450,2,4.215
基隆市安樂區,82262,6,7.294
宜蘭縣蘇澳鎮,39701,5,12.594
宜蘭縣五結鄉,39575,6,15.161
宜蘭縣宜蘭市,95732,15,15.669
宜蘭縣壯圍鄉,24316,1,4.113
宜蘭縣羅東鎮,72450,5,6.901
宜蘭縣員山鄉,32285,8,24.779
宜蘭縣冬山鄉,52829,10,18.929
宜蘭縣三星鄉,21406,5,23.358
宜蘭縣大同鄉,6252,2,31.99
宜蘭縣頭城鎮,29155,7,24.01
宜蘭縣南澳鄉,6028,3,49.768
宜蘭縣礁溪鄉,35647,9,25.248
屏東縣佳冬鄉,19155,4,20.882
屏東縣竹田鄉,17152,2,11.66
屏東縣萬丹鄉,50572,9,17.796
屏東縣屏東市,199742,31,15.52
屏東縣潮州鎮,53909,13,24.115
屏東縣長治鄉,29714,12,40.385
屏東縣麟洛鄉,11063,7,63.274
屏東縣九如鄉,22102,5,22.622
屏東縣里港鄉,26062,5,19.185
屏東縣鹽埔鄉,25732,6,23.317
屏東縣高樹鄉,24435,2,8.185
屏東縣萬巒鄉,20582,1,4.859
屏東縣內埔鄉,54157,15,27.697
屏東縣新埤鄉,10019,1,9.981
屏東縣崁頂鄉,15532,7,45.068
屏東縣南州鄉,10650,2,18.779
屏東縣琉球鄉,12383,2,16.151
屏東縣三地門鄉,7706,0,0
屏東縣霧臺鄉,3372,0,0
屏東縣瑪家鄉,6831,2,29.278
屏東縣泰武鄉,5399,0,0
屏東縣來義鄉,7443,0,0
屏東縣春日鄉,4903,1,20.396
屏東縣獅子鄉,4994,2,40.048
屏東縣東港鎮,47621,8,16.799
屏東縣恆春鎮,30792,10,32.476
屏東縣枋寮鄉,24378,5,20.51
屏東縣新園鄉,34939,10,28.621
屏東縣林邊鄉,17817,4,22.45
屏東縣車城鄉,8615,0,0
屏東縣滿州鄉,8039,2,24.879
屏東縣枋山鄉,5523,7,126.743
屏東縣牡丹鄉,4990,1,20.04
彰化縣社頭鄉,42909,4,9.322
彰化縣員林市,124782,6,4.808
彰化縣田中鎮,41582,8,19.239
彰化縣彰化市,232739,19,8.164
彰化縣和美鎮,90830,18,19.817
彰化縣線西鄉,16869,2,11.856
彰化縣伸港鄉,37099,4,10.782
彰化縣秀水鄉,39303,8,20.355
彰化縣花壇鄉,45904,5,10.892
彰化縣芬園鄉,23608,6,25.415
彰化縣溪湖鎮,55382,8,14.445
彰化縣大村鄉,36942,5,13.535
彰化縣埔鹽鄉,32497,3,9.232
彰化縣埔心鄉,34742,3,8.635
彰化縣永靖鄉,37035,4,10.801
彰化縣二水鄉,15159,1,6.597
彰化縣二林鎮,50652,13,25.665
彰化縣埤頭鄉,30520,4,13.106
彰化縣芳苑鄉,33539,14,41.742
彰化縣大城鄉,16756,6,35.808
彰化縣竹塘鄉,15105,2,13.241
彰化縣溪州鄉,29799,4,13.423
彰化縣鹿港鎮,86772,12,13.829
