area,population,death,rate
南投縣南投市,99519,12,12.058
南投縣埔里鎮,80340,22,27.384
南投縣草屯鎮,97119,12,12.356
南投縣竹山鎮,54540,5,9.168
南投縣集集鎮,10804,5,46.279
南投縣名間鄉,38265,11,28.747
南投縣鹿谷鄉,17687,2,11.308
南投縣中寮鄉,14680,3,20.436
南投縣魚池鄉,15753,0,0
南投縣國姓鄉,18629,4,21.472
南投縣水里鄉,17496,6,34.294
南投縣信義鄉,16230,0,0
南投縣仁愛鄉,15969,1,6.262
嘉義市東區,121162,7,5.777
嘉義市西區,147460,10,6.782
嘉義縣太保市,38069,18,47.283
嘉義縣中埔鄉,44584,10,22.43
嘉義縣番路鄉,11430,7,61.242
嘉義縣水上鄉,49316,16,32.444
嘉義縣東石鄉,24580,7,28.478
嘉義縣朴子市,42112,9,21.372
嘉義縣大林鎮,30896,3,9.71
嘉義縣民雄鄉,71367,14,19.617
嘉義縣溪口鄉,14592,3,20.559
嘉義縣新港鄉,31723,7,22.066
嘉義縣六腳鄉,22960,8,34.843
嘉義縣義竹鄉,18242,2,10.964
嘉義縣鹿草鄉,15358,3,19.534
嘉義縣竹崎鄉,35584,3,8.431
嘉義縣梅山鄉,19282,3,15.559
嘉義縣大埔鄉,4603,2,43.45
嘉義縣阿里山鄉,5597,2,35.733
嘉義縣布袋鎮,26773,5,18.676
基隆市暖暖區,38619,6,15.536
基隆市七堵區,53782,5,9.297
基隆市仁愛區,43730,5,11.434
基隆市信義區,52662,4,7.596
基隆市中正區,51670,4,7.741
基隆市中山區,47398,3,6.329
基隆市安樂區,82294,7,8.506
宜蘭縣蘇澳鎮,39682,5,12.6
宜蘭縣五結鄉,39543,6,15.173
宜蘭縣宜蘭市,95732,17,17.758
宜蘭縣壯圍鄉,24302,3,12.345
宜蘭縣羅東鎮,72433,5,6.903
宜蘭縣員山鄉,32281,8,24.782
宜蘭縣冬山鄉,52880,11,20.802
宜蘭縣三星鄉,21359,6,28.091
宜蘭縣大同鄉,6242,2,32.041
宜蘭縣頭城鎮,29133,7,24.028
宜蘭縣南澳鄉,6015,3,49.875
宜蘭縣礁溪鄉,35619,9,25.267
屏東縣佳冬鄉,19121,5,26.149
屏東縣竹田鄉,17119,2,11.683
屏東縣萬丹鄉,50514,11,21.776
屏東縣屏東市,199606,37,18.537
屏東縣潮州鎮,53893,13,24.122
屏東縣長治鄉,29677,14,47.175
屏東縣麟洛鄉,11036,7,63.429
屏東縣九如鄉,22061,5,22.664
屏東縣里港鄉,26044,6,23.038
屏東縣鹽埔鄉,25719,6,23.329
屏東縣高樹鄉,24384,3,12.303
屏東縣萬巒鄉,20593,1,4.856
屏東縣內埔鄉,54115,15,27.719
屏東縣新埤鄉,9981,1,10.019
屏東縣崁頂鄉,15519,7,45.106
屏東縣南州鄉,10639,2,18.799
屏東縣琉球鄉,12364,2,16.176
屏東縣三地門鄉,7697,0,0
屏東縣霧臺鄉,3354,0,0
屏東縣瑪家鄉,6829,3,43.93
屏東縣泰武鄉,5392,0,0
屏東縣來義鄉,7433,0,0
屏東縣春日鄉,4909,1,20.371
屏東縣獅子鄉,4954,2,40.371
屏東縣東港鎮,47613,8,16.802
屏東縣恆春鎮,30818,14,45.428
屏東縣枋寮鄉,24323,5,20.557
屏東縣新園鄉,34880,14,40.138
屏東縣林邊鄉,17795,4,22.478
屏東縣車城鄉,8577,0,0
屏東縣滿州鄉,7968,3,37.651
屏東縣枋山鄉,5498,7,127.319
屏東縣牡丹鄉,4981,1,20.076
彰化縣社頭鄉,42882,4,9.328
彰化縣員林市,124890,6,4.804
彰化縣田中鎮,41541,8,19.258
彰化縣彰化市,232729,22,9.453
彰化縣和美鎮,90782,20,22.031
彰化縣線西鄉,16860,2,11.862
彰化縣伸港鄉,37121,4,10.776
彰化縣秀水鄉,39291,9,22.906
彰化縣花壇鄉,45853,6,13.085
彰化縣芬園鄉,23583,8,33.923
彰化縣溪湖鎮,55365,9,16.256
彰化縣大村鄉,36968,5,13.525
彰化縣埔鹽鄉,32460,4,12.323
彰化縣埔心鄉,34745,3,8.634
彰化縣永靖鄉,36962,4,10.822
彰化縣二水鄉,15153,1,6.599
彰化縣二林鎮,50536,13,25.724
彰化縣埤頭鄉,30508,4,13.111
彰化縣芳苑鄉,33489,17,50.763
彰化縣大城鄉,16717,7,41.874
彰化縣竹塘鄉,15095,2,13.249
彰化縣溪州鄉,29760,4,13.441
彰化縣鹿港鎮,86818,13,14.974
彰化縣福興鄉,47059,13,27.625
彰化縣北斗鎮,33321,6,18.007
彰化縣田尾鄉,27336,2,7.316
新北市永和區,221098,7,3.166
新北市新店區,302231,22,7.279
新北市土城區,236901,9,3.799
新北市蘆洲區,201332,2,0.993
新北市五股區,86329,13,15.059
新北市坪林區,6612,6,90.744
新北市平溪區,4666,0,0
新北市烏來區,6438,2,31.066
新北市淡水區,173502,17,9.798
新北市瑞芳區,39982,4,10.005
新北市林口區,110081,5,4.542
新北市三芝區,22978,7,30.464
新北市八里區,38906,6,15.422
新北市三峽區,115820,12,10.361
新北市鶯歌區,86361,4,4.632
新北市中和區,412486,12,2.909
新北市樹林區,183946,16,8.698
新北市深坑區,23634,0,0
新北市板橋區,554742,24,4.326
新北市石碇區,7731,4,51.74
新北市新莊區,417754,22,5.266
新北市泰山區,78708,6,7.623
新北市三重區,385826,27,6.998
新北市雙溪區,8860,3,33.86
新北市貢寮區,12301,1,8.129
新北市汐止區,200535,10,4.987
新北市萬里區,22068,2,9.063
新北市金山區,21774,4,18.371
新北市石門區,12115,1,8.254
新竹市北區,151679,13,8.571
