area,population,death,rate
南投縣南投市,102279,2,1.955
南投縣埔里鎮,82731,2,2.417
南投縣草屯鎮,98995,5,5.051
南投縣竹山鎮,56379,7,12.416
南投縣集集鎮,11315,0,0
南投縣名間鄉,39894,2,5.013
南投縣鹿谷鄉,18411,2,10.863
南投縣中寮鄉,15463,0,0
南投縣魚池鄉,16439,1,6.083
南投縣國姓鄉,19575,0,0
南投縣水里鄉,18547,2,10.783
南投縣信義鄉,16674,3,17.992
南投縣仁愛鄉,15758,2,12.692
嘉義市東區,123365,3,2.432
嘉義市西區,147644,2,1.355
嘉義縣太保市,37085,2,5.393
嘉義縣中埔鄉,45938,4,8.707
嘉義縣番路鄉,11966,2,16.714
嘉義縣水上鄉,50568,4,7.91
嘉義縣東石鄉,25946,4,15.417
嘉義縣朴子市,43233,2,4.626
嘉義縣大林鎮,32017,4,12.493
嘉義縣民雄鄉,71940,1,1.39
嘉義縣溪口鄉,15250,0,0
嘉義縣新港鄉,33044,3,9.079
嘉義縣六腳鄉,24411,3,12.29
嘉義縣義竹鄉,19442,6,30.861
嘉義縣鹿草鄉,16277,2,12.287
嘉義縣竹崎鄉,36738,2,5.444
嘉義縣梅山鄉,20187,1,4.954
嘉義縣大埔鄉,4619,0,0
嘉義縣阿里山鄉,5746,0,0
嘉義縣布袋鎮,28180,1,3.549
基隆市暖暖區,38285,1,2.612
基隆市七堵區,54038,3,5.552
基隆市仁愛區,46145,3,6.501
基隆市信義區,51336,0,0
基隆市中正區,52978,1,1.888
基隆市中山區,48552,0,0
基隆市安樂區,81651,1,1.225
宜蘭縣蘇澳鎮,40886,2,4.892
宜蘭縣五結鄉,39366,4,10.161
宜蘭縣宜蘭市,95929,4,4.17
宜蘭縣壯圍鄉,24361,1,4.105
宜蘭縣羅東鎮,72593,4,5.51
宜蘭縣員山鄉,32285,3,9.292
宜蘭縣冬山鄉,53513,6,11.212
宜蘭縣三星鄉,21471,0,0
宜蘭縣大同鄉,6101,0,0
宜蘭縣頭城鎮,29843,7,23.456
宜蘭縣南澳鄉,6093,1,16.412
宜蘭縣礁溪鄉,35832,2,5.582
屏東縣佳冬鄉,20154,3,14.885
屏東縣竹田鄉,17624,0,0
屏東縣萬丹鄉,51932,7,13.479
屏東縣屏東市,203469,8,3.932
屏東縣潮州鎮,54781,2,3.651
屏東縣長治鄉,30320,5,16.491
屏東縣麟洛鄉,11239,0,0
屏東縣九如鄉,22145,3,13.547
屏東縣里港鄉,26821,3,11.185
屏東縣鹽埔鄉,26519,5,18.854
屏東縣高樹鄉,25360,3,11.83
屏東縣萬巒鄉,20846,2,9.594
屏東縣內埔鄉,55944,9,16.088
屏東縣新埤鄉,10147,1,9.855
屏東縣崁頂鄉,16285,1,6.141
屏東縣南州鄉,10948,1,9.134
屏東縣琉球鄉,12544,0,0
屏東縣三地門鄉,7749,1,12.905
屏東縣霧臺鄉,3382,0,0
屏東縣瑪家鄉,6689,0,0
屏東縣泰武鄉,5257,0,0
屏東縣來義鄉,7565,0,0
屏東縣春日鄉,4840,0,0
屏東縣獅子鄉,4842,0,0
屏東縣東港鎮,48183,3,6.226
屏東縣恆春鎮,30889,4,12.95
屏東縣枋寮鄉,25414,3,11.805
屏東縣新園鄉,36475,3,8.225
屏東縣林邊鄉,19094,2,10.474
屏東縣車城鄉,9034,2,22.139
屏東縣滿州鄉,8078,0,0
屏東縣枋山鄉,5677,2,35.23
屏東縣牡丹鄉,4833,0,0
彰化縣社頭鄉,43591,6,13.764
彰化縣員林市,124677,4,3.208
彰化縣田中鎮,42590,2,4.696
彰化縣彰化市,235003,8,3.404
彰化縣和美鎮,90816,4,4.405
彰化縣線西鄉,17085,1,5.853
彰化縣伸港鄉,36221,1,2.761
彰化縣秀水鄉,39327,0,0
彰化縣花壇鄉,45881,4,8.718
彰化縣芬園鄉,24064,0,0
彰化縣溪湖鎮,55739,4,7.176
彰化縣大村鄉,36417,3,8.238
彰化縣埔鹽鄉,33096,0,0
彰化縣埔心鄉,34881,1,2.867
彰化縣永靖鄉,38124,0,0
彰化縣二水鄉,15758,1,6.346
彰化縣二林鎮,52126,3,5.755
彰化縣埤頭鄉,30947,0,0
彰化縣芳苑鄉,34502,0,0
彰化縣大城鄉,17682,2,11.311
彰化縣竹塘鄉,15776,1,6.339
彰化縣溪州鄉,30630,6,19.589
彰化縣鹿港鎮,86222,2,2.32
彰化縣福興鄉,47711,2,4.192
彰化縣北斗鎮,33214,1,3.011
彰化縣田尾鄉,27712,2,7.217
新北市永和區,226835,4,1.763
新北市新店區,299445,1,0.334
新北市土城區,238976,6,2.511
新北市蘆洲區,199599,3,1.503
新北市五股區,82278,4,4.862
新北市坪林區,6480,0,0
新北市平溪區,4927,1,20.296
新北市烏來區,6129,1,16.316
新北市淡水區,159863,5,3.128
新北市瑞芳區,41111,0,0
新北市林口區,98524,1,1.015
新北市三芝區,23475,2,8.52
新北市八里區,37203,2,5.376
新北市三峽區,111909,4,3.574
新北市鶯歌區,88497,2,2.26
新北市中和區,414681,6,1.447
新北市樹林區,183984,6,3.261
新北市深坑區,23525,0,0
新北市板橋區,555170,10,1.801
新北市石碇區,7834,0,0
新北市新莊區,412126,5,1.213
新北市泰山區,78488,6,7.644
新北市三重區,388761,6,1.543
新北市雙溪區,9357,1,10.687
新北市貢寮區,12983,2,15.405
新北市汐止區,195178,3,1.537
新北市萬里區,22568,0,0
新北市金山區,22312,0,0
新北市石門區,12670,1,7.893
新竹市北區,148729,4,2.689
新竹市香山區,76390,1,1.309
新竹市東區,207440,5,2.41
新竹縣峨眉鄉,5686,1,17.587
新竹縣竹東鎮,96032,5,5.207
新竹縣新埔鎮,34222,3,8.766
新竹縣關西鎮,30382,3,9.874
新竹縣湖口鄉,77019,1,1.298
新竹縣芎林鄉,20277,0,0
新竹縣橫山鄉,13669,4,29.263
新竹縣北埔鄉,9775,1,10.23
新竹縣寶山鄉,14284,0,0
新竹縣尖石鄉,9369,0,0
新竹縣五峰鄉,4637,0,0
新竹縣竹北市,166799,3,1.799
新竹縣新豐鄉,56002,4,7.143
桃園市蘆竹區,152884,2,1.308
桃園市龜山區,143307,3,2.093
桃園市龍潭區,117123,4,3.415
桃園市復興區,10918,0,0
桃園市觀音區,63934,4,6.256
桃園市桃園區,421957,4,0.948
桃園市大園區,84886,5,5.89
桃園市新屋區,48194,5,10.375
桃園市楊梅區,158676,2,1.26
桃園市大溪區,92589,5,5.4
桃園市八德區,183519,9,4.904
桃園市中壢區,385189,8,2.077
桃園市平鎮區,214753,8,3.725
澎湖縣馬公市,60502,1,1.653
澎湖縣湖西鄉,14291,0,0
澎湖縣白沙鄉,9761,0,0
澎湖縣西嶼鄉,8403,1,11.901
澎湖縣望安鄉,5123,0,0
澎湖縣七美鄉,3762,1,26.582
臺中市南屯區,162768,4,2.457
臺中市烏日區,71788,3,4.179
臺中市新社區,25195,2,7.938
臺中市石岡區,15344,0,0
臺中市外埔區,31732,1,3.151
臺中市大肚區,56423,2,3.545
臺中市霧峰區,64556,4,6.196
臺中市太平區,182388,4,2.193
臺中市大里區,206991,4,1.932
臺中市和平區,10757,0,0
臺中市中區,19286,2,10.37
臺中市東區,75027,9,11.996
臺中市南區,120564,1,0.829
臺中市大甲區,77588,11,14.177
臺中市大安區,19612,3,15.297
臺中市龍井區,76169,5,6.564
臺中市西區,115844,3,2.59
臺中市北區,147511,5,3.39
臺中市西屯區,219601,8,3.643
臺中市北屯區,261487,4,1.53
臺中市豐原區,166616,3,1.801
臺中市東勢區,51383,2,3.892
臺中市沙鹿區,88333,6,6.792
臺中市后里區,54148,1,1.847
臺中市神岡區,64988,1,1.539
臺中市潭子區,105549,2,1.895
臺中市大雅區,93044,3,3.224
臺中市清水區,85960,2,2.327
臺中市梧棲區,56808,5,8.802
臺北市大安區,314378,4,1.272
臺北市文山區,274605,5,1.821
臺北市信義區,229677,6,2.612
臺北市萬華區,194462,6,3.085
臺北市中正區,163536,5,3.057
臺北市南港區,121496,1,0.823
臺北市松山區,210800,0,0
臺北市大同區,131106,1,0.763
臺北市中山區,230871,3,1.299
臺北市內湖區,286537,3,1.047
臺北市士林區,290778,4,1.376
臺北市北投區,257703,3,1.164
臺南市新營區,78349,4,5.105
臺南市鹽水區,26238,1,3.811
臺南市白河區,29568,2,6.764
臺南市柳營區,21700,3,13.825
臺南市後壁區,24480,0,0
臺南市東山區,21781,2,9.182
臺南市麻豆區,45037,3,6.661
臺南市下營區,24993,3,12.003
臺南市六甲區,22745,1,4.397
臺南市官田區,21620,2,9.251
臺南市大內區,10205,1,9.799
臺南市佳里區,59644,2,3.353
臺南市學甲區,26800,1,3.731
臺南市西港區,24889,2,8.036
臺南市新化區,43784,5,11.42
臺南市新市區,35658,5,14.022
臺南市安定區,30307,3,9.899
臺南市玉井區,14509,1,6.892
臺南市楠西區,10100,1,9.901
臺南市南化區,8942,0,0
臺南市左鎮區,5132,0,0
臺南市仁德區,73242,3,4.096
臺南市歸仁區,67630,7,10.35
臺南市關廟區,34802,2,5.747
臺南市龍崎區,4260,1,23.474
臺南市永康區,229558,5,2.178
臺南市北區,132614,3,2.262
臺南市七股區,23527,3,12.751
臺南市將軍區,20446,2,9.782
臺南市北門區,11597,2,17.246
臺南市安南區,188396,6,3.185
臺南市南區,125833,3,2.384
臺南市東區,190025,4,2.105
臺南市安平區,65104,1,1.536
臺南市中西區,77849,4,5.138
臺南市善化區,46431,2,4.307
臺南市山上區,7492,1,13.348
臺東縣成功鎮,14836,0,0
臺東縣綠島鄉,3823,0,0
臺東縣蘭嶼鄉,4987,1,20.052
臺東縣鹿野鄉,8157,3,36.778
臺東縣池上鄉,8544,1,11.704
臺東縣延平鄉,3596,0,0
臺東縣金峰鄉,3634,0,0
臺東縣臺東市,106862,0,0
臺東縣卑南鄉,17594,0,0
臺東縣東河鄉,8913,0,0
臺東縣長濱鄉,7681,1,13.019
臺東縣太麻里鄉,11407,4,35.066
臺東縣達仁鄉,3661,0,0
臺東縣大武鄉,6475,0,0
臺東縣關山鎮,9042,2,22.119
臺東縣海端鄉,4347,0,0
花蓮縣鳳林鎮,11202,1,8.927
花蓮縣光復鄉,13280,1,7.53
花蓮縣瑞穗鄉,12001,4,33.331
花蓮縣富里鄉,10759,0,0
花蓮縣萬榮鄉,6493,0,0
花蓮縣吉安鄉,82664,1,1.21
花蓮縣壽豐鄉,18160,5,27.533
花蓮縣豐濱鄉,4644,0,0
花蓮縣秀林鄉,15504,2,12.9
花蓮縣玉里鎮,25278,2,7.912
花蓮縣卓溪鄉,6124,0,0
花蓮縣花蓮市,106336,4,3.762
花蓮縣新城鄉,20229,6,29.66
苗栗縣三灣鄉,7081,0,0
苗栗縣南庄鄉,10626,2,18.822
苗栗縣苗栗市,90852,0,0
苗栗縣卓蘭鎮,18262,2,10.952
苗栗縣大湖鄉,15426,2,12.965
苗栗縣公館鄉,34724,1,2.88
苗栗縣銅鑼鄉,18823,5,26.563
苗栗縣頭屋鄉,11352,0,0
苗栗縣三義鄉,17162,0,0
苗栗縣西湖鄉,7541,0,0
苗栗縣造橋鄉,13426,2,14.896
苗栗縣獅潭鄉,4666,0,0
苗栗縣泰安鄉,6125,0,0
苗栗縣苑裡鎮,48407,2,4.132
苗栗縣通霄鎮,36641,2,5.458
苗栗縣竹南鎮,83960,3,3.573
苗栗縣後龍鎮,38177,2,5.239
苗栗縣頭份市,102948,3,2.914
連江縣南竿鄉,7468,0,0
連江縣北竿鄉,2313,0,0
連江縣莒光鄉,1440,0,0
連江縣東引鄉,1264,0,0
金門縣金寧鄉,27698,3,10.831
金門縣烏坵鄉,670,0,0
金門縣金城鎮,41441,1,2.413
金門縣金沙鎮,19732,0,0
金門縣金湖鎮,27722,0,0
金門縣烈嶼鄉,12160,0,0
雲林縣麥寮鄉,43975,2,4.548
雲林縣斗六市,108216,3,2.772
雲林縣斗南鎮,45861,1,2.181
雲林縣虎尾鎮,70341,6,8.53
雲林縣西螺鎮,47122,3,6.366
雲林縣土庫鎮,29609,2,6.755
雲林縣北港鎮,41341,4,9.676
雲林縣古坑鄉,32516,1,3.075
雲林縣大埤鄉,19876,2,10.062
雲林縣莿桐鄉,29420,5,16.995
雲林縣林內鄉,18908,4,21.155
雲林縣二崙鄉,28239,1,3.541
雲林縣崙背鄉,25747,3,11.652
雲林縣東勢鄉,15649,4,25.561
雲林縣褒忠鄉,13497,2,14.818
雲林縣元長鄉,27081,1,3.693
雲林縣水林鄉,26794,2,7.464
雲林縣臺西鄉,24820,0,0
雲林縣四湖鄉,25095,1,3.985
雲林縣口湖鄉,28774,5,17.377
高雄市旗津區,28891,0,0
高雄市小港區,156074,5,3.204
高雄市鹽埕區,25307,2,7.903
高雄市三民區,347482,8,2.302
高雄市新興區,52397,1,1.909
高雄市楠梓區,179030,7,3.91
高雄市鳳山區,355101,10,2.816
高雄市大寮區,111368,12,10.775
高雄市大樹區,43222,7,16.195
高雄市大社區,34458,3,8.706
高雄市仁武區,81339,6,7.377
高雄市鳥松區,43787,2,4.568
高雄市岡山區,97768,11,11.251
高雄市橋頭區,37296,1,2.681
高雄市燕巢區,30271,1,3.303
高雄市田寮區,7588,0,0
高雄市阿蓮區,29495,1,3.39
高雄市路竹區,53023,2,3.772
高雄市湖內區,29485,2,6.783
高雄市旗山區,37973,1,2.633
高雄市前金區,27635,0,0
高雄市美濃區,41091,0,0
高雄市六龜區,13604,0,0
高雄市甲仙區,6353,1,15.741
高雄市杉林區,12453,1,8.03
高雄市內門區,15097,0,0
高雄市苓雅區,175326,5,2.852
高雄市前鎮區,193493,7,3.618
高雄市茂林區,1884,0,0
高雄市桃源區,4264,0,0
高雄市那瑪夏區,3171,0,0
高雄市林園區,70455,3,4.258
高雄市茄萣區,30545,0,0
高雄市永安區,14090,0,0
高雄市彌陀區,19763,0,0
高雄市梓官區,36422,0,0
高雄市鼓山區,136017,4,2.941
高雄市左營區,195896,5,2.552
