area,population,death,rate
臺東縣鹿野鄉,7991,1,12.514
臺東縣池上鄉,8333,0,0
臺東縣延平鄉,3529,0,0
臺東縣金峰鄉,3629,0,0
臺東縣臺東市,106357,1,0.94
臺東縣卑南鄉,17442,0,0
臺東縣東河鄉,8645,0,0
臺東縣長濱鄉,7358,1,13.591
臺東縣太麻里鄉,11228,2,17.813
臺東縣達仁鄉,3519,0,0
臺東縣大武鄉,6170,0,0
臺東縣關山鎮,8803,0,0
臺東縣海端鄉,4284,0,0
花蓮縣鳳林鎮,10965,6,54.72
花蓮縣光復鄉,12979,0,0
花蓮縣瑞穗鄉,11703,1,8.545
花蓮縣富里鄉,10487,2,19.071
花蓮縣萬榮鄉,6398,0,0
花蓮縣吉安鄉,83722,4,4.778
花蓮縣壽豐鄉,18087,0,0
花蓮縣豐濱鄉,4423,1,22.609
花蓮縣秀林鄉,15772,2,12.681
花蓮縣玉里鎮,24651,3,12.17
花蓮縣卓溪鄉,6075,0,0
花蓮縣花蓮市,105031,8,7.617
花蓮縣新城鄉,20191,2,9.905
苗栗縣三灣鄉,6835,0,0
苗栗縣南庄鄉,10337,1,9.674
苗栗縣苗栗市,89664,4,4.461
苗栗縣卓蘭鎮,17472,0,0
苗栗縣大湖鄉,14999,0,0
苗栗縣公館鄉,34121,1,2.931
苗栗縣銅鑼鄉,18390,3,16.313
苗栗縣頭屋鄉,11040,0,0
苗栗縣三義鄉,16753,1,5.969
苗栗縣西湖鄉,7265,0,0
苗栗縣造橋鄉,13099,0,0
苗栗縣獅潭鄉,4442,0,0
苗栗縣泰安鄉,5900,0,0
苗栗縣苑裡鎮,46725,2,4.28
苗栗縣通霄鎮,35269,2,5.671
苗栗縣竹南鎮,85121,1,1.175
苗栗縣後龍鎮,37165,1,2.691
苗栗縣頭份市,103144,3,2.909
連江縣南竿鄉,7413,0,0
連江縣北竿鄉,2364,0,0
連江縣莒光鄉,1588,0,0
連江縣東引鄉,1313,0,0
金門縣金寧鄉,30068,0,0
金門縣烏坵鄉,679,0,0
金門縣金城鎮,42824,0,0
金門縣金沙鎮,20364,1,4.911
金門縣金湖鎮,28840,1,3.467
金門縣烈嶼鄉,12567,0,0
雲林縣麥寮鄉,45129,10,22.159
雲林縣斗六市,108538,5,4.607
雲林縣斗南鎮,45203,2,4.424
雲林縣虎尾鎮,70915,4,5.641
雲林縣西螺鎮,46498,2,4.301
雲林縣土庫鎮,29182,1,3.427
雲林縣北港鎮,40547,0,0
雲林縣古坑鄉,31923,1,3.133
雲林縣大埤鄉,19400,1,5.155
雲林縣莿桐鄉,29053,1,3.442
雲林縣林內鄉,18311,0,0
雲林縣二崙鄉,27411,0,0
雲林縣崙背鄉,24982,4,16.012
雲林縣東勢鄉,15045,1,6.647
雲林縣褒忠鄉,13116,0,0
雲林縣元長鄉,26266,4,15.229
雲林縣水林鄉,25913,2,7.718
雲林縣臺西鄉,24134,0,0
雲林縣四湖鄉,24004,2,8.332
雲林縣口湖鄉,27955,1,3.577
高雄市旗津區,28814,0,0
高雄市小港區,157146,3,1.909
高雄市鹽埕區,24571,0,0
高雄市三民區,344918,8,2.319
高雄市新興區,51204,2,3.906
高雄市楠梓區,182363,2,1.097
高雄市鳳山區,358121,4,1.117
高雄市大寮區,112205,2,1.782
高雄市大樹區,42989,2,4.652
高雄市大社區,34531,2,5.792
高雄市仁武區,84454,3,3.552
高雄市鳥松區,44271,1,2.259
高雄市岡山區,97585,1,1.025
高雄市橋頭區,37520,1,2.665
高雄市燕巢區,29903,1,3.344
高雄市田寮區,7294,0,0
高雄市阿蓮區,29042,2,6.887
高雄市路竹區,52965,3,5.664
高雄市湖內區,29797,2,6.712
高雄市旗山區,37247,1,2.685
高雄市前金區,27158,1,3.682
高雄市美濃區,40335,0,0
高雄市六龜區,13179,0,0
高雄市甲仙區,6173,0,0
高雄市杉林區,12156,0,0
高雄市內門區,14673,0,0
高雄市苓雅區,172458,4,2.319
高雄市前鎮區,190963,5,2.618
高雄市茂林區,1906,0,0
高雄市桃源區,4229,0,0
高雄市那瑪夏區,3121,0,0
高雄市林園區,70131,0,0
高雄市茄萣區,30317,1,3.298
高雄市永安區,13973,1,7.157
高雄市彌陀區,19506,0,0
高雄市梓官區,36187,0,0
高雄市鼓山區,138284,2,1.446
高雄市左營區,197037,3,1.523
