area,population,death,rate
南投縣南投市,100324,8,7.974
南投縣埔里鎮,81227,13,16.005
南投縣草屯鎮,98017,14,14.283
南投縣竹山鎮,55235,7,12.673
南投縣集集鎮,10915,1,9.162
南投縣名間鄉,38931,2,5.137
南投縣鹿谷鄉,17850,5,28.011
南投縣中寮鄉,14906,3,20.126
南投縣魚池鄉,16003,3,18.746
南投縣國姓鄉,18855,3,15.911
南投縣水里鄉,17877,5,27.969
南投縣信義鄉,16247,4,24.62
南投縣仁愛鄉,15708,2,12.732
嘉義市東區,122069,8,6.554
嘉義市西區,147269,7,4.753
嘉義縣太保市,37712,4,10.607
嘉義縣中埔鄉,45084,6,13.308
嘉義縣番路鄉,11645,1,8.587
嘉義縣水上鄉,49764,7,14.066
嘉義縣東石鄉,25040,2,7.987
嘉義縣朴子市,42449,4,9.423
嘉義縣大林鎮,31212,3,9.612
嘉義縣民雄鄉,71715,8,11.155
嘉義縣溪口鄉,14789,1,6.762
嘉義縣新港鄉,32037,5,15.607
嘉義縣六腳鄉,23399,4,17.095
嘉義縣義竹鄉,18528,3,16.192
嘉義縣鹿草鄉,15622,6,38.407
嘉義縣竹崎鄉,36046,5,13.871
嘉義縣梅山鄉,19569,2,10.22
嘉義縣大埔鄉,4585,1,21.81
嘉義縣阿里山鄉,5624,0,0
嘉義縣布袋鎮,27244,6,22.023
基隆市暖暖區,38703,3,7.751
基隆市七堵區,54010,7,12.961
基隆市仁愛區,44443,1,2.25
基隆市信義區,52033,3,5.766
基隆市中正區,52259,4,7.654
基隆市中山區,47926,3,6.26
基隆市安樂區,82384,2,2.428
宜蘭縣蘇澳鎮,40143,1,2.491
宜蘭縣五結鄉,39645,4,10.09
宜蘭縣宜蘭市,95895,6,6.257
宜蘭縣壯圍鄉,24240,2,8.251
宜蘭縣羅東鎮,72306,3,4.149
宜蘭縣員山鄉,32485,3,9.235
宜蘭縣冬山鄉,53387,5,9.366
宜蘭縣三星鄉,21477,5,23.281
宜蘭縣大同鄉,6095,0,0
宜蘭縣頭城鎮,29482,7,23.743
宜蘭縣南澳鄉,5889,1,16.981
宜蘭縣礁溪鄉,35807,2,5.586
屏東縣佳冬鄉,19483,3,15.398
屏東縣竹田鄉,17180,5,29.104
屏東縣萬丹鄉,50999,18,35.295
屏東縣屏東市,200640,25,12.46
屏東縣潮州鎮,54510,8,14.676
屏東縣長治鄉,30056,8,26.617
屏東縣麟洛鄉,11102,4,36.03
屏東縣九如鄉,22096,3,13.577
屏東縣里港鄉,26586,11,41.375
屏東縣鹽埔鄉,26044,5,19.198
屏東縣高樹鄉,24668,5,20.269
屏東縣萬巒鄉,20599,3,14.564
屏東縣內埔鄉,54818,13,23.715
屏東縣新埤鄉,9914,1,10.087
屏東縣崁頂鄉,15764,3,19.031
屏東縣南州鄉,10706,1,9.341
屏東縣琉球鄉,12343,0,0
屏東縣三地門鄉,7638,0,0
屏東縣霧臺鄉,3227,0,0
屏東縣瑪家鄉,6741,1,14.835
屏東縣泰武鄉,5244,0,0
屏東縣來義鄉,7485,0,0
屏東縣春日鄉,4863,0,0
屏東縣獅子鄉,4786,0,0
屏東縣東港鎮,47956,2,4.17
屏東縣恆春鎮,30645,7,22.842
屏東縣枋寮鄉,24624,6,24.366
屏東縣新園鄉,35408,8,22.594
屏東縣林邊鄉,18151,2,11.019
屏東縣車城鄉,8627,0,0
屏東縣滿州鄉,7805,1,12.812
屏東縣枋山鄉,5456,2,36.657
屏東縣牡丹鄉,4909,1,20.371
彰化縣社頭鄉,43224,7,16.195
彰化縣員林市,124477,11,8.837
彰化縣田中鎮,41890,6,14.323
彰化縣彰化市,233715,13,5.562
彰化縣和美鎮,91036,5,5.492
彰化縣線西鄉,16883,1,5.923
彰化縣伸港鄉,36891,7,18.975
彰化縣秀水鄉,39387,6,15.233
彰化縣花壇鄉,45979,4,8.7
彰化縣芬園鄉,23761,5,21.043
彰化縣溪湖鎮,55649,1,1.797
彰化縣大村鄉,36844,4,10.857
彰化縣埔鹽鄉,32660,1,3.062
彰化縣埔心鄉,34892,4,11.464
彰化縣永靖鄉,37437,3,8.013
彰化縣二水鄉,15360,1,6.51
彰化縣二林鎮,51078,7,13.705
彰化縣埤頭鄉,30660,3,9.785
彰化縣芳苑鄉,33747,12,35.559
彰化縣大城鄉,17036,3,17.61
彰化縣竹塘鄉,15335,5,32.605
彰化縣溪州鄉,30105,5,16.609
彰化縣鹿港鎮,86741,9,10.376
彰化縣福興鄉,47362,9,19.003
彰化縣北斗鎮,33340,5,14.997
彰化縣田尾鄉,27502,7,25.453
新北市永和區,222927,1,0.449
新北市新店區,301998,11,3.642
新北市土城區,238266,9,3.777
新北市蘆洲區,201292,2,0.994
新北市五股區,84737,13,15.342
新北市坪林區,6536,4,61.2
新北市平溪區,4711,1,21.227
新北市烏來區,6250,0,0
新北市淡水區,168907,4,2.368
新北市瑞芳區,40397,2,4.951
新北市林口區,105444,3,2.845
新北市三芝區,23253,0,0
新北市八里區,38353,2,5.215
新北市三峽區,114625,11,9.597
新北市鶯歌區,86636,7,8.08
新北市中和區,413541,12,2.902
新北市樹林區,184151,6,3.258
新北市深坑區,23710,0,0
新北市板橋區,551597,24,4.351
新北市石碇區,7664,5,65.24
新北市新莊區,415961,21,5.049
新北市泰山區,78892,3,3.803
新北市三重區,387879,21,5.414
新北市雙溪區,8947,1,11.177
新北市貢寮區,12534,2,15.957
新北市汐止區,199126,9,4.52
新北市萬里區,22321,2,8.96
新北市金山區,22018,3,13.625
新北市石門區,12302,2,16.258
新竹市北區,150494,9,5.98
新竹市香山區,77760,10,12.86
新竹市東區,211844,9,4.248
新竹縣峨眉鄉,5548,0,0
新竹縣竹東鎮,97055,7,7.212
新竹縣新埔鎮,33531,12,35.788
新竹縣關西鎮,29027,8,27.561
