area,population,death,rate
南投縣南投市,99263,5,5.037
南投縣埔里鎮,79556,9,11.313
南投縣草屯鎮,97659,12,12.288
南投縣竹山鎮,53684,6,11.177
南投縣集集鎮,10554,0,0
南投縣名間鄉,37728,2,5.301
南投縣鹿谷鄉,17329,1,5.771
南投縣中寮鄉,14460,0,0
南投縣魚池鄉,15544,3,19.3
南投縣國姓鄉,18056,1,5.538
南投縣水里鄉,17177,3,17.465
南投縣信義鄉,15899,1,6.29
南投縣仁愛鄉,15824,1,6.32
嘉義市東區,120299,3,2.494
嘉義市西區,146735,11,7.497
嘉義縣太保市,38408,8,20.829
嘉義縣中埔鄉,44229,3,6.783
嘉義縣番路鄉,11185,5,44.703
嘉義縣水上鄉,49076,1,2.038
嘉義縣東石鄉,23937,4,16.711
嘉義縣朴子市,41778,4,9.574
嘉義縣大林鎮,30563,4,13.088
嘉義縣民雄鄉,71305,5,7.012
嘉義縣溪口鄉,14191,2,14.093
嘉義縣新港鄉,31324,7,22.347
嘉義縣六腳鄉,22374,3,13.408
嘉義縣義竹鄉,17744,3,16.907
嘉義縣鹿草鄉,15008,3,19.989
嘉義縣竹崎鄉,34977,5,14.295
嘉義縣梅山鄉,18809,1,5.317
嘉義縣大埔鄉,4581,0,0
嘉義縣阿里山鄉,5543,2,36.082
嘉義縣布袋鎮,26180,4,15.279
基隆市暖暖區,38600,1,2.591
基隆市七堵區,53688,2,3.725
基隆市仁愛區,43105,1,2.32
基隆市信義區,52918,4,7.559
基隆市中正區,51341,1,1.948
基隆市中山區,46665,1,2.143
基隆市安樂區,82211,0,0
宜蘭縣蘇澳鎮,39038,3,7.685
宜蘭縣五結鄉,40133,5,12.459
宜蘭縣宜蘭市,95595,5,5.23
宜蘭縣壯圍鄉,24357,7,28.739
宜蘭縣羅東鎮,71740,2,2.788
宜蘭縣員山鄉,32275,1,3.098
宜蘭縣冬山鄉,53229,6,11.272
宜蘭縣三星鄉,21243,4,18.83
宜蘭縣大同鄉,6110,0,0
宜蘭縣頭城鎮,28922,3,10.373
宜蘭縣南澳鄉,5893,4,67.877
宜蘭縣礁溪鄉,35356,4,11.313
屏東縣佳冬鄉,18714,2,10.687
屏東縣竹田鄉,16728,1,5.978
屏東縣萬丹鄉,50335,7,13.907
屏東縣屏東市,198499,25,12.595
屏東縣潮州鎮,53951,5,9.268
屏東縣長治鄉,29543,9,30.464
屏東縣麟洛鄉,10857,3,27.632
屏東縣九如鄉,22011,2,9.086
屏東縣里港鄉,25727,5,19.435
屏東縣鹽埔鄉,25174,2,7.945
屏東縣高樹鄉,23886,2,8.373
屏東縣萬巒鄉,20294,4,19.71
屏東縣內埔鄉,53403,9,16.853
屏東縣新埤鄉,9660,1,10.352
屏東縣崁頂鄉,15278,3,19.636
