area,population,death,rate
南投縣南投市,102533,13,12.679
南投縣埔里鎮,83368,14,16.793
南投縣草屯鎮,99186,10,10.082
南投縣竹山鎮,56929,7,12.296
南投縣集集鎮,11478,6,52.274
南投縣名間鄉,40051,2,4.994
南投縣鹿谷鄉,18557,0,0
南投縣中寮鄉,15605,2,12.816
南投縣魚池鄉,16561,0,0
南投縣國姓鄉,19871,0,0
南投縣水里鄉,18811,3,15.948
南投縣信義鄉,16802,1,5.952
南投縣仁愛鄉,15812,1,6.324
嘉義市東區,123540,6,4.857
嘉義市西區,147278,6,4.074
嘉義縣太保市,37000,9,24.324
嘉義縣中埔鄉,46229,3,6.489
嘉義縣番路鄉,12157,1,8.226
嘉義縣水上鄉,50957,7,13.737
嘉義縣東石鄉,26357,6,22.764
嘉義縣朴子市,43368,0,0
嘉義縣大林鎮,32306,3,9.286
嘉義縣民雄鄉,72007,6,8.333
嘉義縣溪口鄉,15555,2,12.858
嘉義縣新港鄉,33332,6,18.001
嘉義縣六腳鄉,24767,3,12.113
嘉義縣義竹鄉,19689,5,25.395
嘉義縣鹿草鄉,16494,1,6.063
嘉義縣竹崎鄉,37135,2,5.386
嘉義縣梅山鄉,20405,1,4.901
嘉義縣大埔鄉,4647,0,0
嘉義縣阿里山鄉,5769,1,17.334
嘉義縣布袋鎮,28561,4,14.005
基隆市暖暖區,38102,4,10.498
基隆市七堵區,53926,3,5.563
基隆市仁愛區,46701,4,8.565
基隆市信義區,51203,2,3.906
基隆市中正區,53185,2,3.76
基隆市中山區,48831,3,6.144
基隆市安樂區,81754,4,4.893
宜蘭縣蘇澳鎮,41256,6,14.543
宜蘭縣五結鄉,39322,2,5.086
宜蘭縣宜蘭市,95768,11,11.486
宜蘭縣壯圍鄉,24487,4,16.335
宜蘭縣羅東鎮,72277,5,6.918
宜蘭縣員山鄉,32302,4,12.383
宜蘭縣冬山鄉,53675,8,14.905
宜蘭縣三星鄉,21419,2,9.338
宜蘭縣大同鄉,6132,0,0
宜蘭縣頭城鎮,29957,2,6.676
宜蘭縣南澳鄉,6154,0,0
宜蘭縣礁溪鄉,36037,7,19.424
屏東縣佳冬鄉,20332,4,19.673
屏東縣竹田鄉,17763,10,56.297
屏東縣萬丹鄉,52246,12,22.968
屏東縣屏東市,204378,18,8.807
屏東縣潮州鎮,54766,5,9.13
屏東縣長治鄉,30398,5,16.448
屏東縣麟洛鄉,11341,1,8.818
屏東縣九如鄉,22297,2,8.97
屏東縣里港鄉,26718,4,14.971
屏東縣鹽埔鄉,26687,5,18.736
屏東縣高樹鄉,25687,5,19.465
屏東縣萬巒鄉,20985,2,9.531
屏東縣內埔鄉,56301,2,3.552
屏東縣新埤鄉,10331,3,29.039
屏東縣崁頂鄉,16359,1,6.113
屏東縣南州鄉,11104,1,9.006
屏東縣琉球鄉,12692,0,0
屏東縣三地門鄉,7791,0,0
屏東縣霧臺鄉,3469,0,0
屏東縣瑪家鄉,6713,1,14.896
屏東縣泰武鄉,5301,0,0
屏東縣來義鄉,7627,1,13.111
屏東縣春日鄉,4874,0,0
屏東縣獅子鄉,4906,0,0
屏東縣東港鎮,48420,2,4.131
屏東縣恆春鎮,30827,5,16.22
屏東縣枋寮鄉,25622,9,35.126
屏東縣新園鄉,36827,3,8.146
屏東縣林邊鄉,19378,4,20.642
屏東縣車城鄉,9189,3,32.648
屏東縣滿州鄉,8193,3,36.617
屏東縣枋山鄉,5784,4,69.156
屏東縣牡丹鄉,4860,0,0
彰化縣社頭鄉,43719,3,6.862
彰化縣員林市,124921,12,9.606
彰化縣田中鎮,42895,3,6.994
彰化縣彰化市,235389,18,7.647
彰化縣和美鎮,90641,5,5.516
彰化縣線西鄉,17152,0,0
彰化縣伸港鄉,36139,4,11.068
彰化縣秀水鄉,39309,5,12.72
彰化縣花壇鄉,45935,8,17.416
彰化縣芬園鄉,24223,5,20.642
彰化縣溪湖鎮,55762,8,14.347
彰化縣大村鄉,36423,5,13.728
彰化縣埔鹽鄉,33277,7,21.036
彰化縣埔心鄉,34950,2,5.722
彰化縣永靖鄉,38375,3,7.818
彰化縣二水鄉,15868,3,18.906
彰化縣二林鎮,52561,6,11.415
彰化縣埤頭鄉,31110,3,9.643
彰化縣芳苑鄉,34877,10,28.672
彰化縣大城鄉,17930,1,5.577
彰化縣竹塘鄉,15975,1,6.26
彰化縣溪州鄉,30819,8,25.958
彰化縣鹿港鎮,86002,5,5.814
彰化縣福興鄉,47863,5,10.446
彰化縣北斗鎮,33165,5,15.076
彰化縣田尾鄉,27849,5,17.954
新北市永和區,228204,4,1.753
新北市新店區,298938,6,2.007
新北市土城區,238918,7,2.93
新北市蘆洲區,199289,3,1.505
新北市五股區,81936,7,8.543
新北市坪林區,6418,1,15.581
新北市平溪區,4994,0,0
新北市烏來區,6122,0,0
新北市淡水區,157390,9,5.718
新北市瑞芳區,41418,3,7.243
新北市林口區,95958,5,5.211
新北市三芝區,23472,2,8.521
新北市八里區,36676,4,10.906
新北市三峽區,110757,3,2.709
新北市鶯歌區,88847,7,7.879
新北市中和區,414889,8,1.928
新北市樹林區,183724,7,3.81
新北市深坑區,23548,1,4.247
新北市板橋區,556078,15,2.697
新北市石碇區,7905,1,12.65
新北市新莊區,410436,9,2.193
新北市泰山區,78142,4,5.119
新北市三重區,389212,9,2.312
新北市雙溪區,9433,0,0
新北市貢寮區,13202,0,0
新北市汐止區,194467,7,3.6
新北市萬里區,22552,2,8.868
新北市金山區,22378,1,4.469
新北市石門區,12662,1,7.898
新竹市北區,148310,8,5.394
新竹市香山區,76031,6,7.892
新竹市東區,205954,12,5.827
新竹縣峨眉鄉,5794,0,0
新竹縣竹東鎮,95959,6,6.253
新竹縣新埔鎮,34596,4,11.562
新竹縣關西鎮,30814,4,12.981
新竹縣湖口鄉,76969,8,10.394
新竹縣芎林鄉,20310,4,19.695
新竹縣橫山鄉,13898,4,28.781
新竹縣北埔鄉,9813,0,0
新竹縣寶山鄉,14339,4,27.896
新竹縣尖石鄉,9395,2,21.288
新竹縣五峰鄉,4753,0,0
新竹縣竹北市,162248,13,8.012
新竹縣新豐鄉,55605,6,10.79
桃園市蘆竹區,150574,10,6.641
