area,population,death,rate
南投縣南投市,102218,3,2.935
南投縣埔里鎮,82695,3,3.628
南投縣草屯鎮,98945,7,7.075
南投縣竹山鎮,56316,9,15.981
南投縣集集鎮,11310,0,0
南投縣名間鄉,39834,2,5.021
南投縣鹿谷鄉,18372,2,10.886
南投縣中寮鄉,15451,1,6.472
南投縣魚池鄉,16397,1,6.099
南投縣國姓鄉,19558,1,5.113
南投縣水里鄉,18520,3,16.199
南投縣信義鄉,16616,4,24.073
南投縣仁愛鄉,15708,2,12.732
嘉義市東區,123319,4,3.244
嘉義市西區,147639,2,1.355
嘉義縣太保市,37081,2,5.394
嘉義縣中埔鄉,45886,6,13.076
嘉義縣番路鄉,11956,2,16.728
嘉義縣水上鄉,50567,5,9.888
嘉義縣東石鄉,25901,4,15.443
嘉義縣朴子市,43192,3,6.946
嘉義縣大林鎮,31962,4,12.515
嘉義縣民雄鄉,71912,2,2.781
嘉義縣溪口鄉,15219,2,13.141
嘉義縣新港鄉,33018,3,9.086
嘉義縣六腳鄉,24376,3,12.307
嘉義縣義竹鄉,19391,7,36.099
嘉義縣鹿草鄉,16250,2,12.308
嘉義縣竹崎鄉,36725,2,5.446
嘉義縣梅山鄉,20166,1,4.959
嘉義縣大埔鄉,4614,0,0
嘉義縣阿里山鄉,5736,0,0
嘉義縣布袋鎮,28113,1,3.557
基隆市暖暖區,38319,1,2.61
基隆市七堵區,54046,4,7.401
基隆市仁愛區,46132,3,6.503
基隆市信義區,51330,2,3.896
基隆市中正區,52892,1,1.891
基隆市中山區,48483,0,0
基隆市安樂區,81589,1,1.226
宜蘭縣蘇澳鎮,40836,5,12.244
宜蘭縣五結鄉,39352,4,10.165
宜蘭縣宜蘭市,95937,4,4.169
宜蘭縣壯圍鄉,24321,2,8.223
宜蘭縣羅東鎮,72655,5,6.882
宜蘭縣員山鄉,32267,3,9.297
宜蘭縣冬山鄉,53526,6,11.21
宜蘭縣三星鄉,21429,0,0
宜蘭縣大同鄉,6102,1,16.388
宜蘭縣頭城鎮,29850,7,23.451
宜蘭縣南澳鄉,6094,1,16.41
宜蘭縣礁溪鄉,35881,2,5.574
屏東縣佳冬鄉,20130,3,14.903
屏東縣竹田鄉,17594,1,5.684
屏東縣萬丹鄉,51891,9,17.344
屏東縣屏東市,203311,11,5.41
屏東縣潮州鎮,54786,2,3.651
屏東縣長治鄉,30334,6,19.78
屏東縣麟洛鄉,11221,0,0
屏東縣九如鄉,22123,3,13.561
屏東縣里港鄉,26888,4,14.877
屏東縣鹽埔鄉,26504,5,18.865
屏東縣高樹鄉,25318,4,15.799
屏東縣萬巒鄉,20823,3,14.407
屏東縣內埔鄉,55935,9,16.09
屏東縣新埤鄉,10110,1,9.891
屏東縣崁頂鄉,16268,2,12.294
屏東縣南州鄉,10934,1,9.146
屏東縣琉球鄉,12541,0,0
屏東縣三地門鄉,7740,1,12.92
屏東縣霧臺鄉,3377,0,0
屏東縣瑪家鄉,6685,0,0
屏東縣泰武鄉,5245,0,0
屏東縣來義鄉,7558,0,0
屏東縣春日鄉,4834,0,0
屏東縣獅子鄉,4830,0,0
屏東縣東港鎮,48145,3,6.231
屏東縣恆春鎮,30852,5,16.206
屏東縣枋寮鄉,25391,3,11.815
屏東縣新園鄉,36424,3,8.236
屏東縣林邊鄉,19066,2,10.49
屏東縣車城鄉,9008,3,33.304
屏東縣滿州鄉,8081,0,0
屏東縣枋山鄉,5672,2,35.261
屏東縣牡丹鄉,4826,0,0
彰化縣社頭鄉,43557,6,13.775
彰化縣員林市,124674,5,4.01
彰化縣田中鎮,42567,3,7.048
彰化縣彰化市,234950,8,3.405
彰化縣和美鎮,90927,6,6.599
彰化縣線西鄉,17085,1,5.853
彰化縣伸港鄉,36196,1,2.763
彰化縣秀水鄉,39348,0,0
彰化縣花壇鄉,45896,4,8.715
彰化縣芬園鄉,24036,0,0
彰化縣溪湖鎮,55716,4,7.179
彰化縣大村鄉,36406,4,10.987
彰化縣埔鹽鄉,33084,0,0
彰化縣埔心鄉,34902,1,2.865
彰化縣永靖鄉,38120,1,2.623
彰化縣二水鄉,15724,3,19.079
彰化縣二林鎮,52076,4,7.681
彰化縣埤頭鄉,30925,1,3.234
彰化縣芳苑鄉,34469,0,0
彰化縣大城鄉,17652,3,16.995
彰化縣竹塘鄉,15769,1,6.342
彰化縣溪州鄉,30622,7,22.859
彰化縣鹿港鎮,86236,3,3.479
彰化縣福興鄉,47698,3,6.29
彰化縣北斗鎮,33210,1,3.011
彰化縣田尾鄉,27661,2,7.23
新北市永和區,226718,4,1.764
新北市新店區,299589,1,0.334
新北市土城區,238900,7,2.93
新北市蘆洲區,199681,3,1.502
新北市五股區,82426,4,4.853
新北市坪林區,6479,0,0
新北市平溪區,4920,1,20.325
新北市烏來區,6103,1,16.385
新北市淡水區,160171,6,3.746
新北市瑞芳區,41076,0,0
新北市林口區,98807,1,1.012
新北市三芝區,23479,2,8.518
新北市八里區,37253,2,5.369
新北市三峽區,112074,5,4.461
新北市鶯歌區,88425,3,3.393
新北市中和區,414757,6,1.447
新北市樹林區,183979,6,3.261
新北市深坑區,23569,0,0
新北市板橋區,555114,11,1.982
新北市石碇區,7818,0,0
新北市新莊區,412359,6,1.455
新北市泰山區,78538,7,8.913
新北市三重區,388590,8,2.059
新北市雙溪區,9339,1,10.708
新北市貢寮區,12945,3,23.175
新北市汐止區,195295,3,1.536
新北市萬里區,22576,1,4.429
新北市金山區,22276,0,0
新北市石門區,12670,1,7.893
新竹市北區,148769,5,3.361
新竹市香山區,76394,3,3.927
新竹市東區,207529,7,3.373
新竹縣峨眉鄉,5681,1,17.603
