area,population,death,rate
南投縣南投市,100449,7,6.969
南投縣埔里鎮,81326,10,12.296
南投縣草屯鎮,98114,14,14.269
南投縣竹山鎮,55278,7,12.663
南投縣集集鎮,10927,1,9.152
南投縣名間鄉,38940,2,5.136
南投縣鹿谷鄉,17843,4,22.418
南投縣中寮鄉,14925,3,20.101
南投縣魚池鄉,16025,2,12.48
南投縣國姓鄉,18865,3,15.902
南投縣水里鄉,17890,5,27.949
南投縣信義鄉,16241,4,24.629
南投縣仁愛鄉,15659,2,12.772
嘉義市東區,122127,8,6.551
嘉義市西區,147300,6,4.073
嘉義縣太保市,37661,4,10.621
嘉義縣中埔鄉,45124,6,13.297
嘉義縣番路鄉,11652,1,8.582
嘉義縣水上鄉,49829,7,14.048
嘉義縣東石鄉,25085,1,3.986
嘉義縣朴子市,42482,3,7.062
嘉義縣大林鎮,31246,2,6.401
嘉義縣民雄鄉,71751,6,8.362
嘉義縣溪口鄉,14807,1,6.754
嘉義縣新港鄉,32105,5,15.574
嘉義縣六腳鄉,23459,2,8.526
嘉義縣義竹鄉,18564,3,16.16
嘉義縣鹿草鄉,15645,5,31.959
嘉義縣竹崎鄉,36065,5,13.864
嘉義縣梅山鄉,19590,1,5.105
嘉義縣大埔鄉,4586,1,21.805
嘉義縣阿里山鄉,5619,0,0
嘉義縣布袋鎮,27278,4,14.664
基隆市暖暖區,38677,3,7.757
基隆市七堵區,54030,7,12.956
基隆市仁愛區,44582,1,2.243
基隆市信義區,52019,2,3.845
基隆市中正區,52248,4,7.656
基隆市中山區,47979,3,6.253
基隆市安樂區,82284,2,2.431
宜蘭縣蘇澳鎮,40169,1,2.489
宜蘭縣五結鄉,39653,4,10.088
宜蘭縣宜蘭市,95930,5,5.212
宜蘭縣壯圍鄉,24221,2,8.257
宜蘭縣羅東鎮,72363,2,2.764
宜蘭縣員山鄉,32481,3,9.236
宜蘭縣冬山鄉,53352,4,7.497
宜蘭縣三星鄉,21457,5,23.302
宜蘭縣大同鄉,6084,0,0
宜蘭縣頭城鎮,29511,7,23.72
宜蘭縣南澳鄉,5882,1,17.001
宜蘭縣礁溪鄉,35801,2,5.586
屏東縣佳冬鄉,19497,3,15.387
屏東縣竹田鄉,17198,5,29.073
屏東縣萬丹鄉,51039,16,31.349
屏東縣屏東市,200803,22,10.956
屏東縣潮州鎮,54600,5,9.158
屏東縣長治鄉,30056,6,19.963
屏東縣麟洛鄉,11118,4,35.978
屏東縣九如鄉,22111,2,9.045
屏東縣里港鄉,26613,10,37.576
屏東縣鹽埔鄉,26088,5,19.166
屏東縣高樹鄉,24673,5,20.265
屏東縣萬巒鄉,20588,3,14.572
屏東縣內埔鄉,54858,12,21.875
屏東縣新埤鄉,9863,1,10.139
屏東縣崁頂鄉,15767,2,12.685
屏東縣南州鄉,10728,1,9.321
