area,population,death,rate
南投縣南投市,100225,8,7.982
南投縣埔里鎮,81153,15,18.484
南投縣草屯鎮,97994,14,14.287
南投縣竹山鎮,55166,9,16.314
南投縣集集鎮,10907,1,9.168
南投縣名間鄉,38903,2,5.141
南投縣鹿谷鄉,17835,5,28.035
南投縣中寮鄉,14905,3,20.127
南投縣魚池鄉,15976,4,25.038
南投縣國姓鄉,18823,3,15.938
南投縣水里鄉,17847,5,28.016
南投縣信義鄉,16286,5,30.701
南投縣仁愛鄉,15737,3,19.063
嘉義市東區,122092,8,6.552
嘉義市西區,147272,7,4.753
嘉義縣太保市,37714,4,10.606
嘉義縣中埔鄉,45050,6,13.319
嘉義縣番路鄉,11620,2,17.212
嘉義縣水上鄉,49730,7,14.076
嘉義縣東石鄉,25018,4,15.988
嘉義縣朴子市,42436,5,11.782
嘉義縣大林鎮,31206,3,9.614
嘉義縣民雄鄉,71728,8,11.153
嘉義縣溪口鄉,14778,1,6.767
嘉義縣新港鄉,32013,7,21.866
嘉義縣六腳鄉,23377,4,17.111
嘉義縣義竹鄉,18522,3,16.197
嘉義縣鹿草鄉,15613,7,44.834
嘉義縣竹崎鄉,36042,5,13.873
嘉義縣梅山鄉,19541,2,10.235
嘉義縣大埔鄉,4577,1,21.848
嘉義縣阿里山鄉,5622,0,0
嘉義縣布袋鎮,27210,6,22.051
基隆市暖暖區,38680,3,7.756
基隆市七堵區,54014,7,12.96
基隆市仁愛區,44404,1,2.252
基隆市信義區,52030,3,5.766
基隆市中正區,52242,4,7.657
基隆市中山區,47933,3,6.259
基隆市安樂區,82366,2,2.428
宜蘭縣蘇澳鎮,40111,1,2.493
宜蘭縣五結鄉,39651,4,10.088
宜蘭縣宜蘭市,95923,7,7.298
宜蘭縣壯圍鄉,24241,2,8.25
宜蘭縣羅東鎮,72255,3,4.152
宜蘭縣員山鄉,32472,3,9.239
宜蘭縣冬山鄉,53348,7,13.121
宜蘭縣三星鄉,21481,5,23.276
宜蘭縣大同鄉,6084,0,0
宜蘭縣頭城鎮,29462,7,23.759
宜蘭縣南澳鄉,5908,1,16.926
宜蘭縣礁溪鄉,35820,3,8.375
屏東縣佳冬鄉,19459,4,20.556
屏東縣竹田鄉,17170,5,29.121
屏東縣萬丹鄉,50961,20,39.246
屏東縣屏東市,200554,27,13.463
屏東縣潮州鎮,54431,8,14.698
屏東縣長治鄉,30067,11,36.585
屏東縣麟洛鄉,11088,4,36.075
屏東縣九如鄉,22088,3,13.582
屏東縣里港鄉,26557,11,41.42
屏東縣鹽埔鄉,26028,9,34.578
屏東縣高樹鄉,24659,5,20.277
屏東縣萬巒鄉,20579,3,14.578
屏東縣內埔鄉,54784,14,25.555
屏東縣新埤鄉,9933,1,10.067
屏東縣崁頂鄉,15752,4,25.394
屏東縣南州鄉,10687,2,18.714
屏東縣琉球鄉,12342,0,0
屏東縣三地門鄉,7645,0,0
屏東縣霧臺鄉,3233,0,0
屏東縣瑪家鄉,6734,2,29.7
屏東縣泰武鄉,5247,0,0
屏東縣來義鄉,7478,0,0
屏東縣春日鄉,4864,0,0
屏東縣獅子鄉,4809,0,0
屏東縣東港鎮,47937,4,8.344
屏東縣恆春鎮,30669,8,26.085
屏東縣枋寮鄉,24605,6,24.385
屏東縣新園鄉,35371,12,33.926
屏東縣林邊鄉,18140,3,16.538
屏東縣車城鄉,8622,0,0
屏東縣滿州鄉,7816,1,12.794
屏東縣枋山鄉,5470,2,36.563
屏東縣牡丹鄉,4918,1,20.333
彰化縣社頭鄉,43217,7,16.197
彰化縣員林市,124506,11,8.835
彰化縣田中鎮,41875,6,14.328
彰化縣彰化市,233663,16,6.847
彰化縣和美鎮,91056,8,8.786
彰化縣線西鄉,16898,1,5.918
彰化縣伸港鄉,36925,8,21.666
彰化縣秀水鄉,39372,6,15.239
彰化縣花壇鄉,45977,5,10.875
彰化縣芬園鄉,23771,5,21.034
彰化縣溪湖鎮,55653,1,1.797
彰化縣大村鄉,36842,5,13.571
彰化縣埔鹽鄉,32650,2,6.126
彰化縣埔心鄉,34891,4,11.464
彰化縣永靖鄉,37386,5,13.374
彰化縣二水鄉,15362,2,13.019
彰化縣二林鎮,51058,8,15.668
彰化縣埤頭鄉,30660,3,9.785
彰化縣芳苑鄉,33727,15,44.475
彰化縣大城鄉,17009,3,17.638
彰化縣竹塘鄉,15334,5,32.607
彰化縣溪州鄉,30099,5,16.612
彰化縣鹿港鎮,86780,9,10.371
彰化縣福興鄉,47361,9,19.003
彰化縣北斗鎮,33355,5,14.99
彰化縣田尾鄉,27507,7,25.448
新北市永和區,222815,1,0.449
新北市新店區,302032,13,4.304
新北市土城區,238175,9,3.779
新北市蘆洲區,201285,3,1.49
新北市五股區,84797,13,15.331
新北市坪林區,6542,4,61.143
新北市平溪區,4711,1,21.227
新北市烏來區,6272,0,0
新北市淡水區,169121,4,2.365
新北市瑞芳區,40375,2,4.954
新北市林口區,105645,4,3.786
新北市三芝區,23235,1,4.304
新北市八里區,38382,3,7.816
新北市三峽區,114735,12,10.459
新北市鶯歌區,86632,8,9.234
新北市中和區,413633,17,4.11
新北市樹林區,184195,7,3.8
新北市深坑區,23684,0,0
新北市板橋區,551464,28,5.077
新北市石碇區,7672,6,78.206
新北市新莊區,416221,21,5.045
新北市泰山區,78885,5,6.338
新北市三重區,387823,23,5.931
新北市雙溪區,8937,1,11.189
新北市貢寮區,12542,3,23.92
新北市汐止區,199240,11,5.521
新北市萬里區,22323,2,8.959
新北市金山區,22022,3,13.623
新北市石門區,12303,3,24.384
新竹市北區,150501,9,5.98
新竹市香山區,77826,15,19.274
新竹市東區,212082,10,4.715
新竹縣峨眉鄉,5542,0,0
新竹縣竹東鎮,96995,9,9.279
新竹縣新埔鎮,33478,12,35.844
新竹縣關西鎮,28983,10,34.503
新竹縣湖口鄉,77468,12,15.49
新竹縣芎林鄉,20067,1,4.983
新竹縣橫山鄉,13097,1,7.635
新竹縣北埔鄉,9429,1,10.606
