area,population,death,rate
南投縣南投市,101795,10,9.824
南投縣埔里鎮,82356,13,15.785
南投縣草屯鎮,98766,14,14.175
南投縣竹山鎮,56101,13,23.172
南投縣集集鎮,11231,1,8.904
南投縣名間鄉,39776,7,17.599
南投縣鹿谷鄉,18294,3,16.399
南投縣中寮鄉,15388,3,19.496
南投縣魚池鄉,16345,1,6.118
南投縣國姓鄉,19401,1,5.154
南投縣水里鄉,18415,4,21.721
南投縣信義鄉,16516,5,30.274
南投縣仁愛鄉,15710,4,25.461
嘉義市東區,122958,7,5.693
嘉義市西區,147515,9,6.101
嘉義縣太保市,37133,8,21.544
嘉義縣中埔鄉,45812,11,24.011
嘉義縣番路鄉,11919,3,25.17
嘉義縣水上鄉,50512,7,13.858
嘉義縣東石鄉,25813,4,15.496
嘉義縣朴子市,43022,7,16.271
嘉義縣大林鎮,31768,6,18.887
嘉義縣民雄鄉,71944,5,6.95
嘉義縣溪口鄉,15164,2,13.189
嘉義縣新港鄉,32890,3,9.121
嘉義縣六腳鄉,24261,5,20.609
嘉義縣義竹鄉,19281,7,36.305
嘉義縣鹿草鄉,16141,5,30.977
嘉義縣竹崎鄉,36639,3,8.188
嘉義縣梅山鄉,20055,3,14.959
嘉義縣大埔鄉,4599,0,0
嘉義縣阿里山鄉,5709,0,0
嘉義縣布袋鎮,28008,3,10.711
基隆市暖暖區,38402,4,10.416
基隆市七堵區,54073,5,9.247
基隆市仁愛區,45724,4,8.748
基隆市信義區,51577,4,7.755
基隆市中正區,52848,4,7.569
基隆市中山區,48404,1,2.066
基隆市安樂區,81483,3,3.682
宜蘭縣蘇澳鎮,40813,7,17.151
宜蘭縣五結鄉,39493,8,20.257
宜蘭縣宜蘭市,95995,9,9.375
宜蘭縣壯圍鄉,24264,4,16.485
宜蘭縣羅東鎮,72550,8,11.027
宜蘭縣員山鄉,32317,5,15.472
宜蘭縣冬山鄉,53558,9,16.804
宜蘭縣三星鄉,21449,1,4.662
宜蘭縣大同鄉,6080,1,16.447
宜蘭縣頭城鎮,29815,8,26.832
宜蘭縣南澳鄉,6032,1,16.578
宜蘭縣礁溪鄉,35895,3,8.358
屏東縣佳冬鄉,20004,4,19.996
屏東縣竹田鄉,17611,4,22.713
屏東縣萬丹鄉,51793,14,27.031
屏東縣屏東市,202778,24,11.836
屏東縣潮州鎮,54748,4,7.306
屏東縣長治鄉,30348,13,42.836
屏東縣麟洛鄉,11246,1,8.892
屏東縣九如鄉,22126,7,31.637
屏東縣里港鄉,26942,7,25.982
屏東縣鹽埔鄉,26408,13,49.228
屏東縣高樹鄉,25211,9,35.699
屏東縣萬巒鄉,20787,5,24.053
屏東縣內埔鄉,55737,11,19.736
屏東縣新埤鄉,10074,4,39.706
屏東縣崁頂鄉,16164,3,18.56
屏東縣南州鄉,10883,2,18.377
屏東縣琉球鄉,12501,0,0
屏東縣三地門鄉,7706,1,12.977
屏東縣霧臺鄉,3344,0,0
屏東縣瑪家鄉,6751,0,0
屏東縣泰武鄉,5225,0,0
屏東縣來義鄉,7557,0,0
屏東縣春日鄉,4804,0,0
屏東縣獅子鄉,4819,1,20.751
屏東縣東港鎮,48066,7,14.563
屏東縣恆春鎮,30881,12,38.859
屏東縣枋寮鄉,25190,6,23.819
屏東縣新園鄉,36293,6,16.532
屏東縣林邊鄉,18976,3,15.809
屏東縣車城鄉,8967,3,33.456
屏東縣滿州鄉,8036,2,24.888
屏東縣枋山鄉,5663,2,35.317
屏東縣牡丹鄉,4786,0,0
彰化縣社頭鄉,43492,8,18.394
