area,population,death,rate
彰化縣社頭鄉,41833,1,2.39
彰化縣員林市,122349,4,3.269
彰化縣田中鎮,39940,4,10.015
彰化縣彰化市,227514,7,3.077
彰化縣和美鎮,89230,3,3.362
彰化縣線西鄉,16413,2,12.185
彰化縣伸港鄉,37858,2,5.283
彰化縣秀水鄉,38432,1,2.602
彰化縣花壇鄉,44571,1,2.244
彰化縣芬園鄉,22680,3,13.228
彰化縣溪湖鎮,54190,2,3.691
彰化縣大村鄉,39873,1,2.508
彰化縣埔鹽鄉,31540,3,9.512
彰化縣埔心鄉,33971,0,0
彰化縣永靖鄉,35773,3,8.386
彰化縣二水鄉,14277,0,0
彰化縣二林鎮,48832,3,6.144
彰化縣埤頭鄉,29536,2,6.771
彰化縣芳苑鄉,31937,2,6.262
彰化縣大城鄉,15631,5,31.988
彰化縣竹塘鄉,14556,0,0
彰化縣溪州鄉,28833,2,6.936
彰化縣鹿港鎮,85691,5,5.835
彰化縣福興鄉,45695,2,4.377
彰化縣北斗鎮,33265,0,0
彰化縣田尾鄉,26211,0,0
新北市永和區,212805,1,0.47
新北市新店區,297535,7,2.353
新北市土城區,236872,5,2.111
新北市蘆洲區,200865,3,1.494
新北市五股區,90420,2,2.212
新北市坪林區,6606,0,0
新北市平溪區,4315,0,0
新北市烏來區,6313,0,0
新北市淡水區,184821,2,1.082
新北市瑞芳區,38248,1,2.615
新北市林口區,124812,4,3.205
新北市三芝區,22224,0,0
新北市八里區,40111,1,2.493
新北市三峽區,115653,1,0.865
新北市鶯歌區,88044,4,4.543
新北市中和區,402983,4,0.993
新北市樹林區,180950,4,2.211
新北市深坑區,23489,0,0
新北市板橋區,550089,7,1.273
新北市石碇區,7428,1,13.463
新北市新莊區,419541,9,2.145
新北市泰山區,77190,2,2.591
新北市三重區,380185,5,1.315
新北市雙溪區,8227,0,0
新北市貢寮區,11474,2,17.431
新北市汐止區,205580,2,0.973
新北市萬里區,21258,0,0
新北市金山區,20734,1,4.823
新北市石門區,11108,0,0
新竹市北區,151838,8,5.269
新竹市香山區,78415,5,6.376
新竹市東區,221436,1,0.452
新竹縣峨眉鄉,5308,1,18.839
新竹縣竹東鎮,96432,3,3.111
新竹縣新埔鎮,32848,1,3.044
新竹縣關西鎮,27307,2,7.324
新竹縣湖口鄉,79840,11,13.778
新竹縣芎林鄉,19898,1,5.026
新竹縣橫山鄉,12240,2,16.34
新竹縣北埔鄉,8733,0,0
新竹縣寶山鄉,14352,0,0
新竹縣尖石鄉,9558,0,0
新竹縣五峰鄉,4491,1,22.267
新竹縣竹北市,206595,6,2.904
新竹縣新豐鄉,58144,1,1.72
桃園市蘆竹區,166386,1,0.601
桃園市龜山區,167612,7,4.176
桃園市龍潭區,124251,4,3.219
桃園市復興區,12717,0,0
桃園市觀音區,71147,3,4.217
桃園市桃園區,458823,10,2.179
桃園市大園區,87241,4,4.585
桃園市新屋區,49127,0,0
桃園市楊梅區,176704,8,4.527
桃園市大溪區,94486,3,3.175
桃園市八德區,209447,8,3.82
桃園市中壢區,421476,6,1.424
桃園市平鎮區,227496,9,3.956
澎湖縣馬公市,63155,1,1.583
澎湖縣湖西鄉,15463,0,0
澎湖縣白沙鄉,9960,0,0
澎湖縣西嶼鄉,8326,0,0
澎湖縣望安鄉,5427,0,0
澎湖縣七美鄉,3843,0,0
臺中市南屯區,176159,6,3.406
臺中市烏日區,77344,4,5.172
臺中市新社區,23492,1,4.257
臺中市石岡區,14303,0,0
臺中市外埔區,31421,1,3.183
臺中市大肚區,56212,2,3.558
臺中市霧峰區,64310,3,4.665
臺中市太平區,195633,5,2.556
臺中市大里區,211748,12,5.667
臺中市和平區,10872,0,0
臺中市中區,17466,2,11.451
臺中市東區,75329,1,1.328
臺中市南區,125455,0,0
臺中市大甲區,75256,5,6.644
臺中市大安區,18418,1,5.429
臺中市龍井區,77748,2,2.572
臺中市西區,112034,0,0
臺中市北區,142916,2,1.399
臺中市西屯區,230560,3,1.301
臺中市北屯區,290936,4,1.375
臺中市豐原區,164095,2,1.219
臺中市東勢區,48046,0,0
臺中市沙鹿區,96215,2,2.079
臺中市后里區,53766,5,9.3
臺中市神岡區,64619,2,3.095
臺中市潭子區,108892,2,1.837
臺中市大雅區,95249,6,6.299
臺中市清水區,88413,3,3.393
臺中市梧棲區,59478,3,5.044
臺北市大安區,288292,1,0.347
臺北市文山區,258278,3,1.162
臺北市信義區,204052,1,0.49
臺北市萬華區,174390,5,2.867
臺北市中正區,148249,2,1.349
臺北市南港區,114285,2,1.75
臺北市松山區,189961,1,0.526
臺北市大同區,119188,1,0.839
臺北市中山區,211945,4,1.887
臺北市內湖區,273414,2,0.731
臺北市士林區,266036,5,1.879
臺北市北投區,242355,2,0.825
臺南市新營區,75337,3,3.982
臺南市鹽水區,24665,1,4.054
臺南市白河區,26553,5,18.83
臺南市柳營區,20556,5,24.324
臺南市後壁區,22148,0,0
臺南市東山區,19632,0,0
臺南市麻豆區,43163,1,2.317
臺南市下營區,22891,2,8.737
臺南市六甲區,21401,1,4.673
臺南市官田區,20930,0,0
臺南市大內區,8966,0,0
臺南市佳里區,58348,3,5.142
臺南市學甲區,24913,1,4.014
臺南市西港區,24530,0,0
臺南市新化區,42622,7,16.423
臺南市新市區,37467,3,8.007
臺南市安定區,30016,2,6.663
臺南市玉井區,13254,0,0
臺南市楠西區,8977,0,0
臺南市南化區,8226,0,0
臺南市左鎮區,4420,0,0
臺南市仁德區,76481,5,6.538
臺南市歸仁區,67920,3,4.417
臺南市關廟區,33690,1,2.968
臺南市龍崎區,3647,1,27.42
臺南市永康區,234097,8,3.417
臺南市北區,126935,3,2.363
臺南市七股區,21700,1,4.608
臺南市將軍區,18776,1,5.326
臺南市北門區,10332,1,9.679
臺南市安南區,197151,6,3.043
臺南市南區,121530,3,2.469
臺南市東區,181417,2,1.102
臺南市安平區,67253,3,4.461
臺南市中西區,77215,1,1.295
臺南市善化區,51316,5,9.744
臺南市山上區,6974,0,0
臺東縣成功鎮,13281,1,7.53
臺東縣綠島鄉,4165,0,0
臺東縣蘭嶼鄉,5244,0,0
臺東縣鹿野鄉,7433,0,0
臺東縣池上鄉,7997,1,12.505
臺東縣延平鄉,3612,0,0
臺東縣金峰鄉,3707,0,0
臺東縣臺東市,103630,5,4.825
臺東縣卑南鄉,16819,3,17.837
臺東縣東河鄉,8084,0,0
臺東縣長濱鄉,6769,0,0
臺東縣太麻里鄉,10781,1,9.276
臺東縣達仁鄉,3453,0,0
臺東縣大武鄉,5632,0,0
臺東縣關山鎮,8233,1,12.146
臺東縣海端鄉,4192,0,0
花蓮縣鳳林鎮,10615,1,9.421
花蓮縣光復鄉,12121,1,8.25
花蓮縣瑞穗鄉,11064,0,0
花蓮縣富里鄉,9771,0,0
花蓮縣萬榮鄉,6143,0,0
花蓮縣吉安鄉,82891,2,2.413
花蓮縣壽豐鄉,17225,1,5.806
花蓮縣豐濱鄉,4338,1,23.052
花蓮縣秀林鄉,16724,2,11.959
花蓮縣玉里鎮,22729,0,0
花蓮縣卓溪鄉,5985,0,0
花蓮縣花蓮市,100528,0,0
花蓮縣新城鄉,20271,5,24.666
苗栗縣三灣鄉,6225,1,16.064
苗栗縣南庄鄉,9237,0,0
苗栗縣苗栗市,86596,5,5.774
苗栗縣卓蘭鎮,15742,0,0
苗栗縣大湖鄉,13424,1,7.449
苗栗縣公館鄉,31745,0,0
苗栗縣銅鑼鄉,16788,1,5.957
苗栗縣頭屋鄉,9964,0,0
苗栗縣三義鄉,15327,1,6.524
苗栗縣西湖鄉,6517,0,0
苗栗縣造橋鄉,11849,2,16.879
苗栗縣獅潭鄉,4136,0,0
苗栗縣泰安鄉,5723,0,0
苗栗縣苑裡鎮,44062,1,2.27
苗栗縣通霄鎮,32280,0,0
苗栗縣竹南鎮,87354,0,0
苗栗縣後龍鎮,34598,1,2.89
苗栗縣頭份市,105018,4,3.809
連江縣南竿鄉,7667,0,0
連江縣北竿鄉,3057,0,0
連江縣莒光鄉,1490,0,0
連江縣東引鄉,1497,0,0
金門縣金寧鄉,33790,1,2.959
金門縣烏坵鄉,669,0,0
金門縣金城鎮,42459,0,0
金門縣金沙鎮,20690,0,0
金門縣金湖鎮,30498,1,3.279
金門縣烈嶼鄉,12634,0,0
雲林縣麥寮鄉,48684,2,4.108
雲林縣斗六市,107814,1,0.928
雲林縣斗南鎮,43400,0,0
雲林縣虎尾鎮,70513,5,7.091
雲林縣西螺鎮,44879,5,11.141
雲林縣土庫鎮,27832,0,0
雲林縣北港鎮,38204,1,2.618
雲林縣古坑鄉,30321,0,0
雲林縣大埤鄉,18346,2,10.902
雲林縣莿桐鄉,27835,2,7.185
雲林縣林內鄉,17038,1,5.869
雲林縣二崙鄉,25492,1,3.923
雲林縣崙背鄉,23444,1,4.265
雲林縣東勢鄉,13837,0,0
雲林縣褒忠鄉,12233,0,0
雲林縣元長鄉,24069,1,4.155
雲林縣水林鄉,23598,1,4.238
雲林縣臺西鄉,22457,0,0
雲林縣四湖鄉,21829,1,4.581
雲林縣口湖鄉,25842,3,11.609
高雄市旗津區,27022,0,0
高雄市小港區,155408,3,1.93
高雄市鹽埕區,22692,2,8.814
高雄市三民區,331151,8,2.416
高雄市新興區,48808,1,2.049
高雄市楠梓區,189700,7,3.69
高雄市鳳山區,356674,7,1.963
高雄市大寮區,111606,7,6.272
高雄市大樹區,41033,0,0
高雄市大社區,33872,1,2.952
高雄市仁武區,93969,8,8.513
高雄市鳥松區,44076,3,6.806
高雄市岡山區,95381,5,5.242
高雄市橋頭區,40083,4,9.979
高雄市燕巢區,29142,1,3.431
高雄市田寮區,6760,0,0
高雄市阿蓮區,27853,1,3.59
高雄市路竹區,50962,3,5.887
高雄市湖內區,29567,2,6.764
高雄市旗山區,34962,1,2.86
高雄市前金區,26138,0,0
高雄市美濃區,37737,6,15.9
高雄市六龜區,12058,0,0
高雄市甲仙區,5743,1,17.413
高雄市杉林區,11215,2,17.833
高雄市內門區,13700,2,14.599
高雄市苓雅區,163426,3,1.836
高雄市前鎮區,181514,3,1.653
高雄市茂林區,1889,0,0
高雄市桃源區,4220,1,23.697
高雄市那瑪夏區,3151,0,0
高雄市林園區,68666,3,4.369
高雄市茄萣區,29677,0,0
高雄市永安區,13647,0,0
高雄市彌陀區,18577,1,5.383
高雄市梓官區,34995,1,2.858
高雄市鼓山區,139577,2,1.433
高雄市左營區,195131,7,3.587
