area,population,death,rate
新北市瑞芳區,39141,5,12.774
新北市林口區,120370,4,3.323
新北市三芝區,22557,1,4.433
新北市八里區,39718,3,7.553
新北市三峽區,116899,5,4.277
新北市鶯歌區,87562,8,9.136
新北市中和區,411874,10,2.428
新北市樹林區,183535,7,3.814
新北市深坑區,23753,1,4.21
新北市板橋區,557166,30,5.384
新北市石碇區,7584,3,39.557
新北市新莊區,422172,18,4.264
新北市泰山區,78505,3,3.821
新北市三重區,385493,19,4.929
新北市雙溪區,8487,0,0
新北市貢寮區,11805,3,25.413
新北市汐止區,205504,9,4.379
新北市萬里區,21735,1,4.601
新北市金山區,21168,1,4.724
新北市石門區,11517,2,17.366
新竹市北區,152597,15,9.83
新竹市香山區,78794,15,19.037
新竹市東區,219402,13,5.925
新竹縣峨眉鄉,5415,1,18.467
新竹縣竹東鎮,97167,13,13.379
新竹縣新埔鎮,33046,2,6.052
新竹縣關西鎮,27810,6,21.575
新竹縣湖口鄉,78765,12,15.235
新竹縣芎林鄉,19894,4,20.107
新竹縣橫山鄉,12583,2,15.894
新竹縣北埔鄉,9047,2,22.107
新竹縣寶山鄉,14629,1,6.836
新竹縣尖石鄉,9599,0,0
新竹縣五峰鄉,4488,0,0
新竹縣竹北市,199655,15,7.513
新竹縣新豐鄉,57467,12,20.882
桃園市蘆竹區,166985,19,11.378
桃園市龜山區,164248,24,14.612
桃園市龍潭區,124286,18,14.483
桃園市復興區,12308,2,16.25
桃園市觀音區,68854,9,13.071
桃園市桃園區,456559,24,5.257
桃園市大園區,93578,20,21.373
桃園市新屋區,49311,8,16.224
桃園市楊梅區,174893,14,8.005
桃園市大溪區,95806,11,11.482
桃園市八德區,208673,21,10.064
桃園市中壢區,421807,33,7.823
桃園市平鎮區,228632,15,6.561
澎湖縣馬公市,63191,3,4.748
澎湖縣湖西鄉,15201,5,32.893
澎湖縣白沙鄉,9914,0,0
澎湖縣西嶼鄉,8340,1,11.99
澎湖縣望安鄉,5372,0,0
澎湖縣七美鄉,3894,0,0
臺中市南屯區,175439,11,6.27
臺中市烏日區,76249,12,15.738
臺中市新社區,24108,1,4.148
臺中市石岡區,14659,1,6.822
臺中市外埔區,31989,4,12.504
臺中市大肚區,56759,6,10.571
臺中市霧峰區,65144,10,15.351
臺中市太平區,194835,13,6.672
臺中市大里區,212957,14,6.574
臺中市和平區,10815,0,0
臺中市中區,18173,4,22.011
臺中市東區,75769,16,21.117
臺中市南區,126585,6,4.74
臺中市大甲區,76116,9,11.824
臺中市大安區,18925,4,21.136
臺中市龍井區,77998,8,10.257
臺中市西區,114618,6,5.235
臺中市北區,146676,4,2.727
臺中市西屯區,230978,25,10.824
臺中市北屯區,286208,20,6.988
臺中市豐原區,166199,9,5.415
臺中市東勢區,49250,8,16.244
臺中市沙鹿區,95135,18,18.92
臺中市后里區,54374,8,14.713
臺中市神岡區,65550,11,16.781
臺中市潭子區,109274,7,6.406
臺中市大雅區,95703,10,10.449
臺中市清水區,87863,16,18.21
臺中市梧棲區,59199,8,13.514
臺北市大安區,303209,8,2.638
臺北市文山區,268657,3,1.117
臺北市信義區,216015,6,2.778
臺北市萬華區,183633,11,5.99
臺北市中正區,155508,8,5.144
臺北市南港區,119036,7,5.881
臺北市松山區,200767,2,0.996
臺北市大同區,124081,10,8.059
臺北市中山區,224707,6,2.67
臺北市內湖區,282965,7,2.474
臺北市士林區,279188,11,3.94
臺北市北投區,250566,7,2.794
臺南市新營區,76405,10,13.088
臺南市鹽水區,25059,4,15.962
臺南市白河區,27334,6,21.951
臺南市柳營區,20867,8,38.338
臺南市後壁區,22785,3,13.167
臺南市東山區,20190,2,9.906
臺南市麻豆區,43748,10,22.858
臺南市下營區,23475,3,12.78
臺南市六甲區,21702,4,18.431
臺南市官田區,21262,4,18.813
臺南市大內區,9234,2,21.659
臺南市佳里區,58814,6,10.202
臺南市學甲區,25373,9,35.471
臺南市西港區,24528,7,28.539
臺南市新化區,43350,7,16.148
臺南市新市區,37639,5,13.284
臺南市安定區,30385,7,23.038
臺南市玉井區,13645,0,0
臺南市楠西區,9214,1,10.853
臺南市南化區,8425,0,0
臺南市左鎮區,4584,2,43.63
臺南市仁德區,76375,13,17.021
臺南市歸仁區,68192,7,10.265
臺南市關廟區,33933,6,17.682
臺南市龍崎區,3777,2,52.952
臺南市永康區,235400,29,12.319
臺南市北區,130373,7,5.369
臺南市七股區,22146,6,27.093
臺南市將軍區,19135,1,5.226
臺南市北門區,10636,3,28.206
臺南市安南區,195289,21,10.753
臺南市南區,124031,10,8.063
臺南市東區,185103,14,7.563
臺南市安平區,67249,13,19.331
臺南市中西區,78433,13,16.575
臺南市善化區,50663,8,15.791
臺南市山上區,7156,1,13.974
臺東縣成功鎮,13510,11,81.421
臺東縣綠島鄉,4039,0,0
臺東縣蘭嶼鄉,5185,2,38.573
臺東縣鹿野鄉,7631,2,26.209
臺東縣池上鄉,8097,0,0
臺東縣延平鄉,3532,0,0
臺東縣金峰鄉,3696,0,0
臺東縣臺東市,104841,20,19.077
臺東縣卑南鄉,17038,4,23.477
臺東縣東河鄉,8235,3,36.43
臺東縣長濱鄉,6951,3,43.159
臺東縣太麻里鄉,10919,3,27.475
臺東縣達仁鄉,3478,1,28.752
臺東縣大武鄉,5761,0,0
臺東縣關山鎮,8448,1,11.837
臺東縣海端鄉,4107,1,24.349
花蓮縣鳳林鎮,10834,6,55.381
花蓮縣光復鄉,12421,5,40.254
花蓮縣瑞穗鄉,11335,3,26.467
花蓮縣富里鄉,10010,6,59.94
花蓮縣萬榮鄉,6239,1,16.028
花蓮縣吉安鄉,83567,13,15.556
花蓮縣壽豐鄉,17623,4,22.698
花蓮縣豐濱鄉,4385,1,22.805
花蓮縣秀林鄉,16086,3,18.65
花蓮縣玉里鎮,23418,4,17.081
花蓮縣卓溪鄉,6041,0,0
花蓮縣花蓮市,102518,10,9.754
花蓮縣新城鄉,20125,11,54.658
苗栗縣三灣鄉,6395,4,62.549
苗栗縣南庄鄉,9634,1,10.38
苗栗縣苗栗市,87769,8,9.115
苗栗縣卓蘭鎮,16257,1,6.151
苗栗縣大湖鄉,13941,3,21.519
苗栗縣公館鄉,32457,4,12.324
苗栗縣銅鑼鄉,17331,0,0
苗栗縣頭屋鄉,10282,2,19.451
苗栗縣三義鄉,15713,6,38.185
苗栗縣西湖鄉,6757,1,14.799
苗栗縣造橋鄉,12225,3,24.54
苗栗縣獅潭鄉,4164,4,96.061
苗栗縣泰安鄉,5801,0,0
苗栗縣苑裡鎮,44705,8,17.895
苗栗縣通霄鎮,33159,7,21.11
苗栗縣竹南鎮,87098,17,19.518
苗栗縣後龍鎮,35297,6,16.999
苗栗縣頭份市,104302,11,10.546
連江縣南竿鄉,7591,0,0
連江縣北竿鄉,2673,0,0
連江縣莒光鄉,1488,0,0
連江縣東引鄉,1397,0,0
金門縣金寧鄉,32924,0,0
金門縣烏坵鄉,659,0,0
金門縣金城鎮,43059,2,4.645
金門縣金沙鎮,20736,1,4.823
金門縣金湖鎮,30303,3,9.9
金門縣烈嶼鄉,12739,0,0
雲林縣麥寮鄉,47807,9,18.826
雲林縣斗六市,108738,14,12.875
雲林縣斗南鎮,44162,8,18.115
雲林縣虎尾鎮,70921,20,28.2
雲林縣西螺鎮,45476,12,26.388
雲林縣土庫鎮,28383,9,31.709
雲林縣北港鎮,39169,9,22.977
雲林縣古坑鄉,30914,4,12.939
雲林縣大埤鄉,18642,4,21.457
雲林縣莿桐鄉,28365,6,21.153
雲林縣林內鄉,17518,2,11.417
雲林縣二崙鄉,26076,9,34.514
雲林縣崙背鄉,23821,2,8.396
雲林縣東勢鄉,14176,4,28.217
雲林縣褒忠鄉,12497,2,16.004
雲林縣元長鄉,24766,7,28.265
雲林縣水林鄉,24251,3,12.371
雲林縣臺西鄉,23062,4,17.345
雲林縣四湖鄉,22450,4,17.817
雲林縣口湖鄉,26475,6,22.663
高雄市旗津區,27858,4,14.359
高雄市小港區,157432,26,16.515
高雄市鹽埕區,23594,1,4.238
高雄市三民區,337195,26,7.711
高雄市新興區,50592,5,9.883
高雄市楠梓區,189166,14,7.401
高雄市鳳山區,359642,20,5.561
高雄市大寮區,112285,18,16.031
高雄市大樹區,41812,12,28.7
高雄市大社區,34327,4,11.653
高雄市仁武區,91563,12,13.106
高雄市鳥松區,45009,6,13.331
高雄市岡山區,96866,18,18.582
高雄市橋頭區,38884,7,18.002
高雄市燕巢區,29503,8,27.116
高雄市田寮區,6932,0,0
高雄市阿蓮區,28356,6,21.16
高雄市路竹區,51794,3,5.792
高雄市湖內區,29885,3,10.038
高雄市旗山區,35820,13,36.293
高雄市前金區,26729,1,3.741
高雄市美濃區,38702,9,23.255
高雄市六龜區,12401,2,16.128
高雄市甲仙區,5899,2,33.904
高雄市杉林區,11553,2,17.312
高雄市內門區,14016,2,14.269
高雄市苓雅區,167593,15,8.95
高雄市前鎮區,186135,14,7.521
高雄市茂林區,1916,0,0
高雄市桃源區,4225,1,23.669
高雄市那瑪夏區,3142,0,0
高雄市林園區,69476,6,8.636
高雄市茄萣區,29992,5,16.671
高雄市永安區,13713,6,43.754
高雄市彌陀區,18883,0,0
高雄市梓官區,35559,2,5.624
高雄市鼓山區,141508,4,2.827
高雄市左營區,197426,18,9.117
