area,population,death,rate
彰化縣大村鄉,37043,2,5.399
彰化縣埔鹽鄉,32269,7,21.693
彰化縣埔心鄉,34778,2,5.751
彰化縣永靖鄉,36734,1,2.722
彰化縣二水鄉,14928,3,20.096
彰化縣二林鎮,50196,10,19.922
彰化縣埤頭鄉,30373,5,16.462
彰化縣芳苑鄉,33207,10,30.114
彰化縣大城鄉,16451,5,30.393
彰化縣竹塘鄉,14966,5,33.409
彰化縣溪州鄉,29455,7,23.765
彰化縣鹿港鎮,86891,10,11.509
彰化縣福興鄉,46790,4,8.549
彰化縣北斗鎮,33320,2,6.002
彰化縣田尾鄉,27039,2,7.397
新北市永和區,220821,5,2.264
新北市新店區,302857,7,2.311
新北市土城區,237226,6,2.529
新北市蘆洲區,201728,8,3.966
新北市五股區,87457,4,4.574
新北市坪林區,6663,2,30.017
新北市平溪區,4592,0,0
新北市烏來區,6424,1,15.567
新北市淡水區,177210,4,2.257
新北市瑞芳區,39648,2,5.044
新北市林口區,113829,3,2.636
新北市三芝區,22805,2,8.77
新北市八里區,39192,5,12.758
新北市三峽區,116263,9,7.741
新北市鶯歌區,86666,2,2.308
新北市中和區,412440,6,1.455
新北市樹林區,184041,8,4.347
新北市深坑區,23698,1,4.22
新北市板橋區,556242,13,2.337
新北市石碇區,7635,1,13.098
新北市新莊區,419741,17,4.05
新北市泰山區,78781,6,7.616
新北市三重區,385993,19,4.922
新北市雙溪區,8709,0,0
新北市貢寮區,12089,3,24.816
新北市汐止區,202533,5,2.469
新北市萬里區,21966,3,13.657
新北市金山區,21470,2,9.315
新北市石門區,11938,0,0
新竹市北區,152123,11,7.231
新竹市香山區,78560,12,15.275
新竹市東區,217098,11,5.067
新竹縣峨眉鄉,5510,0,0
新竹縣竹東鎮,97036,6,6.183
新竹縣新埔鎮,32926,7,21.26
新竹縣關西鎮,28136,2,7.108
新竹縣湖口鄉,77771,7,9.001
新竹縣芎林鄉,19947,2,10.027
新竹縣橫山鄉,12819,3,23.403
新竹縣北埔鄉,9221,1,10.845
新竹縣寶山鄉,14579,2,13.718
新竹縣尖石鄉,9572,0,0
新竹縣五峰鄉,4612,1,21.683
新竹縣竹北市,192375,11,5.718
新竹縣新豐鄉,57302,1,1.745
桃園市蘆竹區,165945,15,9.039
桃園市龜山區,162221,11,6.781
桃園市龍潭區,123813,11,8.884
桃園市復興區,12145,0,0
桃園市觀音區,67725,6,8.859
桃園市桃園區,450928,16,3.548
桃園市大園區,92359,10,10.827
桃園市新屋區,49208,9,18.29
桃園市楊梅區,172239,15,8.709
桃園市大溪區,95318,17,17.835
桃園市八德區,204827,14,6.835
桃園市中壢區,415698,24,5.773
桃園市平鎮區,227902,19,8.337
澎湖縣馬公市,62593,2,3.195
澎湖縣湖西鄉,14876,3,20.167
澎湖縣白沙鄉,9808,0,0
澎湖縣西嶼鄉,8318,0,0
澎湖縣望安鄉,5299,0,0
澎湖縣七美鄉,3817,1,26.199
臺中市南屯區,172440,7,4.059
臺中市烏日區,75405,9,11.936
臺中市新社區,24353,5,20.531
臺中市石岡區,14812,1,6.751
臺中市外埔區,32220,2,6.207
臺中市大肚區,57240,4,6.988
臺中市霧峰區,65449,7,10.695
臺中市太平區,193311,7,3.621
臺中市大里區,212662,17,7.994
臺中市和平區,10915,1,9.162
臺中市中區,18405,4,21.733
臺中市東區,76068,8,10.517
臺中市南區,126472,7,5.535
臺中市大甲區,77081,6,7.784
臺中市大安區,19128,3,15.684
臺中市龍井區,77909,5,6.418
臺中市西區,115381,4,3.467
臺中市北區,147324,6,4.073
臺中市西屯區,229840,11,4.786
臺中市北屯區,282290,11,3.897
臺中市豐原區,166929,9,5.392
臺中市東勢區,49914,1,2.003
臺中市沙鹿區,94575,9,9.516
臺中市后里區,54670,2,3.658
臺中市神岡區,65681,4,6.09
臺中市潭子區,109315,9,8.233
臺中市大雅區,95746,2,2.089
臺中市清水區,87402,4,4.577
臺中市梧棲區,58792,7,11.906
臺北市大安區,308079,13,4.22
臺北市文山區,272456,5,1.835
臺北市信義區,220817,5,2.264
臺北市萬華區,187695,8,4.262
臺北市中正區,157990,9,5.697
臺北市南港區,120537,2,1.659
臺北市松山區,204460,4,1.956
臺北市大同區,126316,6,4.75
臺北市中山區,227807,12,5.268
臺北市內湖區,286227,11,3.843
臺北市士林區,284119,8,2.816
臺北市北投區,253651,9,3.548
臺南市新營區,77137,6,7.778
臺南市鹽水區,25279,7,27.691
臺南市白河區,27818,3,10.784
臺南市柳營區,21132,4,18.929
臺南市後壁區,23089,4,17.324
臺南市東山區,20563,1,4.863
臺南市麻豆區,44043,7,15.894
臺南市下營區,23714,5,21.085
臺南市六甲區,21987,5,22.741
臺南市官田區,21287,1,4.698
臺南市大內區,9436,0,0
臺南市佳里區,59086,7,11.847
臺南市學甲區,25568,0,0
臺南市西港區,24573,5,20.348
臺南市新化區,43335,12,27.691
臺南市新市區,37214,5,13.436
臺南市安定區,30439,3,9.856
臺南市玉井區,13868,7,50.476
臺南市楠西區,9375,1,10.667
臺南市南化區,8623,4,46.388
臺南市左鎮區,4711,1,21.227
臺南市仁德區,76058,8,10.518
臺南市歸仁區,68162,6,8.803
臺南市關廟區,34232,4,11.685
臺南市龍崎區,3944,2,50.71
臺南市永康區,235469,15,6.37
臺南市北區,131728,15,11.387
臺南市七股區,22413,4,17.847
臺南市將軍區,19479,1,5.134
臺南市北門區,10898,0,0
臺南市安南區,193975,13,6.702
臺南市南區,124858,5,4.005
臺南市東區,186048,9,4.837
臺南市安平區,66989,3,4.478
臺南市中西區,78251,8,10.224
臺南市善化區,49731,4,8.043
臺南市山上區,7218,0,0
臺東縣成功鎮,13845,3,21.668
臺東縣綠島鄉,4079,0,0
臺東縣蘭嶼鄉,5151,0,0
臺東縣鹿野鄉,7742,1,12.917
臺東縣池上鄉,8153,2,24.531
臺東縣延平鄉,3551,0,0
臺東縣金峰鄉,3714,0,0
臺東縣臺東市,105276,21,19.948
臺東縣卑南鄉,17235,4,23.209
臺東縣東河鄉,8380,3,35.8
臺東縣長濱鄉,7075,1,14.134
臺東縣太麻里鄉,11042,2,18.113
臺東縣達仁鄉,3521,3,85.203
臺東縣大武鄉,5884,2,33.99
臺東縣關山鎮,8642,0,0
臺東縣海端鄉,4118,1,24.284
花蓮縣鳳林鎮,10797,0,0
花蓮縣光復鄉,12580,0,0
花蓮縣瑞穗鄉,11478,1,8.712
花蓮縣富里鄉,10205,2,19.598
花蓮縣萬榮鄉,6342,1,15.768
花蓮縣吉安鄉,83572,8,9.573
花蓮縣壽豐鄉,17871,6,33.574
花蓮縣豐濱鄉,4567,1,21.896
花蓮縣秀林鄉,15948,3,18.811
花蓮縣玉里鎮,23758,3,12.627
花蓮縣卓溪鄉,6072,1,16.469
花蓮縣花蓮市,103453,6,5.8
花蓮縣新城鄉,20137,0,0
苗栗縣三灣鄉,6549,3,45.809
苗栗縣南庄鄉,9879,0,0
苗栗縣苗栗市,88099,9,10.216
苗栗縣卓蘭鎮,16489,1,6.065
苗栗縣大湖鄉,14273,0,0
苗栗縣公館鄉,32907,2,6.078
苗栗縣銅鑼鄉,17685,4,22.618
苗栗縣頭屋鄉,10534,1,9.493
苗栗縣三義鄉,16040,3,18.703
苗栗縣西湖鄉,6918,3,43.365
苗栗縣造橋鄉,12537,2,15.953
苗栗縣獅潭鄉,4251,3,70.572
苗栗縣泰安鄉,5912,0,0
苗栗縣苑裡鎮,44988,5,11.114
苗栗縣通霄鎮,33619,2,5.949
苗栗縣竹南鎮,86417,7,8.1
苗栗縣後龍鎮,35832,4,11.163
苗栗縣頭份市,103495,10,9.662
連江縣南竿鄉,7586,0,0
連江縣北竿鄉,2574,0,0
連江縣莒光鄉,1565,0,0
連江縣東引鄉,1348,1,74.184
金門縣金寧鄉,31703,2,6.309
金門縣烏坵鄉,684,0,0
金門縣金城鎮,43347,0,0
金門縣金沙鎮,20758,1,4.817
金門縣金湖鎮,30043,1,3.329
金門縣烈嶼鄉,12784,0,0
雲林縣麥寮鄉,46713,7,14.985
雲林縣斗六市,108630,7,6.444
雲林縣斗南鎮,44329,6,13.535
雲林縣虎尾鎮,70949,11,15.504
雲林縣西螺鎮,45832,8,17.455
雲林縣土庫鎮,28645,9,31.419
雲林縣北港鎮,39599,10,25.253
雲林縣古坑鄉,31275,6,19.185
雲林縣大埤鄉,18845,3,15.919
雲林縣莿桐鄉,28537,8,28.034
雲林縣林內鄉,17937,4,22.3
雲林縣二崙鄉,26551,5,18.832
雲林縣崙背鄉,24115,8,33.174
雲林縣東勢鄉,14504,1,6.895
雲林縣褒忠鄉,12744,0,0
雲林縣元長鄉,25273,4,15.827
雲林縣水林鄉,24888,5,20.09
雲林縣臺西鄉,23409,2,8.544
雲林縣四湖鄉,22880,4,17.483
雲林縣口湖鄉,26922,6,22.287
高雄市旗津區,28248,1,3.54
高雄市小港區,157775,7,4.437
高雄市鹽埕區,23969,0,0
高雄市三民區,339796,17,5.003
高雄市新興區,51041,3,5.878
高雄市楠梓區,187263,10,5.34
高雄市鳳山區,359973,19,5.278
高雄市大寮區,112428,21,18.679
高雄市大樹區,42180,11,26.079
高雄市大社區,34499,2,5.797
高雄市仁武區,89051,11,12.352
高雄市鳥松區,44831,9,20.075
高雄市岡山區,97140,22,22.648
高雄市橋頭區,38094,9,23.626
高雄市燕巢區,29760,1,3.36
高雄市田寮區,7105,1,14.075
高雄市阿蓮區,28546,6,21.019
高雄市路竹區,52296,7,13.385
高雄市湖內區,29759,4,13.441
高雄市旗山區,36391,7,19.236
高雄市前金區,26833,6,22.361
高雄市美濃區,39216,5,12.75
高雄市六龜區,12740,2,15.699
高雄市甲仙區,5959,1,16.781
高雄市杉林區,11724,1,8.53
高雄市內門區,14259,3,21.039
高雄市苓雅區,169074,7,4.14
高雄市前鎮區,187843,10,5.324
高雄市茂林區,1959,1,51.046
高雄市桃源區,4258,0,0
高雄市那瑪夏區,3150,0,0
高雄市林園區,69707,3,4.304
高雄市茄萣區,29989,2,6.669
高雄市永安區,13808,1,7.242
高雄市彌陀區,19102,3,15.705
高雄市梓官區,35748,3,8.392
高雄市鼓山區,140836,5,3.55
高雄市左營區,197436,11,5.571
