area,population,death,rate
南投縣南投市,98202,1,1.018
南投縣埔里鎮,78017,1,1.282
南投縣草屯鎮,96924,2,2.063
南投縣竹山鎮,52530,1,1.904
南投縣集集鎮,10200,0,0
南投縣名間鄉,36854,1,2.713
南投縣鹿谷鄉,16811,0,0
南投縣中寮鄉,14019,0,0
南投縣魚池鄉,15152,0,0
南投縣國姓鄉,17516,1,5.709
南投縣水里鄉,16627,0,0
南投縣信義鄉,15767,0,0
南投縣仁愛鄉,15803,2,12.656
嘉義市東區,118860,0,0
嘉義市西區,145684,1,0.686
嘉義縣太保市,38557,0,0
嘉義縣中埔鄉,43543,1,2.297
嘉義縣番路鄉,11013,0,0
嘉義縣水上鄉,48475,1,2.063
嘉義縣東石鄉,23434,0,0
嘉義縣朴子市,41179,0,0
嘉義縣大林鎮,30056,2,6.654
嘉義縣民雄鄉,70603,1,1.416
嘉義縣溪口鄉,13728,0,0
嘉義縣新港鄉,30684,2,6.518
嘉義縣六腳鄉,21748,0,0
嘉義縣義竹鄉,17199,0,0
嘉義縣鹿草鄉,14623,0,0
嘉義縣竹崎鄉,34134,0,0
嘉義縣梅山鄉,18296,1,5.466
嘉義縣大埔鄉,4527,0,0
嘉義縣阿里山鄉,5401,0,0
嘉義縣布袋鎮,25476,1,3.925
基隆市暖暖區,38401,0,0
基隆市七堵區,53186,0,0
基隆市仁愛區,41710,0,0
基隆市信義區,53033,0,0
基隆市中正區,50636,0,0
基隆市中山區,45710,0,0
基隆市安樂區,80918,0,0
宜蘭縣蘇澳鎮,38226,2,5.232
宜蘭縣五結鄉,40517,1,2.468
宜蘭縣宜蘭市,94856,0,0
宜蘭縣壯圍鄉,24364,1,4.104
宜蘭縣羅東鎮,70672,1,1.415
宜蘭縣員山鄉,32021,0,0
宜蘭縣冬山鄉,52929,1,1.889
宜蘭縣三星鄉,21179,0,0
宜蘭縣大同鄉,6087,0,0
宜蘭縣頭城鎮,28507,0,0
宜蘭縣南澳鄉,6002,1,16.661
宜蘭縣礁溪鄉,35046,0,0
屏東縣佳冬鄉,18295,0,0
屏東縣竹田鄉,16295,0,0
屏東縣萬丹鄉,49649,0,0
屏東縣屏東市,195568,3,1.534
屏東縣潮州鎮,53524,2,3.737
屏東縣長治鄉,29296,0,0
屏東縣麟洛鄉,10632,1,9.406
屏東縣九如鄉,21695,0,0
屏東縣里港鄉,25726,2,7.774
屏東縣鹽埔鄉,24543,0,0
屏東縣高樹鄉,23407,0,0
屏東縣萬巒鄉,19870,2,10.065
屏東縣內埔鄉,52507,2,3.809
屏東縣新埤鄉,9451,0,0
屏東縣崁頂鄉,15271,1,6.548
屏東縣南州鄉,10124,0,0
屏東縣琉球鄉,12100,0,0
屏東縣三地門鄉,7716,1,12.96
屏東縣霧臺鄉,3268,0,0
屏東縣瑪家鄉,6715,0,0
屏東縣泰武鄉,5359,0,0
屏東縣來義鄉,7405,0,0
屏東縣春日鄉,4928,0,0
屏東縣獅子鄉,4883,0,0
屏東縣東港鎮,46265,3,6.484
屏東縣恆春鎮,30099,1,3.322
