area,population,death,rate
屏東縣瑪家鄉,6702,1,14.921
屏東縣泰武鄉,5286,0,0
屏東縣來義鄉,7621,1,13.122
屏東縣春日鄉,4858,0,0
屏東縣獅子鄉,4874,0,0
屏東縣東港鎮,48453,1,2.064
屏東縣恆春鎮,30849,5,16.208
屏東縣枋寮鄉,25641,8,31.2
屏東縣新園鄉,36823,2,5.431
屏東縣林邊鄉,19405,3,15.46
屏東縣車城鄉,9188,3,32.651
屏東縣滿州鄉,8175,3,36.697
屏東縣枋山鄉,5800,4,68.966
屏東縣牡丹鄉,4848,0,0
彰化縣社頭鄉,43743,3,6.858
彰化縣員林市,124976,8,6.401
彰化縣田中鎮,42925,3,6.989
彰化縣彰化市,235496,16,6.794
彰化縣和美鎮,90599,4,4.415
彰化縣線西鄉,17143,0,0
彰化縣伸港鄉,36120,4,11.074
彰化縣秀水鄉,39330,4,10.17
彰化縣花壇鄉,45946,8,17.412
彰化縣芬園鄉,24212,4,16.521
彰化縣溪湖鎮,55766,7,12.552
彰化縣大村鄉,36403,5,13.735
彰化縣埔鹽鄉,33320,4,12.005
彰化縣埔心鄉,34977,2,5.718
彰化縣永靖鄉,38378,2,5.211
彰化縣二水鄉,15878,2,12.596
彰化縣二林鎮,52650,5,9.497
彰化縣埤頭鄉,31110,2,6.429
彰化縣芳苑鄉,34902,9,25.786
彰化縣大城鄉,17927,1,5.578
彰化縣竹塘鄉,15984,1,6.256
彰化縣溪州鄉,30865,7,22.679
彰化縣鹿港鎮,86030,4,4.65
彰化縣福興鄉,47859,4,8.358
彰化縣北斗鎮,33146,4,12.068
彰化縣田尾鄉,27845,5,17.957
新北市永和區,228430,4,1.751
新北市新店區,298731,5,1.674
新北市土城區,238934,6,2.511
新北市蘆洲區,199257,2,1.004
新北市五股區,81889,7,8.548
新北市坪林區,6412,1,15.596
新北市平溪區,4981,0,0
新北市烏來區,6078,0,0
新北市淡水區,157051,8,5.094
新北市瑞芳區,41408,3,7.245
新北市林口區,95650,5,5.227
新北市三芝區,23490,1,4.257
新北市八里區,36519,3,8.215
新北市三峽區,110620,2,1.808
新北市鶯歌區,88777,6,6.759
新北市中和區,414807,6,1.446
新北市樹林區,183781,6,3.265
新北市深坑區,23551,1,4.246
新北市板橋區,556241,12,2.157
新北市石碇區,7891,1,12.673
新北市新莊區,410399,6,1.462
新北市泰山區,78155,4,5.118
新北市三重區,389235,9,2.312
新北市雙溪區,9425,0,0
新北市貢寮區,13228,0,0
新北市汐止區,194290,7,3.603
新北市萬里區,22495,2,8.891
新北市金山區,22355,0,0
新北市石門區,12648,1,7.906
新竹市北區,148259,8,5.396
新竹市香山區,75934,6,7.902
新竹市東區,205848,11,5.344
新竹縣峨眉鄉,5766,0,0
新竹縣竹東鎮,96004,5,5.208
新竹縣新埔鎮,34621,2,5.777
新竹縣關西鎮,30824,3,9.733
新竹縣湖口鄉,76940,8,10.398
新竹縣芎林鄉,20301,4,19.703
新竹縣橫山鄉,13903,3,21.578
新竹縣北埔鄉,9811,0,0
新竹縣寶山鄉,14299,3,20.98
新竹縣尖石鄉,9344,2,21.404
新竹縣五峰鄉,4734,0,0
新竹縣竹北市,161704,11,6.803
新竹縣新豐鄉,55600,3,5.396
桃園市蘆竹區,150377,9,5.985
桃園市龜山區,140672,11,7.82
桃園市龍潭區,116002,12,10.345
桃園市復興區,10840,0,0
桃園市觀音區,63226,4,6.327
桃園市桃園區,415915,10,2.404
桃園市大園區,83899,7,8.343
桃園市新屋區,47981,3,6.252
桃園市楊梅區,156332,11,7.036
桃園市大溪區,91875,8,8.707
桃園市八德區,180231,16,8.877
桃園市中壢區,380136,12,3.157
桃園市平鎮區,211523,12,5.673
澎湖縣馬公市,59768,1,1.673
澎湖縣湖西鄉,14256,2,14.029
澎湖縣白沙鄉,9737,0,0
澎湖縣西嶼鄉,8478,0,0
澎湖縣望安鄉,5096,0,0
澎湖縣七美鄉,3777,0,0
臺中市南屯區,160958,6,3.728
臺中市烏日區,70953,3,4.228
臺中市新社區,25238,2,7.925
臺中市石岡區,15509,0,0
臺中市外埔區,31756,0,0
臺中市大肚區,56210,2,3.558
臺中市霧峰區,64354,5,7.77
臺中市太平區,179866,8,4.448
臺中市大里區,205141,12,5.85
臺中市和平區,10764,2,18.58
臺中市中區,19701,0,0
臺中市東區,74652,5,6.698
臺中市南區,119042,4,3.36
臺中市大甲區,77744,8,10.29
臺中市大安區,19636,1,5.093
臺中市龍井區,75655,2,2.644
臺中市西區,116072,4,3.446
臺中市北區,147646,8,5.418
臺中市西屯區,216794,12,5.535
臺中市北屯區,257835,6,2.327
臺中市豐原區,166269,3,1.804
臺中市東勢區,51716,4,7.735
臺中市沙鹿區,86992,4,4.598
臺中市后里區,54012,2,3.703
臺中市神岡區,64880,5,7.707
臺中市潭子區,104596,6,5.736
臺中市大雅區,92105,5,5.429
臺中市清水區,85982,6,6.978
臺中市梧棲區,56260,10,17.775
臺北市大安區,313795,6,1.912
臺北市文山區,272459,6,2.202
臺北市信義區,228763,3,1.311
臺北市萬華區,193461,3,1.551
臺北市中正區,163744,8,4.886
臺北市南港區,120238,4,3.327
臺北市松山區,210660,2,0.949
臺北市大同區,130447,0,0
臺北市中山區,229351,4,1.744
臺北市內湖區,284186,5,1.759
臺北市士林區,290186,11,3.791
臺北市北投區,256382,5,1.95
臺南市新營區,78384,4,5.103
臺南市鹽水區,26424,4,15.138
臺南市白河區,29956,4,13.353
臺南市柳營區,21879,3,13.712
臺南市後壁區,24681,3,12.155
臺南市東山區,22021,1,4.541
臺南市麻豆區,45139,5,11.077
臺南市下營區,25210,4,15.867
臺南市六甲區,23041,2,8.68
臺南市官田區,21764,2,9.189
臺南市大內區,10318,1,9.692
臺南市佳里區,59445,5,8.411
臺南市學甲區,27052,1,3.697
臺南市西港區,24850,1,4.024
臺南市新化區,43844,1,2.281
臺南市新市區,35412,5,14.12
臺南市安定區,30255,2,6.61
臺南市玉井區,14669,4,27.268
臺南市楠西區,10144,2,19.716
臺南市南化區,8892,1,11.246
臺南市左鎮區,5208,0,0
臺南市仁德區,72714,7,9.627
臺南市歸仁區,67300,5,7.429
臺南市關廟區,34968,6,17.159
臺南市龍崎區,4304,1,23.234
臺南市永康區,227598,12,5.272
臺南市北區,132337,4,3.023
臺南市七股區,23641,0,0
臺南市將軍區,20644,4,19.376
臺南市北門區,11764,1,8.501
臺南市安南區,186533,8,4.289
臺南市南區,125616,9,7.165
臺南市東區,191047,5,2.617
臺南市安平區,64549,6,9.295
臺南市中西區,78393,3,3.827
臺南市善化區,45510,6,13.184
臺南市山上區,7536,1,13.27
臺東縣成功鎮,15040,2,13.298
臺東縣綠島鄉,3810,0,0
臺東縣蘭嶼鄉,4930,1,20.284
臺東縣鹿野鄉,8253,1,12.117
臺東縣池上鄉,8665,0,0
臺東縣延平鄉,3598,0,0
臺東縣金峰鄉,3648,0,0
臺東縣臺東市,106998,0,0
臺東縣卑南鄉,17774,6,33.757
臺東縣東河鄉,9024,0,0
臺東縣長濱鄉,7769,2,25.743
臺東縣太麻里鄉,11574,8,69.12
臺東縣達仁鄉,3765,0,0
臺東縣大武鄉,6616,3,45.345
臺東縣關山鎮,9194,4,43.507
臺東縣海端鄉,4383,1,22.815
花蓮縣鳳林鎮,11325,6,52.98
花蓮縣光復鄉,13466,1,7.426
花蓮縣瑞穗鄉,12186,2,16.412
花蓮縣富里鄉,10950,2,18.265
花蓮縣萬榮鄉,6499,0,0
花蓮縣吉安鄉,82215,8,9.731
花蓮縣壽豐鄉,18215,6,32.94
花蓮縣豐濱鄉,4778,0,0
花蓮縣秀林鄉,15358,4,26.045
花蓮縣玉里鎮,25583,3,11.727
花蓮縣卓溪鄉,6205,0,0
花蓮縣花蓮市,106657,5,4.688
花蓮縣新城鄉,20193,3,14.857
苗栗縣三灣鄉,7156,2,27.949
苗栗縣南庄鄉,10685,2,18.718
苗栗縣苗栗市,91044,5,5.492
苗栗縣卓蘭鎮,18377,0,0
苗栗縣大湖鄉,15614,1,6.405
苗栗縣公館鄉,34717,3,8.641
苗栗縣銅鑼鄉,18998,4,21.055
苗栗縣頭屋鄉,11394,1,8.777
苗栗縣三義鄉,17319,3,17.322
苗栗縣西湖鄉,7613,1,13.135
苗栗縣造橋鄉,13492,1,7.412
苗栗縣獅潭鄉,4755,1,21.03
苗栗縣泰安鄉,6108,0,0
苗栗縣苑裡鎮,48550,5,10.299
苗栗縣通霄鎮,37063,3,8.094
苗栗縣竹南鎮,83135,8,9.623
苗栗縣後龍鎮,38547,4,10.377
苗栗縣頭份市,101879,7,6.871
連江縣南竿鄉,7475,0,0
連江縣北竿鄉,2322,0,0
連江縣莒光鄉,1414,0,0
連江縣東引鄉,1215,0,0
金門縣金寧鄉,25877,0,0
金門縣烏坵鄉,663,0,0
金門縣金城鎮,40076,1,2.495
金門縣金沙鎮,19028,1,5.255
金門縣金湖鎮,26722,0,0
金門縣烈嶼鄉,11581,0,0
雲林縣麥寮鄉,43200,11,25.463
雲林縣斗六市,107991,5,4.63
雲林縣斗南鎮,46078,7,15.192
雲林縣虎尾鎮,70364,8,11.369
雲林縣西螺鎮,47273,7,14.808
雲林縣土庫鎮,29822,3,10.06
雲林縣北港鎮,41833,3,7.171
雲林縣古坑鄉,32740,2,6.109
雲林縣大埤鄉,20050,1,4.988
雲林縣莿桐鄉,29737,5,16.814
雲林縣林內鄉,19175,2,10.43
雲林縣二崙鄉,28552,4,14.01
雲林縣崙背鄉,26087,1,3.833
雲林縣東勢鄉,15963,0,0
雲林縣褒忠鄉,13684,4,29.231
雲林縣元長鄉,27522,3,10.9
雲林縣水林鄉,27134,7,25.798
雲林縣臺西鄉,25122,0,0
雲林縣四湖鄉,25695,1,3.892
雲林縣口湖鄉,29260,0,0
高雄市旗津區,28973,2,6.903
高雄市小港區,155948,14,8.977
高雄市鹽埕區,25590,0,0
高雄市三民區,347845,12,3.45
高雄市新興區,52787,2,3.789
高雄市楠梓區,177984,11,6.18
高雄市鳳山區,353142,16,4.531
高雄市大寮區,110600,12,10.85
高雄市大樹區,43203,1,2.315
高雄市大社區,34199,1,2.924
高雄市仁武區,80170,11,13.721
高雄市鳥松區,43667,6,13.74
高雄市岡山區,97734,8,8.185
高雄市橋頭區,37087,5,13.482
高雄市燕巢區,30487,9,29.521
高雄市田寮區,7692,0,0
高雄市阿蓮區,29617,4,13.506
高雄市路竹區,52961,2,3.776
高雄市湖內區,29321,5,17.053
高雄市旗山區,38341,4,10.433
高雄市前金區,27908,0,0
高雄市美濃區,41481,4,9.643
高雄市六龜區,13802,6,43.472
高雄市甲仙區,6405,1,15.613
高雄市杉林區,12595,0,0
高雄市內門區,15254,1,6.556
高雄市苓雅區,176654,9,5.095
高雄市前鎮區,194197,7,3.605
高雄市茂林區,1876,0,0
高雄市桃源區,4340,0,0
高雄市那瑪夏區,3196,0,0
高雄市林園區,70504,9,12.765
高雄市茄萣區,30732,2,6.508
高雄市永安區,14108,1,7.088
高雄市彌陀區,19925,1,5.019
高雄市梓官區,36367,1,2.75
高雄市鼓山區,135207,2,1.479
高雄市左營區,195397,15,7.677
