area,population,death,rate
新竹縣峨眉鄉,5324,1,18.783
新竹縣竹東鎮,96235,3,3.117
新竹縣新埔鎮,32863,4,12.172
新竹縣關西鎮,27313,2,7.323
新竹縣湖口鄉,80154,12,14.971
新竹縣芎林鄉,19864,1,5.034
新竹縣橫山鄉,12221,4,32.731
新竹縣北埔鄉,8714,1,11.476
新竹縣寶山鄉,14334,1,6.976
新竹縣尖石鄉,9538,0,0
新竹縣五峰鄉,4549,1,21.983
新竹縣竹北市,206702,10,4.838
新竹縣新豐鄉,58216,4,6.871
桃園市蘆竹區,165914,6,3.616
桃園市龜山區,168200,10,5.945
桃園市龍潭區,124029,7,5.644
桃園市復興區,12774,0,0
桃園市觀音區,71338,5,7.009
桃園市桃園區,457557,15,3.278
桃園市大園區,86849,6,6.909
桃園市新屋區,49046,2,4.078
桃園市楊梅區,176413,11,6.235
桃園市大溪區,94222,7,7.429
桃園市八德區,209065,9,4.305
桃園市中壢區,420311,11,2.617
桃園市平鎮區,227047,13,5.726
澎湖縣馬公市,63164,2,3.166
澎湖縣湖西鄉,15506,1,6.449
澎湖縣白沙鄉,9947,0,0
澎湖縣西嶼鄉,8326,1,12.011
澎湖縣望安鄉,5441,0,0
澎湖縣七美鄉,3854,0,0
臺中市南屯區,175761,7,3.983
臺中市烏日區,77384,5,6.461
臺中市新社區,23435,1,4.267
臺中市石岡區,14286,1,7
臺中市外埔區,31336,1,3.191
臺中市大肚區,56099,2,3.565
臺中市霧峰區,64178,4,6.233
臺中市太平區,195136,6,3.075
臺中市大里區,211176,15,7.103
臺中市和平區,10923,0,0
臺中市中區,17457,2,11.457
臺中市東區,75196,2,2.66
臺中市南區,125044,2,1.599
臺中市大甲區,74978,7,9.336
臺中市大安區,18302,1,5.464
臺中市龍井區,77607,4,5.154
臺中市西區,111812,1,0.894
臺中市北區,142197,6,4.219
臺中市西屯區,229469,12,5.229
臺中市北屯區,290371,8,2.755
臺中市豐原區,163342,5,3.061
臺中市東勢區,47928,1,2.086
臺中市沙鹿區,96190,3,3.119
臺中市后里區,53678,5,9.315
臺中市神岡區,64442,3,4.655
臺中市潭子區,108596,5,4.604
臺中市大雅區,95159,8,8.407
臺中市清水區,88354,7,7.923
臺中市梧棲區,59476,5,8.407
臺北市大安區,285886,1,0.35
臺北市文山區,256311,4,1.561
臺北市信義區,202379,2,0.988
臺北市萬華區,173088,8,4.622
臺北市中正區,146995,3,2.041
臺北市南港區,113660,3,2.639
臺北市松山區,188069,2,1.063
臺北市大同區,118331,2,1.69
臺北市中山區,209798,5,2.383
臺北市內湖區,271594,2,0.736
臺北市士林區,263527,9,3.415
臺北市北投區,240961,3,1.245
臺南市新營區,75014,5,6.665
臺南市鹽水區,24566,2,8.141
臺南市白河區,26481,5,18.881
臺南市柳營區,20503,6,29.264
臺南市後壁區,22108,1,4.523
臺南市東山區,19560,2,10.225
臺南市麻豆區,43071,3,6.965
臺南市下營區,22825,6,26.287
臺南市六甲區,21392,1,4.675
臺南市官田區,20874,1,4.791
臺南市大內區,8948,1,11.176
臺南市佳里區,58162,6,10.316
臺南市學甲區,24857,2,8.046
臺南市西港區,24611,6,24.379
臺南市新化區,42514,8,18.817
臺南市新市區,37435,5,13.356
臺南市安定區,29983,2,6.67
臺南市玉井區,13236,0,0
臺南市楠西區,8951,0,0
臺南市南化區,8209,0,0
臺南市左鎮區,4410,0,0
臺南市仁德區,76370,8,10.475
臺南市歸仁區,67924,6,8.833
臺南市關廟區,33566,1,2.979
臺南市龍崎區,3634,1,27.518
臺南市永康區,233730,13,5.562
臺南市北區,126446,5,3.954
臺南市七股區,21606,1,4.628
臺南市將軍區,18745,2,10.67
臺南市北門區,10307,1,9.702
臺南市安南區,197165,13,6.593
臺南市南區,121133,6,4.953
臺南市東區,180409,3,1.663
臺南市安平區,67263,3,4.46
臺南市中西區,76983,1,1.299
臺南市善化區,51526,6,11.645
臺南市山上區,6966,0,0
臺東縣成功鎮,13259,1,7.542
臺東縣綠島鄉,4229,0,0
臺東縣蘭嶼鄉,5247,0,0
臺東縣鹿野鄉,7399,0,0
臺東縣池上鄉,8010,2,24.969
臺東縣延平鄉,3627,0,0
臺東縣金峰鄉,3715,0,0
臺東縣臺東市,103476,9,8.698
臺東縣卑南鄉,16772,3,17.887
臺東縣東河鄉,8099,0,0
臺東縣長濱鄉,6790,0,0
臺東縣太麻里鄉,10772,1,9.283
臺東縣達仁鄉,3470,0,0
臺東縣大武鄉,5636,0,0
臺東縣關山鎮,8231,1,12.149
臺東縣海端鄉,4192,0,0
花蓮縣鳳林鎮,10593,4,37.761
花蓮縣光復鄉,12082,1,8.277
花蓮縣瑞穗鄉,11041,2,18.114
花蓮縣富里鄉,9749,1,10.257
花蓮縣萬榮鄉,6149,0,0
花蓮縣吉安鄉,82662,6,7.258
花蓮縣壽豐鄉,17213,4,23.238
花蓮縣豐濱鄉,4342,1,23.031
花蓮縣秀林鄉,16758,2,11.935
花蓮縣玉里鎮,22637,0,0
花蓮縣卓溪鄉,5994,0,0
花蓮縣花蓮市,99889,2,2.002
花蓮縣新城鄉,20242,5,24.701
苗栗縣三灣鄉,6225,1,16.064
苗栗縣南庄鄉,9173,0,0
苗栗縣苗栗市,86116,6,6.967
苗栗縣卓蘭鎮,15683,1,6.376
苗栗縣大湖鄉,13347,1,7.492
苗栗縣公館鄉,31636,0,0
苗栗縣銅鑼鄉,16750,1,5.97
苗栗縣頭屋鄉,10047,0,0
苗栗縣三義鄉,15295,1,6.538
苗栗縣西湖鄉,6516,0,0
苗栗縣造橋鄉,11798,2,16.952
苗栗縣獅潭鄉,4162,1,24.027
苗栗縣泰安鄉,5733,0,0
苗栗縣苑裡鎮,43973,1,2.274
苗栗縣通霄鎮,32169,0,0
苗栗縣竹南鎮,87319,1,1.145
苗栗縣後龍鎮,34510,4,11.591
苗栗縣頭份市,104962,8,7.622
連江縣南竿鄉,7714,0,0
連江縣北竿鄉,3084,0,0
連江縣莒光鄉,1484,0,0
連江縣東引鄉,1500,0,0
金門縣金寧鄉,33713,2,5.932
金門縣烏坵鄉,671,0,0
金門縣金城鎮,42244,0,0
金門縣金沙鎮,20616,0,0
金門縣金湖鎮,30501,1,3.279
金門縣烈嶼鄉,12578,0,0
雲林縣麥寮鄉,48730,3,6.156
雲林縣斗六市,107594,6,5.577
雲林縣斗南鎮,43300,2,4.619
雲林縣虎尾鎮,70297,9,12.803
雲林縣西螺鎮,44822,8,17.848
雲林縣土庫鎮,27785,2,7.198
雲林縣北港鎮,38100,3,7.874
雲林縣古坑鄉,30293,2,6.602
雲林縣大埤鄉,18317,2,10.919
雲林縣莿桐鄉,27715,5,18.041
雲林縣林內鄉,17147,1,5.832
雲林縣二崙鄉,25409,1,3.936
雲林縣崙背鄉,23338,1,4.285
雲林縣東勢鄉,13812,2,14.48
雲林縣褒忠鄉,12234,2,16.348
雲林縣元長鄉,23959,3,12.521
雲林縣水林鄉,23556,1,4.245
雲林縣臺西鄉,22365,1,4.471
雲林縣四湖鄉,21805,1,4.586
雲林縣口湖鄉,25847,5,19.345
高雄市旗津區,26956,0,0
高雄市小港區,154926,5,3.227
高雄市鹽埕區,22531,2,8.877
高雄市三民區,330167,11,3.332
高雄市新興區,48646,1,2.056
高雄市楠梓區,189641,10,5.273
高雄市鳳山區,355729,12,3.373
高雄市大寮區,111459,11,9.869
高雄市大樹區,40895,1,2.445
高雄市大社區,33760,2,5.924
高雄市仁武區,94119,11,11.687
高雄市鳥松區,43850,5,11.403
高雄市岡山區,95128,6,6.307
高雄市橋頭區,40103,6,14.961
高雄市燕巢區,29033,1,3.444
高雄市田寮區,6745,0,0
高雄市阿蓮區,27786,1,3.599
高雄市路竹區,50836,7,13.77
高雄市湖內區,29486,4,13.566
高雄市旗山區,34863,3,8.605
高雄市前金區,26205,0,0
高雄市美濃區,37608,7,18.613
高雄市六龜區,12024,3,24.95
高雄市甲仙區,5724,1,17.47
高雄市杉林區,11184,2,17.883
高雄市內門區,13657,4,29.289
高雄市苓雅區,162356,6,3.696
高雄市前鎮區,180828,8,4.424
高雄市茂林區,1906,0,0
高雄市桃源區,4244,1,23.563
高雄市那瑪夏區,3166,0,0
高雄市林園區,68524,4,5.837
高雄市茄萣區,29620,0,0
高雄市永安區,13669,0,0
高雄市彌陀區,18529,2,10.794
高雄市梓官區,34910,2,5.729
高雄市鼓山區,138856,5,3.601
高雄市左營區,194465,10,5.142
