area,population,death,rate
南投縣南投市,101091,7,6.924
南投縣埔里鎮,81709,11,13.462
南投縣草屯鎮,98519,15,15.225
南投縣竹山鎮,55656,7,12.577
南投縣集集鎮,11079,1,9.026
南投縣名間鄉,39287,7,17.818
南投縣鹿谷鄉,18035,2,11.09
南投縣中寮鄉,15164,1,6.595
南投縣魚池鄉,16179,5,30.904
南投縣國姓鄉,19154,6,31.325
南投縣水里鄉,18081,3,16.592
南投縣信義鄉,16406,2,12.191
南投縣仁愛鄉,15692,2,12.745
嘉義市東區,122571,3,2.448
嘉義市西區,147319,9,6.109
嘉義縣太保市,37474,9,24.017
嘉義縣中埔鄉,45472,10,21.992
嘉義縣番路鄉,11741,5,42.586
嘉義縣水上鄉,50197,13,25.898
嘉義縣東石鄉,25412,2,7.87
嘉義縣朴子市,42688,2,4.685
嘉義縣大林鎮,31469,2,6.355
嘉義縣民雄鄉,71859,4,5.566
嘉義縣溪口鄉,14997,1,6.668
嘉義縣新港鄉,32536,5,15.368
嘉義縣六腳鄉,23888,4,16.745
嘉義縣義竹鄉,18917,2,10.573
嘉義縣鹿草鄉,15904,6,37.726
嘉義縣竹崎鄉,36313,6,16.523
嘉義縣梅山鄉,19824,2,10.089
嘉義縣大埔鄉,4590,0,0
嘉義縣阿里山鄉,5675,0,0
嘉義縣布袋鎮,27575,2,7.253
基隆市暖暖區,38382,2,5.211
基隆市七堵區,54058,4,7.399
基隆市仁愛區,45142,3,6.646
基隆市信義區,51893,2,3.854
基隆市中正區,52526,1,1.904
基隆市中山區,48194,2,4.15
基隆市安樂區,81824,3,3.666
宜蘭縣蘇澳鎮,40516,3,7.404
宜蘭縣五結鄉,39672,2,5.041
宜蘭縣宜蘭市,95975,10,10.419
宜蘭縣壯圍鄉,24286,2,8.235
宜蘭縣羅東鎮,72479,4,5.519
宜蘭縣員山鄉,32314,3,9.284
宜蘭縣冬山鄉,53319,9,16.88
宜蘭縣三星鄉,21411,6,28.023
宜蘭縣大同鄉,6079,0,0
宜蘭縣頭城鎮,29744,2,6.724
宜蘭縣南澳鄉,5942,8,134.635
宜蘭縣礁溪鄉,35934,3,8.349
屏東縣佳冬鄉,19721,6,30.424
屏東縣竹田鄉,17423,4,22.958
屏東縣萬丹鄉,51325,18,35.071
屏東縣屏東市,201830,20,9.909
屏東縣潮州鎮,54841,8,14.588
屏東縣長治鄉,30186,9,29.815
屏東縣麟洛鄉,11163,7,62.707
屏東縣九如鄉,22067,1,4.532
屏東縣里港鄉,27087,1,3.692
屏東縣鹽埔鄉,26225,4,15.253
屏東縣高樹鄉,24898,6,24.098
屏東縣萬巒鄉,20649,3,14.529
屏東縣內埔鄉,55261,7,12.667
屏東縣新埤鄉,9966,5,50.171
屏東縣崁頂鄉,15898,7,44.031
屏東縣南州鄉,10847,1,9.219
屏東縣琉球鄉,12427,0,0
屏東縣三地門鄉,7664,1,13.048
屏東縣霧臺鄉,3283,0,0
屏東縣瑪家鄉,6762,1,14.789
屏東縣泰武鄉,5247,0,0
屏東縣來義鄉,7499,0,0
屏東縣春日鄉,4828,0,0
屏東縣獅子鄉,4820,3,62.241
屏東縣東港鎮,48193,5,10.375
屏東縣恆春鎮,30761,8,26.007
屏東縣枋寮鄉,24880,10,40.193
屏東縣新園鄉,35785,9,25.15
屏東縣林邊鄉,18431,2,10.851
屏東縣車城鄉,8820,6,68.027
屏東縣滿州鄉,7884,1,12.684
屏東縣枋山鄉,5528,6,108.538
屏東縣牡丹鄉,4849,0,0
彰化縣社頭鄉,43349,3,6.921
彰化縣員林市,124923,12,9.606
彰化縣田中鎮,42250,5,11.834
彰化縣彰化市,234721,18,7.669
彰化縣和美鎮,91229,5,5.481
彰化縣線西鄉,16990,7,41.201
彰化縣伸港鄉,36632,3,8.19
彰化縣秀水鄉,39352,2,5.082
彰化縣花壇鄉,46163,6,12.997
彰化縣芬園鄉,23911,4,16.729
彰化縣溪湖鎮,55683,5,8.979
彰化縣大村鄉,36723,2,5.446
彰化縣埔鹽鄉,32829,5,15.23
彰化縣埔心鄉,34786,2,5.749
彰化縣永靖鄉,37800,1,2.646
彰化縣二水鄉,15550,1,6.431
彰化縣二林鎮,51598,13,25.195
彰化縣埤頭鄉,30783,4,12.994
彰化縣芳苑鄉,34100,13,38.123
彰化縣大城鄉,17335,5,28.843
彰化縣竹塘鄉,15520,2,12.887
彰化縣溪州鄉,30443,6,19.709
彰化縣鹿港鎮,86697,11,12.688
彰化縣福興鄉,47413,13,27.419
彰化縣北斗鎮,33274,4,12.021
彰化縣田尾鄉,27611,2,7.243
新北市永和區,224269,9,4.013
新北市新店區,300731,9,2.993
新北市土城區,238331,12,5.035
新北市蘆洲區,200393,5,2.495
新北市五股區,83839,12,14.313
新北市坪林區,6511,1,15.359
新北市平溪區,4791,1,20.872
新北市烏來區,6170,0,0
新北市淡水區,164838,10,6.067
新北市瑞芳區,40677,5,12.292
新北市林口區,102545,6,5.851
新北市三芝區,23356,4,17.126
新北市八里區,38008,3,7.893
新北市三峽區,113941,6,5.266
新北市鶯歌區,87362,8,9.157
新北市中和區,414220,8,1.931
新北市樹林區,184243,7,3.799
新北市深坑區,23644,0,0
新北市板橋區,552317,23,4.164
新北市石碇區,7761,7,90.195
新北市新莊區,413762,15,3.625
新北市泰山區,78763,6,7.618
新北市三重區,388216,19,4.894
新北市雙溪區,9111,0,0
新北市貢寮區,12760,3,23.511
新北市汐止區,197110,5,2.537
新北市萬里區,22535,1,4.438
新北市金山區,22216,3,13.504
新北市石門區,12491,2,16.012
新竹市北區,149761,5,3.339
新竹市香山區,77336,4,5.172
新竹市東區,209123,12,5.738
新竹縣峨眉鄉,5592,1,17.883
新竹縣竹東鎮,96831,8,8.262
新竹縣新埔鎮,33833,4,11.823
